 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_B_4 | 1.44389e-05 / -1.44389e-05 | 0.000164158 / -0.000164158 | 0.00011768 / -0.00011768 | 5.7415e-07 / -5.7415e-07 | 5.10538e-06 / -5.10538e-06 | -7.01178e-05 / 7.01178e-05 | -0.000122877 / 0.000122877 | 0.000148611 / -0.000148611 | 2.08763e-05 / -2.08763e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_5 | -4.14523e-06 / 4.14523e-06 | -2.85322e-05 / 2.85322e-05 | -6.90409e-07 / 6.90409e-07 | -1.29413e-07 / 1.29413e-07 | -4.23169e-06 / 4.23169e-06 | -9.58072e-07 / 9.58072e-07 | -2.01735e-06 / 2.01735e-06 | -5.0542e-05 / 5.0542e-05 | 1.46681e-05 / -1.46681e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_6 | -1.96767e-07 / 1.96767e-07 | -2.12582e-06 / 2.12582e-06 | -1.84332e-06 / 1.84332e-06 | 1.88135e-08 / -1.88135e-08 | 1.80357e-08 / -1.80357e-08 | 3.25929e-07 / -3.25929e-07 | 6.24907e-07 / -6.24907e-07 | 1.95713e-06 / -1.95713e-06 | -6.65736e-06 / 6.65736e-06 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_7 | 1.24638e-07 / -1.24638e-07 | 7.09321e-07 / -7.09321e-07 | 9.01477e-09 / -9.01477e-09 | -1.52038e-09 / 1.52038e-09 | -3.55095e-08 / 3.55095e-08 | -2.95476e-08 / 2.95476e-08 | 2.73494e-07 / -2.73494e-07 | 1.01253e-07 / -1.01253e-07 | 3.00621e-07 / -3.00621e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_8 | 1.92713e-09 / -1.92713e-09 | -1.49696e-08 / 1.49696e-08 | -4.59629e-09 / 4.59628e-09 | -3.66414e-11 / 3.66407e-11 | 4.73425e-09 / -4.73424e-09 | -6.39157e-09 / 6.39157e-09 | 7.87039e-10 / -7.8704e-10 | -3.30245e-08 / 3.30245e-08 | -3.11111e-08 / 3.11111e-08 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_0 | 0.00231806 / -0.00231779 | 0.000892417 / -0.000892376 | 0.00278498 / -0.00278459 | -0.00706676 / 0.00706933 | -0.0278746 / 0.0279162 | 0.000553469 / -0.000553454 | 0.000381473 / -0.000381465 | -0.0160795 / 0.016093 | -0.021901 / 0.0219264 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_1 | 4.07476e-05 / -4.07476e-05 | -1.55297e-05 / 1.55297e-05 | 4.4623e-05 / -4.4623e-05 | 0.000384688 / -0.000384689 | -0.00297057 / 0.00297052 | 4.17542e-05 / -4.17542e-05 | 2.35159e-05 / -2.35159e-05 | -0.000241761 / 0.000241761 | -0.00246122 / 0.00246118 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_2 | -0.000125384 / 0.000125384 | -1.13277e-05 / 1.13277e-05 | -0.000113927 / 0.000113927 | 0.000168497 / -0.000168497 | 0.0012498 / -0.00124981 | -4.46321e-05 / 4.46321e-05 | 1.61112e-06 / -1.61112e-06 | 0.00128672 / -0.00128673 | 0.00265513 / -0.00265518 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_3 | 3.79716e-05 / -3.79716e-05 | 6.33789e-06 / -6.33789e-06 | 3.77488e-05 / -3.77488e-05 | -0.000119428 / 0.000119428 | -0.000337026 / 0.000337026 | 1.11231e-05 / -1.11231e-05 | 2.85351e-05 / -2.85351e-05 | -0.000259277 / 0.000259277 | -2.21822e-05 / 2.21822e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_0 | 0.00143752 / -0.0014375 | 0.000764206 / -0.000764199 | 0.000979903 / -0.000979891 | -0.122966 / 0.123007 | -0.00173224 / 0.00173227 | 0.000491947 / -0.000491944 | 0.00169038 / -0.00169034 | 0.00178773 / -0.00178769 | -0.00443324 / 0.00443348 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_1 | -0.000192037 / 0.000192037 | 3.00766e-05 / -3.00766e-05 | -1.94312e-05 / 1.94312e-05 | 0.00724972 / -0.00724981 | 0.000171785 / -0.000171785 | -2.08659e-05 / 2.08659e-05 | -0.000317375 / 0.000317375 | -0.000410252 / 0.000410251 | 0.000366888 / -0.000366888 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_2 | -3.78862e-05 / 3.78862e-05 | -7.53852e-05 / 7.53852e-05 | -7.13768e-05 / 7.13768e-05 | -0.00160221 / 0.00160219 | -6.1133e-05 / 6.1133e-05 | -6.0333e-05 / 6.0333e-05 | 7.9885e-05 / -7.9885e-05 | 5.34444e-05 / -5.34444e-05 | -0.000186801 / 0.000186801 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_3 | 3.20213e-05 / -3.20213e-05 | 9.28358e-06 / -9.28358e-06 | 4.16138e-05 / -4.16138e-05 | -0.00252894 / 0.0025289 | -7.42524e-06 / 7.42524e-06 | 2.59489e-05 / -2.59489e-05 | 1.87847e-06 / -1.87847e-06 | 1.15188e-05 / -1.15188e-05 | -0.00017106 / 0.00017106 | -nan / -nan | -nan / -nan |
 | EG_RESOLUTION_ALL | -1.2539e-05 / 1.25295e-05 | -0.00135668 / 0.00135673 | 0.00154258 / -0.00154251 | 0.000590813 / -0.000590842 | 1.89684e-05 / -1.89515e-05 | -0.000162821 / 0.000162827 | -0.0043377 / 0.00433789 | -0.0041628 / 0.00416302 | 0.00433795 / -0.00433775 | -nan / -nan | -nan / -nan |
 | EG_SCALE_ALL | -0.000623439 / 0.00062343 | 0.00276971 / -0.00276966 | 0.000876551 / -0.00087658 | -0.000672353 / 0.000672391 | 0.000132424 / -0.000132407 | 0.000651912 / -0.000651904 | 0.0038573 / -0.00385729 | 0.0363744 / -0.0363684 | 0.0692472 / -0.0692183 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_BJES_Response | 0.000168793 / -0.000168802 | 0.00623338 / -0.0062335 | -0.000315668 / 0.000315637 | 0.000159436 / -0.000159403 | 0.00407118 / -0.00407123 | 0.00309917 / -0.0030992 | 0.0031548 / -0.00315478 | 0.0182244 / -0.0182255 | -0.000485056 / 0.00048504 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_1 | 0.00369936 / -0.00369838 | 0.00802444 / -0.00801983 | 0.00563981 / -0.00563756 | 0.0174511 / -0.0174289 | 0.0109947 / -0.0109859 | 0.00827302 / -0.00826807 | 0.0065783 / -0.00657514 | 0.0242135 / -0.0241701 | 0.0700787 / -0.0696906 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_2 | -0.00206158 / 0.00206153 | -0.00406092 / 0.00406076 | -0.00153174 / 0.00153168 | -0.0054938 / 0.00549349 | -0.00313816 / 0.00313796 | -0.00228896 / 0.00228891 | -0.000356165 / 0.000356214 | -0.00723405 / 0.00723345 | -0.00385182 / 0.00385164 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_3 | 0.000822631 / -0.000822621 | 0.00056121 / -0.000561177 | 0.000425841 / -0.000425793 | 0.00212919 / -0.00212903 | 0.00135414 / -0.00135407 | 0.00146208 / -0.00146201 | 0.00137148 / -0.00137146 | 2.77361e-06 / -2.76693e-06 | 0.000704298 / -0.000704298 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_4 | -0.000241318 / 0.000241309 | -0.000484452 / 0.000484398 | -0.00020822 / 0.000208189 | -0.000808363 / 0.000808399 | -0.000741642 / 0.00074166 | -0.000665595 / 0.000665602 | -0.000989382 / 0.000989344 | 2.3557e-06 / -2.34867e-06 | -0.000831754 / 0.000831741 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_5 | -6.02443e-06 / 6.1046e-06 | -3.65941e-05 / 3.66198e-05 | 0.000294753 / -0.000294706 | -1.19658e-05 / 1.1933e-05 | 8.05032e-05 / -8.04859e-05 | 0.00010148 / -0.000101473 | -1.05528e-05 / 1.06035e-05 | 1.00004e-06 / -9.92921e-07 | -1.03421e-05 / 1.03274e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8 | 2.09497e-05 / -2.09591e-05 | 3.99827e-05 / -3.99531e-05 | 0.000218353 / -0.000218382 | 6.89366e-05 / -6.89691e-05 | -5.97282e-05 / 5.9745e-05 | 8.8336e-05 / -8.83295e-05 | 8.87951e-06 / -8.91858e-06 | -1.16923e-06 / 1.17617e-06 | 0.000105887 / -0.000105902 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_7 | 1.74255e-06 / -1.75221e-06 | -2.2582e-05 / 2.26079e-05 | -0.000217798 / 0.000217767 | -0.000162805 / 0.000162772 | -5.63508e-05 / 5.63679e-05 | -4.00438e-05 / 4.00509e-05 | -1.02716e-05 / 1.0231e-05 | 2.81406e-06 / -2.80695e-06 | -3.32681e-06 / 3.31209e-06 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 5.93789e-05 / -5.93884e-05 | 0.000456754 / -0.000456728 | 3.7969e-05 / -3.79234e-05 | 0.00035579 / -0.000355822 | 8.92105e-05 / -8.92978e-05 | 2.93325e-05 / -2.9326e-05 | -1.07985e-05 / 1.07583e-05 | -1.98578e-06 / 1.99279e-06 | 1.19385e-05 / -1.1953e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | 0.00362626 / -0.00362566 | 0.00937506 / -0.00937083 | 0.00547584 / -0.00547446 | 0.0192044 / -0.0191866 | 0.0132875 / -0.0132792 | 0.00803303 / -0.00802997 | 0.00848306 / -0.00847961 | 0.0458544 / -0.045747 | 0.00323149 / -0.00323092 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | 0.000522313 / -0.000522234 | 0.00376335 / -0.00376332 | 0.00170197 / -0.001702 | 0.00217811 / -0.00217806 | 0.00203054 / -0.00203052 | 0.00115298 / -0.00115297 | 0.00295232 / -0.00295235 | 0.00972346 / -0.00972346 | -0.000781543 / 0.000781529 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -1.86447e-06 / 1.85474e-06 | 1.29785e-08 / 1.29785e-08 | 2.34053e-08 / 2.34053e-08 | 7.8922e-09 / 2.60336e-08 | 8.70178e-09 / 8.70178e-09 | -1.26965e-05 / 1.27032e-05 | -2.06289e-08 / -2.06289e-08 | 3.5906e-09 / 3.5906e-09 | 4.10452e-08 / 4.10452e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 4.92087e-06 / -4.84058e-06 | 0.000799065 / -0.000799044 | -5.00383e-05 / 5.00072e-05 | 0.000788455 / -0.000788426 | 0.000175976 / -0.000175959 | 0.000315267 / -0.000315259 | 0.000704385 / -0.00070443 | 3.55635e-09 / 3.57634e-09 | 4.85705e-05 / -4.85853e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 9.44332e-05 / -9.44429e-05 | -2.53322e-06 / 2.55961e-06 | 0.00019279 / -0.000192744 | -6.15874e-05 / 6.16214e-05 | 0.000534119 / -0.000534104 | 0.000158972 / -0.000158965 | -2.0413e-07 / 1.63177e-07 | 3.66505e-07 / -3.59377e-07 | 6.87701e-06 / -6.79553e-06 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.00183132 / -0.00183136 | 0.00321756 / -0.00321762 | 0.000990613 / -0.000990654 | 0.00555114 / -0.00555136 | 0.0032067 / -0.00320677 | 0.00196058 / -0.0019606 | 0.001192 / -0.00119196 | 0.0073188 / -0.00731932 | 0.00186112 / -0.00186117 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Composition | 0.0129482 / -0.0127918 | 0.00990974 / -0.0098179 | 0.0163542 / -0.0161055 | 0.0671438 / -0.063135 | 0.0374473 / -0.0361676 | 0.0218573 / -0.0214153 | 0.021814 / -0.0213737 | 0.0592613 / -0.0561172 | 0.0875458 / -0.0808484 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Response | -0.00612734 / 0.00613472 | -0.00351152 / 0.00351396 | -0.00989663 / 0.00991603 | -0.0254926 / 0.0256232 | -0.0147059 / 0.0147489 | -0.0092242 / 0.00924101 | -0.0140892 / 0.0141287 | -0.0289248 / 0.0290936 | 0.000749969 / 0.0520655 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_PunchThrough_MC16 | 1.60392e-05 / -1.60489e-05 | 9.52959e-08 / -1.51778e-07 | -5.4771e-08 / 2.34153e-08 | -6.11664e-07 / 6.45584e-07 | -2.13945e-06 / 2.1568e-06 | 1.01543e-05 / -1.01476e-05 | 7.18124e-07 / -6.67067e-07 | 3.5906e-09 / 3.5906e-09 | 4.10452e-08 / 4.10452e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | -0.00193611 / 0.00193618 | -0.0185717 / 0.018578 | -0.00185715 / 0.00185721 | 0.0137181 / -0.0137152 | 0.0017514 / -0.00175135 | 0.00113855 / -0.00113853 | 0.0129656 / -0.012963 | -0.0934561 / 0.0936747 | -0.00232403 / 0.00232412 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.000798566 / -0.000798585 | -0.00248321 / 0.00248302 | -0.00191504 / 0.00191492 | 0.0233239 / -0.0233403 | 0.00643326 / -0.00643452 | -0.00173306 / 0.00173297 | -0.00726356 / 0.00726193 | -0.0489922 / 0.0489162 | 0.00942448 / -0.00942718 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.000134324 / 0.000134326 | -0.00746759 / 0.00747396 | -0.00173243 / 0.00173278 | 0.0361828 / -0.0360253 | 0.0122351 / -0.0122176 | -0.000676778 / 0.000676831 | 0.00160965 / -0.00160935 | 0.0216732 / -0.0216176 | 0.000190956 / -0.000190952 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.000769763 / -0.000769706 | -0.00734643 / 0.00735158 | -0.000659076 / 0.000659118 | 0.0293399 / -0.0292536 | 0.00854717 / -0.00854005 | -0.00152394 / 0.00152417 | -0.000554974 / 0.000555003 | -0.0399084 / 0.0400535 | 0.00557883 / -0.00557581 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.000143704 / -0.000143704 | -0.00890799 / 0.00890791 | 0.000157672 / -0.000157672 | 0.0341073 / -0.0341122 | 0.00815952 / -0.00815967 | 0.00252419 / -0.0025242 | 0.00593857 / -0.00593865 | -0.0185909 / 0.0185908 | 0.00763163 / -0.00763176 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.000990807 / -0.000990822 | -0.000495938 / 0.000495934 | -0.00278334 / 0.00278323 | 0.00973562 / -0.00973706 | 0.00596943 / -0.00596997 | 0.00461801 / -0.00461832 | -0.00785542 / 0.00785453 | -0.0312234 / 0.0312103 | 0.00659017 / -0.00659082 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.000881108 / 0.00088124 | -0.00590408 / 0.00591001 | 0.000883422 / -0.000883289 | 0.0171292 / -0.0170784 | 0.00389501 / -0.00389241 | 0.00152011 / -0.00151971 | -0.0119679 / 0.0119921 | -0.0347824 / 0.0349832 | 0.00408048 / -0.00407762 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.00039663 / -0.00039662 | -0.0127969 / 0.0128079 | -0.000312093 / 0.000312099 | 0.0212616 / -0.0212332 | 0.00725021 / -0.00724681 | -0.000553269 / 0.000553289 | -0.00345257 / 0.00345336 | -0.0419478 / 0.0420734 | 0.00885478 / -0.00884972 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.00219369 / -0.0021936 | 0.00372894 / -0.00372889 | 0.00213954 / -0.00213956 | 0.00920301 / -0.00920291 | 0.00586748 / -0.00586741 | 0.00288919 / -0.00288917 | 0.00558676 / -0.00558674 | 0.00946242 / -0.00946229 | 0.0693619 / -0.0693796 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetNPV | 0.00401252 / -0.00400809 | 0.00372609 / -0.00372224 | 0.00351701 / -0.00351357 | 0.0212393 / -0.0211142 | 0.0145676 / -0.0145089 | 0.00765275 / -0.00763659 | 0.0141767 / -0.0141212 | 0.0394881 / -0.0390528 | 0.0726317 / -0.0711427 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_PtTerm | -0.000723111 / 0.000723184 | -0.000559799 / 0.00055982 | 0.000507968 / -0.000507925 | -0.000913478 / 0.000913432 | -0.000691144 / 0.000691155 | -0.000952651 / 0.000952645 | -0.00104663 / 0.00104657 | 4.86995e-06 / -4.86287e-06 | -0.00537193 / 0.074045 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_RhoTopology | 0.0113707 / -0.0112445 | 0.0160223 / -0.0157728 | 0.0121463 / -0.0120024 | 0.0478055 / -0.0456504 | 0.0364137 / -0.0351499 | 0.022353 / -0.0218703 | 0.0261945 / -0.0255341 | 0.0623794 / -0.0587595 | 0.0809313 / -0.0749408 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_SingleParticle_HighPt | -4.86459e-09 / -4.86459e-09 | 1.29785e-08 / 1.29785e-08 | 2.34053e-08 / 2.34053e-08 | 1.69638e-08 / 1.69638e-08 | 8.70178e-09 / 8.70178e-09 | 3.36515e-09 / 3.36515e-09 | -2.06289e-08 / -2.06289e-08 | 3.5906e-09 / 3.5906e-09 | 4.10452e-08 / 4.10452e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPara | 5.0505e-05 / -5.0505e-05 | 2.92184e-06 / -2.92184e-06 | -1.12809e-07 / 1.12809e-07 | 1.9173e-05 / -1.9173e-05 | 5.30612e-07 / -5.30612e-07 | -7.29508e-05 / 7.29509e-05 | 4.20374e-06 / -4.20374e-06 | -3.50707e-09 / 3.50707e-09 | -4.00904e-08 / 4.00904e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPerp | 1.97488e-05 / -1.97488e-05 | 4.86732e-06 / -4.86732e-06 | 1.63107e-07 / -1.63107e-07 | 1.89323e-05 / -1.89323e-05 | 4.73391e-06 / -4.73391e-06 | -1.98624e-05 / 1.98624e-05 | -1.19678e-06 / 1.19678e-06 | -3.50205e-09 / 3.50205e-09 | -4.0033e-08 / 4.0033e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_Scale | 2.19764e-05 / -2.19861e-05 | 2.08936e-06 / -2.0653e-06 | 1.60359e-06 / -1.55788e-06 | 3.58093e-05 / -3.58411e-05 | 5.98963e-07 / -5.83268e-07 | 2.28986e-05 / -2.28943e-05 | 2.13738e-08 / -5.87629e-08 | 3.95342e-09 / 2.55266e-09 | 4.51927e-08 / 2.91802e-08 | -nan / -nan | -nan / -nan |
 | MUON_ID | -0.000193254 / 0.000193245 | -0.000129674 / 0.000129699 | 0.000375414 / -0.000375366 | -0.00207019 / 0.00207026 | -0.000387658 / 0.000387679 | -0.000877436 / 0.000877461 | 0.00317749 / -0.00317728 | 0.000142471 / -0.000142464 | -0.00380491 / 0.00380524 | -nan / -nan | -nan / -nan |
 | MUON_MS | 0.000289219 / -0.000289228 | -0.000244208 / 0.000244234 | -0.00028462 / 0.000284589 | -0.000965858 / 0.000965823 | -0.000124012 / 0.000124029 | 9.72723e-05 / -9.72684e-05 | -0.000987346 / 0.000987304 | 0.000778931 / -0.000778925 | -0.00217773 / 0.00217771 | -nan / -nan | -nan / -nan |
 | MUON_SCALE | -0.000254315 / 0.000254304 | -0.000447068 / 0.000447092 | -0.000906539 / 0.000906501 | 0.000180078 / -0.00018011 | -9.01614e-05 / 9.01785e-05 | 0.000390498 / -0.000390493 | -0.00305767 / 0.00305764 | -0.0009761 / 0.000976098 | 0.0017511 / -0.00175114 | -nan / -nan | -nan / -nan |
