 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | MU_SF_ID_SYST | 0.00369589 / -0.00369598 | 0.00293045 / -0.00293051 | 0.00291219 / -0.00291225 | 0.00340321 / -0.00340328 | 0.00370528 / -0.00370537 | 0.00318617 / -0.00318624 | 0.00255622 / -0.00255626 | 0.00255195 / -0.002552 | 0.0026232 / -0.00262324 | -nan / -nan | -nan / -nan |
 | MU_SF_ID_SYST_LOWPT | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | MU_SF_Isol_STAT | 0.0074147 / -0.00741506 | 0.00684571 / -0.00684601 | 0.00317131 / -0.00317137 | 0.00594264 / -0.00594287 | 0.00626325 / -0.00626351 | 0.00326337 / -0.00326344 | 0.00619486 / -0.00619511 | 0.00228545 / -0.00228548 | 0.0056852 / -0.00568541 | -nan / -nan | -nan / -nan |
 | MU_SF_Isol_SYST | 0.0167491 / -0.0167506 | 0.0179964 / -0.0179982 | 0.0154036 / -0.0154049 | 0.0182796 / -0.0182814 | 0.0176092 / -0.0176109 | 0.0163905 / -0.0163919 | 0.0216203 / -0.021623 | 0.0220556 / -0.0220584 | 0.0129702 / -0.0129711 | -nan / -nan | -nan / -nan |
 | MU_SF_TTVA_STAT | 0.00056181 / -0.000561812 | 0.000441398 / -0.000441399 | 0.000475561 / -0.000475563 | 0.00049287 / -0.000492871 | 0.000552608 / -0.00055261 | 0.000481286 / -0.000481288 | 0.000447809 / -0.00044781 | 0.00044043 / -0.000440431 | 0.000508775 / -0.000508777 | -nan / -nan | -nan / -nan |
 | MU_SF_TTVA_SYST | 0.000708106 / -0.000708109 | 0.000543368 / -0.00054337 | 0.000558836 / -0.000558838 | 0.000569046 / -0.000569048 | 0.000672979 / -0.000672982 | 0.00055803 / -0.000558032 | 0.000489804 / -0.000489806 | 0.000388984 / -0.000388985 | 0.000394664 / -0.000394665 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_0 | -0.00943136 / 0.00942903 | -0.0125193 / 0.0125152 | -0.00902856 / 0.00902643 | -2.07062e-05 / 2.07062e-05 | -0.00561851 / 0.00561768 | -0.0124172 / 0.0124132 | -0.0125879 / 0.0125838 | -0.016974 / 0.0169664 | -0.00915863 / 0.00915643 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_1 | -0.0072727 / 0.00727234 | -0.00673777 / 0.00673747 | -0.00720972 / 0.00720937 | -1.46426e-06 / 1.46426e-06 | -0.00204681 / 0.00204678 | -0.00597845 / 0.0059782 | -0.0060538 / 0.00605356 | -0.00321743 / 0.00321737 | -0.00383097 / 0.00383087 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_2 | 0.00326544 / -0.00326551 | 0.00360505 / -0.00360514 | 0.00377926 / -0.00377935 | 5.15622e-06 / -5.15622e-06 | 0.000904987 / -0.000904993 | 0.00359916 / -0.00359925 | 0.00398447 / -0.00398458 | 0.0028482 / -0.00284826 | 0.00299475 / -0.00299481 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_3 | 0.000588114 / -0.000588116 | 0.00058834 / -0.000588343 | 0.000823161 / -0.000823166 | -6.03574e-06 / 6.03574e-06 | -6.28017e-05 / 6.28017e-05 | 9.36082e-05 / -9.36082e-05 | 0.000300215 / -0.000300215 | -0.000876478 / 0.000876473 | -2.02898e-05 / 2.02898e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_4 | -0.000119103 / 0.000119103 | -0.00013374 / 0.00013374 | -0.000107918 / 0.000107918 | 2.11935e-06 / -2.11935e-06 | -6.62821e-06 / 6.62821e-06 | -8.87812e-05 / 8.87812e-05 | -0.000150086 / 0.000150086 | -3.84444e-05 / 3.84444e-05 | -0.000333583 / 0.000333582 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_5 | -2.76139e-05 / 2.76139e-05 | -1.33279e-05 / 1.33279e-05 | -3.48886e-05 / 3.48886e-05 | -8.06729e-07 / 8.06729e-07 | -6.79199e-06 / 6.79199e-06 | -1.45933e-05 / 1.45933e-05 | -2.58422e-05 / 2.58422e-05 | 1.18837e-05 / -1.18837e-05 | 3.37419e-05 / -3.37419e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_6 | 8.66949e-07 / -8.66949e-07 | -3.8822e-07 / 3.8822e-07 | 2.45975e-06 / -2.45975e-06 | 2.05367e-07 / -2.05367e-07 | -1.20885e-07 / 1.20885e-07 | 1.64545e-06 / -1.64545e-06 | 3.04048e-06 / -3.04048e-06 | -5.6886e-07 / 5.6886e-07 | 1.02642e-05 / -1.02642e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_7 | -1.51801e-07 / 1.51801e-07 | -1.4396e-07 / 1.4396e-07 | 4.39381e-08 / -4.39381e-08 | -3.23239e-08 / 3.23239e-08 | -5.97835e-08 / 5.97835e-08 | -1.92973e-08 / 1.92973e-08 | 3.62758e-07 / -3.62758e-07 | 2.91166e-07 / -2.91166e-07 | -1.58531e-06 / 1.58531e-06 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_8 | 1.95884e-08 / -1.95884e-08 | -8.61771e-09 / 8.61771e-09 | -3.28623e-09 / 3.28624e-09 | -2.70081e-09 / 2.70081e-09 | 8.16219e-09 / -8.16219e-09 | 1.50441e-08 / -1.50441e-08 | 2.24162e-08 / -2.24162e-08 | -7.2696e-09 / 7.2696e-09 | 4.08072e-08 / -4.08072e-08 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_0 | -0.00142551 / 0.00142552 | -9.13982e-05 / 9.13983e-05 | -0.000497376 / 0.000497378 | -0.00951882 / 0.00951942 | -0.0295622 / 0.0295668 | -0.00136666 / 0.00136668 | -0.000245595 / 0.000245596 | -0.00941057 / 0.00941115 | -0.0148765 / 0.0148778 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_1 | -0.00024641 / 0.00024641 | 1.08315e-05 / -1.08315e-05 | -0.00026834 / 0.00026834 | 0.000568051 / -0.000568052 | -0.00927076 / 0.00927035 | -0.000326073 / 0.000326073 | -5.83953e-07 / 5.83953e-07 | -0.000237082 / 0.000237081 | -0.00263126 / 0.00263122 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_2 | 4.7713e-05 / -4.7713e-05 | -1.11509e-05 / 1.11509e-05 | -4.69322e-05 / 4.69322e-05 | 0.000114611 / -0.000114611 | 0.00103417 / -0.00103418 | 6.44819e-05 / -6.44819e-05 | 3.85143e-05 / -3.85143e-05 | 0.000979057 / -0.000979063 | 0.000648616 / -0.000648619 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_3 | 4.64833e-06 / -4.64833e-06 | 5.33496e-06 / -5.33496e-06 | -3.9168e-05 / 3.9168e-05 | -0.000143663 / 0.000143663 | -0.000169686 / 0.000169686 | 7.81465e-06 / -7.81465e-06 | -6.80657e-06 / 6.80656e-06 | -0.000126934 / 0.000126934 | -0.000218764 / 0.000218764 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_0 | -0.000164456 / 0.000164457 | -0.000291344 / 0.000291346 | -0.00024133 / 0.000241331 | -0.119622 / 0.119826 | -7.35594e-05 / 7.35595e-05 | -0.00176597 / 0.00176604 | -0.00155704 / 0.0015571 | -0.00333469 / 0.00333496 | -0.0092794 / 0.00928148 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_1 | 7.61285e-05 / -7.61285e-05 | 7.90786e-05 / -7.90787e-05 | 4.52434e-05 / -4.52434e-05 | -0.00846383 / 0.00846343 | 3.07441e-05 / -3.07441e-05 | 7.63728e-05 / -7.63728e-05 | 0.000351273 / -0.000351274 | 0.000886226 / -0.000886231 | -0.000484008 / 0.000484007 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_2 | -8.60346e-06 / 8.60346e-06 | -1.51881e-05 / 1.51881e-05 | -9.42702e-06 / 9.42702e-06 | -0.00464048 / 0.00464033 | -1.86314e-05 / 1.86314e-05 | 2.55584e-05 / -2.55584e-05 | 1.19394e-05 / -1.19394e-05 | -0.000142059 / 0.000142059 | -0.000737102 / 0.000737098 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_3 | 7.71984e-06 / -7.71984e-06 | -3.31376e-06 / 3.31376e-06 | 9.14739e-06 / -9.14739e-06 | -0.00180385 / 0.00180382 | 6.54628e-06 / -6.54628e-06 | 6.70448e-07 / -6.70448e-07 | -6.01761e-05 / 6.01761e-05 | -5.79932e-05 / 5.79932e-05 | -0.000385946 / 0.000385945 | -nan / -nan | -nan / -nan |
 | EG_RESOLUTION_ALL | 0.00195204 / -0.00195199 | 0.00100386 / -0.00100389 | 0.0032503 / -0.00325044 | 0.000976111 / -0.000976124 | -0.000661053 / 0.000661066 | -0.00370723 / 0.00370721 | 0.00748996 / -0.00748999 | 0.0423148 / -0.0423205 | -0.0838906 / 0.083902 | -nan / -nan | -nan / -nan |
 | EG_SCALE_ALL | 0.00247972 / -0.00247988 | -0.000651883 / 0.000651841 | 0.00362433 / -0.00362435 | 0.00126678 / -0.00126691 | -0.00200872 / 0.0020086 | 0.00444368 / -0.00444381 | -0.00142996 / 0.00142992 | -0.023947 / 0.0239431 | 0.273747 / -0.0784548 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_BJES_Response | -0.0145643 / 0.0145628 | -0.0228431 / 0.0228392 | -0.00387918 / 0.00387905 | -0.000608261 / 0.000608262 | 0.00110411 / -0.00110411 | -0.000100737 / 0.000100492 | -0.0159291 / 0.0159272 | -0.0220534 / 0.0220496 | -0.0162198 / 0.0162178 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_1 | -0.0212842 / 0.0212785 | -0.0201694 / 0.0201644 | -0.0274408 / 0.0274314 | 0.0116263 / -0.0116279 | -0.0112841 / 0.0112826 | 0.000335381 / -0.000335321 | 0.00137673 / -0.00137679 | 0.0133117 / -0.0133137 | -0.0565389 / 0.0564983 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_2 | 0.00837862 / -0.00837866 | 0.00938343 / -0.00938356 | 0.011747 / -0.0117472 | -0.00563112 / 0.00563134 | 0.00466924 / -0.00466927 | 0.00159328 / -0.00159328 | -0.00604495 / 0.00604496 | -0.0732443 / 0.0732174 | -0.0745468 / 0.0745186 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_3 | -0.00257963 / 0.00257957 | -0.00670519 / 0.00670505 | -0.00199874 / 0.00199869 | 0.00112897 / -0.00112895 | -0.00587743 / 0.00587728 | -0.00124629 / 0.00124627 | -0.00686696 / 0.00686684 | -0.083587 / 0.0835396 | 0.355754 / -0.0390667 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_4 | 0.00178651 / -0.00178647 | -0.00163123 / 0.00163117 | 0.00286882 / -0.0028689 | -0.000138792 / 0.000138594 | 0.00339664 / -0.0033967 | 0.00653452 / -0.00653462 | -0.00246671 / 0.00246664 | -0.0466575 / 0.0466425 | 0.370451 / -0.0411561 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_5 | 0.00151579 / -0.00151574 | -0.00213723 / 0.00213725 | -0.00195705 / 0.00195701 | -0.00769002 / 0.0076896 | 0.00099744 / -0.000997423 | -0.0028358 / 0.00283574 | -0.00739882 / 0.00739847 | -0.00501336 / 0.00501316 | -0.0791002 / 0.0790507 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8 | -0.000927954 / 0.000927901 | 0.00299729 / -0.00299734 | 0.000642925 / -0.00064295 | -0.00646199 / 0.00646188 | 0.00040261 / -0.000402584 | 0.00126724 / -0.00126722 | 0.0147661 / -0.0147667 | -0.0662812 / 0.066257 | 0.00238168 / -0.00238167 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_7 | -0.00203858 / 0.00203859 | 0.00244838 / -0.00244845 | -0.00275363 / 0.00275357 | -0.00977577 / 0.00977517 | -0.00237474 / 0.00237473 | 0.00386054 / -0.00386065 | -0.00328151 / 0.00328151 | 0.0193691 / -0.0193716 | -0.000674233 / 0.000674258 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8restTerm | -0.00326046 / 0.00326038 | -0.000724006 / 0.000723975 | 0.000903021 / -0.000902953 | 0.00198753 / -0.00198756 | -0.0020553 / 0.0020552 | -0.00278681 / 0.00278671 | -0.0123475 / 0.0123471 | -0.0480148 / 0.0480042 | -0.00182002 / 0.00181996 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.0175435 / 0.017539 | -0.019544 / 0.0195384 | -0.0287796 / 0.0287671 | 0.0245829 / -0.0245905 | -0.00460225 / 0.00460196 | -0.00390923 / 0.003909 | -0.0198658 / 0.01986 | -0.0157657 / 0.0157621 | -0.125859 / 0.125643 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.000314423 / 0.000314385 | -0.00649651 / 0.0064964 | -0.00721651 / 0.0072164 | 0.00284859 / -0.00284886 | -0.00319103 / 0.00319102 | -0.00365016 / 0.00365011 | -0.0135151 / 0.0135145 | 0.0549273 / -0.0549456 | 0.389239 / -0.0592724 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -5.45337e-05 / 5.44827e-05 | 3.54492e-08 / 3.54492e-08 | 3.53431e-08 / 3.53431e-08 | -1.4891e-06 / 1.38885e-06 | 1.20666e-08 / 1.20666e-08 | -0.000147798 / 0.000147801 | -1.50007e-08 / -1.50007e-08 | -5.34534e-10 / -5.34534e-10 | -2.39581e-08 / -2.39581e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | -0.0011387 / 0.00113864 | -9.11201e-07 / 8.8783e-07 | 0.00163604 / -0.00163608 | 0.00208852 / -0.00208855 | -3.57676e-05 / 3.56828e-05 | -0.00197108 / 0.00197106 | -1.49096e-08 / -1.4891e-08 | -0.00668099 / 0.00668068 | -5.87112e-05 / 5.86635e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -0.000718515 / 0.000718453 | 0.00111122 / -0.00111125 | -0.00208494 / 0.00208498 | 9.94769e-05 / -9.94876e-05 | -0.000918915 / 0.000918933 | 0.00129594 / -0.00129597 | -0.00235717 / 0.00235711 | 0.0117125 / -0.0117134 | -0.000517312 / 0.000517263 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.00685307 / 0.00685278 | -0.00749268 / 0.00749233 | -0.0115275 / 0.0115266 | 0.00514295 / -0.00514354 | -0.00165218 / 0.00165207 | 0.0010488 / -0.0010488 | -0.0262476 / 0.0262426 | -0.00590785 / 0.00590759 | -0.0829092 / 0.0828604 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Composition | -0.0373867 / 0.0374294 | -0.0283926 / 0.0284185 | -0.0614963 / 0.0616001 | 0.00843384 / -0.00843068 | -0.0129934 / 0.0129992 | -0.0352509 / 0.0352896 | -0.00117013 / 0.00117025 | -0.135823 / 0.136129 | -0.0477951 / 0.0478623 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_PunchThrough_MC16 | -7.72586e-08 / 2.63072e-08 | 3.54492e-08 / -5.91956e-08 | 2.21683e-06 / -2.22736e-06 | 1.89447e-05 / -1.89413e-05 | -3.75417e-05 / 3.7453e-05 | 0.000572462 / -0.000572459 | -1.50007e-08 / -1.50007e-08 | -5.34534e-10 / -5.34534e-10 | -2.51783e-07 / 2.79809e-07 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.0219476 / -0.0219504 | 0.014068 / -0.0140691 | -0.00723103 / 0.00723079 | 0.0103401 / -0.0103406 | -0.00324306 / 0.00324301 | -0.00710204 / 0.00710181 | 0.0246363 / -0.02464 | 0.0679554 / -0.0679929 | 0.526802 / -0.536498 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.000418595 / 0.000418593 | 0.0288826 / -0.0288918 | 0.0156975 / -0.0157002 | -0.0380994 / 0.0380828 | -0.0134512 / 0.0134491 | 0.0140212 / -0.0140234 | 0.00410831 / -0.0041085 | 0.0972864 / -0.0973879 | 1.28059 / -1 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.000959717 / 0.000959727 | 0.0521639 / -0.0521223 | 0.00541413 / -0.00541378 | -0.018615 / 0.0186185 | -0.00452226 / 0.00452249 | 0.0225687 / -0.0225621 | 0.0191072 / -0.0191025 | -0.0665097 / 0.066537 | 1.47463 / -1 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.000191305 / -0.000191303 | 0.0222334 / -0.0222057 | -0.0126198 / 0.0126281 | -0.0127888 / 0.0127974 | -0.0115538 / 0.0115608 | 0.0100776 / -0.0100721 | 0.00836638 / -0.00836256 | -0.0306113 / 0.0306586 | 1.67424 / -1 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_4 | -0.00625075 / 0.00625026 | 0.0333474 / -0.0333602 | -0.000229786 / 0.000229786 | -0.00430504 / 0.00430481 | -0.00946734 / 0.00946621 | 0.00303417 / -0.00303428 | 0.0104921 / -0.0104934 | 0.0803397 / -0.0804059 | 0.527744 / -0.527173 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.00249434 / -0.00249436 | 0.0083778 / -0.00837801 | 0.00853015 / -0.00853037 | 0.00334096 / -0.00334099 | -0.0122283 / 0.0122277 | -0.00583421 / 0.00583408 | -0.0195834 / 0.0195818 | 0.0333794 / -0.0333814 | 1.39744 / -1 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_6 | 0.000373368 / -0.000373363 | 0.0133502 / -0.0133441 | 0.00134865 / -0.00134859 | 0.0157325 / -0.015724 | -0.0171468 / 0.017156 | -0.0118372 / 0.0118417 | 0.00559114 / -0.00559009 | -0.0155918 / 0.0155995 | 1.58812 / -1 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.000964097 / -0.000964108 | 0.0194225 / -0.019427 | 0.00333712 / -0.00333725 | 0.00262451 / -0.00262459 | -0.00566409 / 0.00566371 | 0.00829433 / -0.00829514 | 0.0398472 / -0.0398663 | 0.0876947 / -0.0877891 | 1.27139 / -0.999971 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetMu | -0.00450554 / 0.00450597 | -0.00586218 / 0.00586276 | -0.0118805 / 0.0118833 | -0.00823791 / 0.00823788 | 0.00390862 / -0.00390842 | 0.00618114 / -0.00618044 | 0.0111958 / -0.0111935 | 0.114243 / -0.114124 | -0.0547805 / 0.0548514 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.0096902 / 0.00968969 | -0.0169282 / 0.016927 | -0.0336987 / 0.0336929 | -0.00938989 / 0.00938933 | -0.00666267 / 0.00666248 | 0.00166211 / -0.00166211 | -0.0373425 / 0.0373352 | -0.0303619 / 0.0303573 | -0.0211756 / 0.0211735 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_PtTerm | 0.000796505 / -0.000796458 | -0.00304169 / 0.00304158 | -0.00158303 / 0.00158301 | -0.00991076 / 0.00990983 | -0.00540558 / 0.00540523 | 0.00501721 / -0.00501744 | 0.0151278 / -0.0151298 | -0.0416525 / 0.0416355 | 0.272503 / -0.078064 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.0463196 / 0.0464082 | -0.0476394 / 0.0477326 | -0.074563 / 0.0747712 | 0.0153274 / -0.0153152 | -0.0146854 / 0.014695 | -0.00884588 / 0.00884954 | -0.00527233 / 0.0052736 | -0.0997955 / 0.100134 | 0.138266 / 0.147994 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_SingleParticle_HighPt | 2.70876e-08 / 2.70876e-08 | 3.54492e-08 / 3.54492e-08 | 3.53431e-08 / 3.53431e-08 | -4.98225e-08 / -4.98225e-08 | 1.20666e-08 / 1.20666e-08 | 1.38715e-09 / 1.38715e-09 | -1.50007e-08 / -1.50007e-08 | -5.34534e-10 / -5.34534e-10 | -2.39581e-08 / -2.39581e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPara | -0.0111115 / 0.0111103 | 0.00800471 / -0.00800528 | 0.0059298 / -0.00593012 | -0.00759804 / 0.0075975 | -0.00626078 / 0.00626042 | -0.0310172 / 0.0310075 | 0.0119392 / -0.0119404 | 0.0554732 / -0.0554959 | 0.788327 / -0.775685 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPerp | 0.00688486 / -0.00688413 | 0.0233796 / -0.0233705 | -0.00403604 / 0.00403628 | -0.00323904 / 0.0032392 | -0.00850855 / 0.00850957 | -0.0350004 / 0.0350153 | 0.041306 / -0.0412752 | -0.0598731 / 0.0599098 | 1.49312 / -1 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_Scale | -0.00308567 / 0.00308559 | -0.00652913 / 0.00652857 | -0.00144011 / 0.00143993 | -0.00892344 / 0.00892242 | -0.0084559 / 0.00845502 | -0.0124404 / 0.0124384 | 0.00447648 / -0.00447677 | 0.0682673 / -0.0683389 | 0.385668 / -0.0582998 | -nan / -nan | -nan / -nan |
 | MUON_ID | -0.00236297 / 0.00236292 | -0.00462678 / 0.00462676 | 0.00341029 / -0.00341027 | -0.00245544 / 0.00245552 | -0.00232765 / 0.00232762 | 0.00060222 / -0.000602236 | 0.00745953 / -0.00745952 | -0.0656867 / 0.0656745 | -0.0555358 / 0.0555286 | -nan / -nan | -nan / -nan |
 | MUON_MS | -0.0026085 / 0.00260847 | -0.00441412 / 0.00441399 | 0.0057859 / -0.00578609 | 0.00516962 / -0.00516975 | -0.00116224 / 0.00116215 | -0.000756787 / 0.000756555 | -0.00516834 / 0.00516818 | 0.0316105 / -0.0316163 | -0.0416437 / 0.0416364 | -nan / -nan | -nan / -nan |
 | MUON_SCALE | 0.000191675 / -0.000191726 | 0.0037235 / -0.00372354 | 0.00262098 / -0.00262103 | -0.00277145 / 0.00277135 | -0.000795132 / 0.000795151 | -0.00512855 / 0.00512836 | -0.00553394 / 0.00553368 | 0.0211364 / -0.0211398 | -0.0448926 / 0.0448787 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RESBIAS | -0.000129461 / 0.00012941 | 3.54492e-08 / 3.54492e-08 | 3.53431e-08 / 3.53431e-08 | -4.98225e-08 / -4.98225e-08 | -0.00015427 / 0.000154294 | -5.72656e-05 / 5.72684e-05 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.39581e-08 / -2.39581e-08 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RHO | 2.70876e-08 / 2.70876e-08 | 3.54492e-08 / 3.54492e-08 | 3.53431e-08 / 3.53431e-08 | -4.98225e-08 / -4.98225e-08 | 1.20666e-08 / 1.20666e-08 | 1.38715e-09 / 1.38715e-09 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.39581e-08 / -2.39581e-08 | -nan / -nan | -nan / -nan |
 | t#bar{t}Z norm. | 0.0634968 / -0.0629444 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | t#bar{t}Z QCD | -0.0708951 / 0.0708433 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
