 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | MU_SF_ID_SYST | 0.00377362 / -0.00377371 | 0.00319462 / -0.00319469 | 0.00282782 / -0.00282787 | 0.00333093 / -0.003331 | 0.00417462 / -0.00417474 | 0.00357364 / -0.00357373 | 0.00201107 / -0.0020111 | 0.015933 / -0.0159347 | 0.00339782 / -0.00339789 | -nan / -nan | -nan / -nan |
 | MU_SF_ID_SYST_LOWPT | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | MU_SF_Isol_STAT | 0.00895765 / -0.00895818 | 0.00897256 / -0.00897309 | 0.00293626 / -0.00293632 | 0.00774754 / -0.00774793 | 0.00784536 / -0.00784576 | 0.00353061 / -0.00353069 | 0.00628852 / -0.00628878 | 0.0630523 / -0.0630779 | 0.00563591 / -0.00563612 | -nan / -nan | -nan / -nan |
 | MU_SF_Isol_SYST | 0.0197014 / -0.0197036 | 0.0227779 / -0.0227809 | 0.0159791 / -0.0159805 | 0.0172078 / -0.0172094 | 0.0188118 / -0.0188138 | 0.0153946 / -0.0153959 | 0.0191913 / -0.0191934 | 0.138314 / -0.138558 | 0.0188674 / -0.0188693 | -nan / -nan | -nan / -nan |
 | MU_SF_TTVA_STAT | 0.000589329 / -0.000589331 | 0.00045788 / -0.000457881 | 0.000477016 / -0.000477017 | 0.000498599 / -0.0004986 | 0.000607435 / -0.000607438 | 0.00052355 / -0.000523552 | 0.000353 / -0.000353001 | 0.00460273 / -0.00460288 | 0.000524327 / -0.000524329 | -nan / -nan | -nan / -nan |
 | MU_SF_TTVA_SYST | 0.000747878 / -0.000747882 | 0.000543861 / -0.000543863 | 0.00054342 / -0.000543422 | 0.0008144 / -0.000814404 | 0.000727481 / -0.000727484 | 0.000617369 / -0.000617371 | 0.000441589 / -0.00044159 | 0.00037006 / -0.000370061 | 0.000583079 / -0.000583081 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_0 | -0.0236264 / 0.0236119 | -0.0255901 / 0.0255731 | -0.0227087 / 0.0226953 | 0.00227261 / -0.00227274 | -0.0252768 / 0.0252602 | -0.0292153 / 0.0291932 | -0.0279472 / 0.027927 | -0.184256 / 0.183443 | -0.00147764 / 0.00147759 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_1 | -0.0098643 / 0.00986365 | -0.0102448 / 0.0102441 | -0.00946039 / 0.00945979 | -0.000252081 / 0.00025208 | -0.00628274 / 0.00628248 | -0.0102047 / 0.010204 | -0.0111166 / 0.0111158 | 0.0124822 / -0.0124832 | 0.00034672 / -0.000346721 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_2 | 0.00571803 / -0.00571825 | 0.00627305 / -0.00627331 | 0.00582776 / -0.00582799 | 0.000208173 / -0.000208174 | 0.00382305 / -0.00382315 | 0.00573815 / -0.00573837 | 0.00654282 / -0.00654311 | 0.00795922 / -0.00795965 | -8.64464e-07 / 8.64464e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_3 | -3.55763e-05 / 3.55763e-05 | 6.93986e-05 / -6.93986e-05 | 2.59573e-05 / -2.59573e-05 | -0.000102742 / 0.000102741 | -0.000829747 / 0.000829743 | -0.000298034 / 0.000298034 | -3.69583e-05 / 3.69583e-05 | -0.0270767 / 0.0270718 | -8.59045e-05 / 8.59044e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_4 | -0.000147137 / 0.000147137 | -0.000148751 / 0.000148751 | -0.000156322 / 0.000156322 | 1.48271e-05 / -1.48271e-05 | 2.00285e-05 / -2.00285e-05 | -9.62441e-05 / 9.62441e-05 | -5.91861e-05 / 5.91861e-05 | 0.007366 / -0.00736637 | 4.85739e-05 / -4.8574e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_5 | -5.61656e-06 / 5.61656e-06 | -4.84195e-05 / 4.84194e-05 | -1.84984e-06 / 1.84984e-06 | -2.0951e-06 / 2.0951e-06 | -2.15198e-05 / 2.15198e-05 | -2.19727e-05 / 2.19727e-05 | 1.60935e-05 / -1.60935e-05 | 0.000344916 / -0.000344917 | -1.81661e-05 / 1.81661e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_6 | -5.27045e-07 / 5.27045e-07 | 3.69082e-06 / -3.69082e-06 | 2.52095e-07 / -2.52095e-07 | -6.05243e-08 / 6.05243e-08 | 8.21265e-07 / -8.21265e-07 | 1.14005e-06 / -1.14005e-06 | -3.32717e-06 / 3.32717e-06 | -0.000429093 / 0.000429093 | -2.83641e-07 / 2.83641e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_7 | -4.32619e-08 / 4.32619e-08 | 6.10604e-07 / -6.10604e-07 | -9.50825e-08 / 9.50825e-08 | 7.49349e-08 / -7.49349e-08 | -1.68702e-07 / 1.68702e-07 | -2.33928e-07 / 2.33928e-07 | 1.99586e-08 / -1.99586e-08 | 1.79413e-05 / -1.79413e-05 | -1.74992e-07 / 1.74992e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_8 | 1.37101e-08 / -1.37101e-08 | 5.96745e-09 / -5.96745e-09 | 7.05865e-09 / -7.05865e-09 | 8.64633e-09 / -8.64633e-09 | 3.00428e-08 / -3.00428e-08 | 2.62232e-08 / -2.62232e-08 | 8.25159e-09 / -8.25159e-09 | -1.72039e-06 / 1.72039e-06 | -1.96977e-08 / 1.96977e-08 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_0 | -0.00119899 / 0.001199 | 0.00162792 / -0.0016279 | -0.000767471 / 0.000767475 | -0.0026151 / 0.00261515 | -0.0191531 / 0.0191553 | -0.00035959 / 0.000359591 | -0.00225987 / 0.00225991 | -0.347875 / 0.345818 | -0.000102801 / 0.000102801 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_1 | -0.000134892 / 0.000134892 | -2.24097e-05 / 2.24097e-05 | 3.00998e-05 / -3.00998e-05 | 7.79751e-05 / -7.79751e-05 | -0.0020766 / 0.00207658 | -4.17655e-05 / 4.17655e-05 | -0.000323939 / 0.000323939 | -0.11342 / 0.113386 | -0.000255801 / 0.0002558 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_2 | 3.36677e-05 / -3.36677e-05 | 1.60364e-05 / -1.60364e-05 | -3.64813e-05 / 3.64813e-05 | 6.40921e-05 / -6.40921e-05 | 0.000673764 / -0.000673767 | 3.17957e-06 / -3.17957e-06 | 6.5851e-05 / -6.5851e-05 | 0.092811 / -0.0928685 | -3.70114e-05 / 3.70114e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_3 | -4.45247e-06 / 4.45247e-06 | -1.29498e-05 / 1.29498e-05 | 6.05126e-06 / -6.05126e-06 | -4.52884e-05 / 4.52884e-05 | -0.00027307 / 0.000273069 | -1.43568e-05 / 1.43568e-05 | -0.000130624 / 0.000130624 | 0.000916524 / -0.00091653 | -5.43952e-05 / 5.43952e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_0 | -0.000584518 / 0.000584527 | 0.000659442 / -0.000659431 | 0.000618034 / -0.000618024 | -0.263228 / 0.263276 | -0.01455 / 0.0145551 | -0.000122103 / 0.000122104 | -0.00111999 / 0.00112002 | -0.00628922 / 0.00629018 | -0.00171851 / 0.00171858 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_1 | 3.76884e-05 / -3.76884e-05 | 3.15897e-05 / -3.15898e-05 | -8.84183e-05 / 8.84182e-05 | 0.00437302 / -0.00437313 | 0.000237477 / -0.000237477 | 6.37376e-07 / -6.37376e-07 | -0.000183713 / 0.000183713 | 0.00170149 / -0.00170151 | 0.000116965 / -0.000116965 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_2 | -5.77561e-05 / 5.77561e-05 | -0.000307645 / 0.000307644 | -4.38707e-05 / 4.38707e-05 | -0.0148613 / 0.0148597 | -0.000433498 / 0.000433497 | 1.49814e-05 / -1.49814e-05 | 0.000661709 / -0.000661712 | -0.00205689 / 0.00205686 | 0.000346712 / -0.000346713 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_3 | -1.74867e-06 / 1.74867e-06 | 9.86611e-05 / -9.86612e-05 | 2.7689e-05 / -2.7689e-05 | -0.00740767 / 0.0074073 | -0.000293471 / 0.000293471 | -4.31452e-05 / 4.31452e-05 | -0.000145679 / 0.000145679 | -0.000372253 / 0.000372252 | -6.41097e-05 / 6.41097e-05 | -nan / -nan | -nan / -nan |
 | EG_RESOLUTION_ALL | 0.000445652 / -0.000445584 | 0.00111291 / -0.00111294 | 4.29029e-05 / -4.28867e-05 | 1.15511e-05 / -1.15044e-05 | 0.000775553 / -0.000775587 | -9.35451e-06 / 9.35919e-06 | -0.0081865 / 0.00818638 | -0.0329637 / 0.0329633 | 1.29627e-05 / -1.29629e-05 | -nan / -nan | -nan / -nan |
 | EG_SCALE_ALL | 0.00030075 / -0.000300773 | 0.00224949 / -0.00224945 | 0.00137753 / -0.00137753 | 9.2185e-06 / -9.17141e-06 | 0.00167272 / -0.00167277 | -5.07152e-05 / 5.07216e-05 | -0.020296 / 0.0202932 | 0 / 0 | 0.00448925 / -0.00448938 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_BJES_Response | 0.00773787 / -0.00773825 | 0.00586611 / -0.0058664 | 0.00806894 / -0.00806941 | -2.36701e-05 / 2.37172e-05 | 0.0143786 / -0.0143802 | 0.013504 / -0.0135054 | 0.0182044 / -0.0182068 | 0.000952956 / -0.000952963 | 0.00402595 / -0.00402607 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_1 | 0.0103635 / -0.0103647 | 0.0182065 / -0.0182104 | 0.0108602 / -0.0108616 | 0.0601922 / -0.060231 | 0.0224588 / -0.0224646 | 0.0147033 / -0.0147058 | 0.0289796 / -0.0289891 | 0.0221582 / -0.0221637 | 0.00258948 / -0.00258956 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_2 | -0.00246148 / 0.00246154 | -0.00432264 / 0.00432258 | -0.00278969 / 0.00278969 | 3.80514e-05 / -3.80772e-05 | -0.00509656 / 0.00509648 | -0.00452854 / 0.00452851 | -0.0122071 / 0.0122068 | 0.000766212 / -0.000766213 | -0.00169841 / 0.00169841 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_3 | 0.000595667 / -0.00059569 | 0.000617461 / -0.000617485 | 0.00122575 / -0.00122574 | 3.08649e-05 / -3.08902e-05 | 0.00119471 / -0.00119467 | 0.00117226 / -0.00117226 | -7.20229e-06 / 7.16894e-06 | -0.00034041 / 0.000340409 | -4.04031e-05 / 4.04029e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_4 | -0.000245111 / 0.000245088 | 0.00111705 / -0.00111708 | -0.000931715 / 0.000931726 | 2.01225e-05 / -2.00755e-05 | -0.00016958 / 0.000169549 | -0.000651343 / 0.000651345 | 7.81087e-06 / -7.76671e-06 | 0.000362758 / -0.000362758 | -3.36771e-05 / 3.36769e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_5 | 7.10093e-06 / -7.12397e-06 | -6.15051e-06 / 6.12584e-06 | 5.0586e-05 / -5.05697e-05 | -5.05561e-05 / 5.06032e-05 | -0.000280704 / 0.000280672 | -2.4993e-05 / 2.49984e-05 | -3.52002e-06 / 3.56429e-06 | -0.000460444 / 0.000460443 | -0.000172569 / 0.000172569 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8 | -6.81335e-05 / 6.81106e-05 | 5.29653e-06 / -5.32098e-06 | -0.000329568 / 0.000329497 | 3.11235e-05 / -3.11493e-05 | -4.55918e-05 / 4.55606e-05 | -0.000305666 / 0.000305671 | 4.02602e-06 / -3.98215e-06 | 0.000482061 / -0.000482062 | -0.000186188 / 0.000186187 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_7 | -4.19052e-05 / 4.18821e-05 | -3.19654e-07 / 2.94979e-07 | -0.000111231 / 0.000111247 | -1.03486e-05 / 1.03224e-05 | 0.00027363 / -0.000273662 | -2.80673e-05 / 2.80726e-05 | -1.15959e-06 / 1.12514e-06 | -0.000516156 / 0.000516154 | 0.000142149 / -0.00014215 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000174727 / -0.00017475 | 1.93024e-06 / -1.95474e-06 | 4.548e-05 / -4.54638e-05 | -1.25628e-06 / 1.23032e-06 | -4.62913e-05 / 4.63342e-05 | 0.000400143 / -0.000400138 | 3.48297e-06 / -3.51718e-06 | -0.000544758 / 0.000544757 | -0.0001507 / 0.0001507 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | 0.00889682 / -0.00889791 | 0.014949 / -0.0149523 | 0.00846384 / -0.00846487 | 0.0308429 / -0.030857 | 0.0195284 / -0.019534 | 0.0181241 / -0.0181289 | 0.0285959 / -0.0286081 | 0.0255268 / -0.0255364 | 0.00600762 / -0.00600815 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | 0.00169877 / -0.0016988 | 0.00351031 / -0.00351038 | 0.00150997 / -0.00150996 | -0.000110645 / 0.000110619 | 0.00415523 / -0.00415526 | 0.00334801 / -0.00334805 | 0.0245337 / -0.0245367 | 0.00154668 / -0.00154669 | 0.00200761 / -0.00200763 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -8.52385e-06 / 8.50063e-06 | -1.24294e-08 / -1.24294e-08 | -3.59335e-08 / -3.59335e-08 | -1.31641e-08 / -1.31641e-08 | -1.59009e-08 / -1.59009e-08 | -3.00909e-08 / -3.00909e-08 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 5.60172e-08 / 5.60172e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 8.22192e-05 / -8.22423e-05 | 0.000498774 / -0.000498698 | 0.000111666 / -0.000111649 | -7.34496e-06 / 7.31881e-06 | 0.000641603 / -0.000641563 | 0.00112793 / -0.00112793 | 3.48871e-06 / -3.44439e-06 | 0 / 0 | 0.000335705 / -0.000335706 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 0.000135535 / -0.000135558 | 0.00229373 / -0.00229368 | -0.000157447 / 0.000157464 | 1.59969e-06 / -1.62584e-06 | 0.000870498 / -0.00087046 | 0.000686395 / -0.000686392 | 1.79936e-07 / -1.35631e-07 | 0 / 0 | -0.000151539 / 0.000151539 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.00225837 / -0.00225843 | 0.00265006 / -0.00265013 | 0.00217882 / -0.00217884 | 0.00306479 / -0.00306488 | 0.00517389 / -0.00517412 | 0.00446421 / -0.00446436 | 0.00658882 / -0.0065891 | -0.000818692 / 0.000818687 | 0.00174582 / -0.00174584 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Composition | 0.0200267 / -0.0200111 | 0.0555312 / -0.0553964 | 0.0226136 / -0.0225936 | 0.143075 / -0.141942 | 0.0372541 / -0.0371969 | 0.0338785 / -0.0338317 | 0.0602908 / -0.0601296 | 0.0068702 / -0.00686845 | 0.0159164 / -0.0159067 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_PunchThrough_MC16 | 2.23735e-05 / -2.23967e-05 | 9.06597e-08 / -1.15519e-07 | -3.57914e-08 / 5.21788e-08 | -1.31641e-08 / -1.31641e-08 | -1.5917e-08 / 5.94483e-08 | 0.000126965 / -0.00012696 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 3.92694e-07 / -3.92885e-07 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | -0.00148779 / 0.00148777 | 0.00845406 / -0.00845443 | -0.000190262 / 0.000190262 | -0.101859 / 0.101859 | 0.00602909 / -0.00602927 | -0.00424144 / 0.00424136 | 0.00474129 / -0.00474141 | -0.0167149 / 0.0167138 | -0.00193862 / 0.0019386 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.00360961 / 0.00360946 | 0.00265811 / -0.00265819 | 0.000806347 / -0.000806354 | 0.0497267 / -0.0497538 | 0.0170195 / -0.0170227 | 0.00153327 / -0.00153329 | -0.0157887 / 0.0157858 | -0.0939857 / 0.0938819 | 0.00596552 / -0.00596592 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.00358641 / 0.00358655 | -0.001329 / 0.00132902 | 0.000239366 / -0.000239365 | 0.0540962 / -0.0540511 | 0.0229948 / -0.0229879 | 0.005927 / -0.00592659 | 0.0339847 / -0.0339687 | -0.0972692 / 0.0973047 | 3.5418e-05 / -3.5418e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_3 | -0.00220017 / 0.00220043 | -0.00327247 / 0.00327304 | 0.00156165 / -0.00156152 | 0.0309214 / -0.0308669 | 0.0190049 / -0.0189848 | 0.00319913 / -0.00319858 | 0.0212751 / -0.0212498 | -0.0920895 / 0.0924613 | 0.00247171 / -0.00247138 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_4 | -0.000679881 / 0.000679875 | -0.00233049 / 0.00233042 | 0.00169663 / -0.00169667 | 0.0519266 / -0.0519562 | 0.0181491 / -0.018153 | 0.00796301 / -0.00796378 | 0.0278635 / -0.0278725 | -0.0966922 / 0.0965531 | 0.00683726 / -0.00683783 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_5 | -0.00225473 / 0.00225471 | -0.0128085 / 0.0128078 | -0.00205138 / 0.00205137 | 0.0524668 / -0.0524694 | 0.00982518 / -0.00982547 | 0.00238026 / -0.00238028 | -0.0211704 / 0.0211685 | -0.078716 / 0.0786722 | 0.00223354 / -0.00223356 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.00293373 / 0.00293401 | -0.00703996 / 0.00704156 | -0.00173357 / 0.00173366 | 0.0302219 / -0.0301893 | 0.00483791 / -0.00483713 | 0.0035365 / -0.00353609 | 0.00946704 / -0.009464 | -0.00748628 / 0.00748809 | 0.00857051 / -0.00856803 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | -0.00137056 / 0.00137053 | 0.00294415 / -0.00294425 | -0.0011652 / 0.00116518 | 0.0429776 / -0.0429998 | 0.0138314 / -0.0138336 | 0.000898485 / -0.000898494 | 0.00204022 / -0.00204027 | -0.0060265 / 0.00602607 | 0.00791663 / -0.00791737 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.00348495 / -0.00348475 | 0.00971592 / -0.00971424 | 0.00398668 / -0.00398637 | 0.0207388 / -0.0207313 | 0.0113771 / -0.0113748 | 0.00788673 / -0.00788558 | 0.00717675 / -0.00717584 | -0.000156804 / 0.000156804 | 0.00180884 / -0.00180878 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetNPV | 0.00838029 / -0.00838056 | 0.0237723 / -0.023774 | 0.0109021 / -0.0109025 | 0.0822336 / -0.0822401 | 0.0237242 / -0.0237259 | 0.0191213 / -0.0191224 | -0.00479887 / 0.00479882 | -0.00153798 / 0.00153797 | 0.0034 / -0.00340004 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_PtTerm | -5.5126e-05 / 5.5103e-05 | -0.00101275 / 0.00101271 | 0.000433765 / -0.000433838 | -0.000185935 / 0.000185908 | 0.00148627 / -0.00148632 | -0.00181581 / 0.00181579 | 7.59325e-05 / -7.59668e-05 | -0.000321786 / 0.000321785 | -0.000148337 / 0.000148336 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_RhoTopology | 0.0258067 / -0.0257729 | 0.0548485 / -0.0546845 | 0.0277366 / -0.0276974 | 0.116641 / -0.115793 | 0.0484472 / -0.0483211 | 0.0442753 / -0.044171 | 0.0705174 / -0.0702362 | 0.0139962 / -0.0139865 | 0.0109897 / -0.0109838 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_SingleParticle_HighPt | 3.49064e-08 / 3.49064e-08 | -1.24294e-08 / -1.24294e-08 | -3.59335e-08 / -3.59335e-08 | -1.31641e-08 / -1.31641e-08 | -1.59009e-08 / -1.59009e-08 | -3.00909e-08 / -3.00909e-08 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 5.60172e-08 / 5.60172e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPara | -2.17349e-07 / 2.17349e-07 | -0.00592345 / 0.00592312 | 0.000689901 / -0.000689905 | 0.00184827 / -0.0018483 | 0.00241642 / -0.00241648 | -0.00330183 / 0.00330173 | 0.0063634 / -0.00636376 | 0 / 0 | -0.00148438 / 0.00148436 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPerp | 0.000251298 / -0.000251297 | -0.00627763 / 0.0062782 | 0.000220319 / -0.000220318 | 0.0276691 / -0.0276561 | -0.00259312 / 0.00259322 | 0.00298239 / -0.00298226 | -0.00485576 / 0.0048561 | 0 / 0 | 0.000485077 / -0.000485074 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_Scale | 0.00052577 / -0.000525797 | 0.000235127 / -0.000235052 | 0.00127352 / -0.00127352 | -1.35709e-08 / -1.20937e-08 | -0.000753073 / 0.000753035 | 0.0014336 / -0.00143362 | 0.0032487 / -0.00324879 | 0 / 0 | -0.00185908 / 0.00185904 | -nan / -nan | -nan / -nan |
 | MUON_ID | -0.000480539 / 0.000480517 | 0.00579908 / -0.00579908 | 0.000342783 / -0.000342768 | 1.89091e-05 / -1.89348e-05 | 0.000796964 / -0.000796992 | -0.000302368 / 0.000302374 | -0.0127332 / 0.0127331 | 0 / 0 | 0.000588195 / -0.000588195 | -nan / -nan | -nan / -nan |
 | MUON_MS | 0.000191493 / -0.000191517 | 0.00273329 / -0.00273335 | 0.000518618 / -0.000518603 | 2.25841e-06 / -2.21142e-06 | 0.000318564 / -0.000318596 | 0.000804761 / -0.000804759 | 0.0142811 / -0.0142822 | 0 / 0 | 0.00093919 / -0.000939195 | -nan / -nan | -nan / -nan |
 | MUON_SCALE | 0.000642843 / -0.000642869 | 0.00025002 / -0.000250045 | -0.000380397 / 0.000380413 | 2.25805e-06 / -2.21095e-06 | 0.000137139 / -0.00013717 | 0.000334032 / -0.000334028 | 0.00394507 / -0.00394521 | 0 / 0 | 0.000137377 / -0.000137377 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RESBIAS | -2.85355e-06 / 2.83039e-06 | -1.24294e-08 / -1.24294e-08 | -8.66896e-05 / 8.6706e-05 | -1.31641e-08 / -1.31641e-08 | -0.000108366 / 0.00010841 | -4.52755e-05 / 4.52808e-05 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 5.60172e-08 / 5.60172e-08 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RHO | 3.49064e-08 / 3.49064e-08 | -1.24294e-08 / -1.24294e-08 | -3.59335e-08 / -3.59335e-08 | -1.31641e-08 / -1.31641e-08 | -1.59009e-08 / -1.59009e-08 | -3.00909e-08 / -3.00909e-08 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 5.60172e-08 / 5.60172e-08 | -nan / -nan | -nan / -nan |
 | t#bar{t}Z norm. | 0.0872952 / -0.0862066 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
