 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_C_0 | -0.0014256 / 0.00142562 | -9.14063e-05 / 9.14063e-05 | -0.000497389 / 0.000497391 | -0.00951926 / 0.00951986 | -0.0295638 / 0.0295684 | -0.00136673 / 0.00136674 | -0.000245615 / 0.000245615 | -0.00941109 / 0.00941167 | -0.0148772 / 0.0148786 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_1 | -0.000246412 / 0.000246411 | 1.08319e-05 / -1.08319e-05 | -0.000268341 / 0.000268341 | 0.000568042 / -0.000568043 | -0.00927086 / 0.00927045 | -0.000326077 / 0.000326076 | -5.83969e-07 / 5.83969e-07 | -0.000237098 / 0.000237097 | -0.0026313 / 0.00263127 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_2 | 4.77119e-05 / -4.7712e-05 | -1.11512e-05 / 1.11512e-05 | -4.69313e-05 / 4.69313e-05 | 0.000114615 / -0.000114615 | 0.00103417 / -0.00103418 | 6.44816e-05 / -6.44817e-05 | 3.85152e-05 / -3.85152e-05 | 0.000979067 / -0.000979074 | 0.000648608 / -0.000648611 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_3 | 4.64857e-06 / -4.64857e-06 | 5.33505e-06 / -5.33505e-06 | -3.91679e-05 / 3.91678e-05 | -0.000143662 / 0.000143661 | -0.000169686 / 0.000169686 | 7.81491e-06 / -7.81491e-06 | -6.80673e-06 / 6.80673e-06 | -0.000126933 / 0.000126933 | -0.000218761 / 0.000218761 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_0 | -0.000164457 / 0.000164458 | -0.000291343 / 0.000291345 | -0.000241346 / 0.000241347 | -0.119628 / 0.119832 | -7.35684e-05 / 7.35685e-05 | -0.00176603 / 0.00176611 | -0.00155705 / 0.00155711 | -0.00333474 / 0.00333501 | -0.00927974 / 0.00928181 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_1 | 7.61284e-05 / -7.61284e-05 | 7.90749e-05 / -7.9075e-05 | 4.52456e-05 / -4.52456e-05 | -0.00846418 / 0.00846378 | 3.07465e-05 / -3.07465e-05 | 7.63694e-05 / -7.63694e-05 | 0.00035126 / -0.000351261 | 0.000886205 / -0.00088621 | -0.000484028 / 0.000484027 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_2 | -8.60209e-06 / 8.60209e-06 | -1.5187e-05 / 1.5187e-05 | -9.42787e-06 / 9.42786e-06 | -0.00464051 / 0.00464036 | -1.86327e-05 / 1.86327e-05 | 2.55572e-05 / -2.55572e-05 | 1.19408e-05 / -1.19408e-05 | -0.000142055 / 0.000142055 | -0.000737109 / 0.000737105 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_3 | 7.7198e-06 / -7.7198e-06 | -3.31385e-06 / 3.31385e-06 | 9.14765e-06 / -9.14765e-06 | -0.00180387 / 0.00180385 | 6.54668e-06 / -6.54668e-06 | 6.69444e-07 / -6.69444e-07 | -6.01747e-05 / 6.01747e-05 | -5.7992e-05 / 5.7992e-05 | -0.000385947 / 0.000385946 | -nan / -nan | -nan / -nan |
 | EG_RESOLUTION_ALL | 0.00195206 / -0.00195202 | 0.00100386 / -0.00100389 | 0.00325037 / -0.00325051 | 0.000976074 / -0.000976087 | -0.000661035 / 0.000661048 | -0.00370731 / 0.00370728 | 0.00748998 / -0.00749001 | 0.042315 / -0.0423207 | -0.0838903 / 0.0839013 | -nan / -nan | -nan / -nan |
 | EG_SCALE_ALL | 0.00247972 / -0.00247988 | -0.000651953 / 0.000651911 | 0.00362441 / -0.00362443 | 0.00126685 / -0.00126698 | -0.00200873 / 0.00200861 | 0.00444367 / -0.00444379 | -0.00142997 / 0.00142993 | -0.0239471 / 0.0239432 | 0.273762 / -0.0784651 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_BJES_Response | -0.0145644 / 0.0145629 | -0.0228432 / 0.0228393 | -0.00387916 / 0.00387903 | -0.00060826 / 0.000608261 | 0.0011041 / -0.0011041 | -0.000100805 / 0.000100561 | -0.0159292 / 0.0159272 | -0.0220535 / 0.0220497 | -0.0162199 / 0.0162178 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_1 | -0.0212813 / 0.0212755 | -0.0201665 / 0.0201614 | -0.0274369 / 0.0274274 | 0.0116245 / -0.0116261 | -0.0112825 / 0.011281 | 0.000335438 / -0.000335378 | 0.00137653 / -0.00137658 | 0.0133096 / -0.0133117 | -0.056532 / 0.0564908 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_2 | 0.00837871 / -0.00837875 | 0.00938354 / -0.00938368 | 0.0117469 / -0.0117471 | -0.00563103 / 0.00563125 | 0.00466925 / -0.00466928 | 0.00159333 / -0.00159333 | -0.00604501 / 0.00604501 | -0.073246 / 0.0732187 | -0.0745485 / 0.07452 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_3 | -0.00257968 / 0.00257962 | -0.0067054 / 0.00670526 | -0.00199879 / 0.00199874 | 0.00112892 / -0.00112889 | -0.00587745 / 0.0058773 | -0.00124645 / 0.00124644 | -0.00686709 / 0.00686696 | -0.0835903 / 0.083542 | 0.355857 / -0.0391025 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_4 | 0.00178654 / -0.0017865 | -0.00163119 / 0.00163113 | 0.0028689 / -0.00286899 | -0.000138862 / 0.000138664 | 0.00339667 / -0.00339673 | 0.00653457 / -0.00653467 | -0.00246675 / 0.00246669 | -0.0466586 / 0.0466435 | 0.370494 / -0.0411786 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_5 | 0.00151577 / -0.00151572 | -0.00213721 / 0.00213724 | -0.00195706 / 0.00195702 | -0.00768999 / 0.00768957 | 0.000997445 / -0.000997428 | -0.00283591 / 0.00283585 | -0.00739894 / 0.0073986 | -0.00501344 / 0.00501325 | -0.0791009 / 0.0790515 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8 | -0.000927947 / 0.000927894 | 0.00299722 / -0.00299728 | 0.000642894 / -0.00064292 | -0.0064619 / 0.00646179 | 0.000402619 / -0.000402593 | 0.00126717 / -0.00126715 | 0.014766 / -0.0147666 | -0.0662808 / 0.0662565 | 0.00238166 / -0.00238165 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_7 | -0.00203858 / 0.0020386 | 0.00244844 / -0.00244851 | -0.00275364 / 0.00275357 | -0.00977584 / 0.00977524 | -0.00237477 / 0.00237475 | 0.00386068 / -0.00386079 | -0.00328153 / 0.00328154 | 0.0193692 / -0.0193718 | -0.000674237 / 0.000674262 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8restTerm | -0.00326044 / 0.00326036 | -0.000723963 / 0.000723932 | 0.000903011 / -0.000902943 | 0.00198743 / -0.00198746 | -0.00205531 / 0.00205521 | -0.00278663 / 0.00278653 | -0.0123475 / 0.012347 | -0.0480146 / 0.0480039 | -0.00182001 / 0.00181995 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.0175438 / 0.0175393 | -0.0195442 / 0.0195386 | -0.0287799 / 0.0287674 | 0.024583 / -0.0245906 | -0.00460235 / 0.00460207 | -0.00390921 / 0.00390898 | -0.0198661 / 0.0198603 | -0.0157659 / 0.0157623 | -0.125863 / 0.125647 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.000314465 / 0.000314426 | -0.00649675 / 0.00649665 | -0.00721687 / 0.00721676 | 0.00284863 / -0.00284889 | -0.00319117 / 0.00319116 | -0.0036503 / 0.00365025 | -0.0135157 / 0.0135152 | 0.05493 / -0.0549481 | 0.389271 / -0.0592872 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -5.45337e-05 / 5.44827e-05 | 3.54492e-08 / 3.54492e-08 | 3.53431e-08 / 3.53431e-08 | -1.4845e-06 / 1.38426e-06 | 1.20666e-08 / 1.20666e-08 | -0.000147796 / 0.000147799 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.39581e-08 / -2.39581e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | -0.0011387 / 0.00113864 | -9.11188e-07 / 8.87817e-07 | 0.00163603 / -0.00163607 | 0.00208849 / -0.00208852 | -3.57548e-05 / 3.567e-05 | -0.00197108 / 0.00197106 | -1.49102e-08 / -1.48905e-08 | -0.00668099 / 0.00668069 | -5.87112e-05 / 5.86636e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -0.000718528 / 0.000718466 | 0.00111124 / -0.00111127 | -0.00208495 / 0.00208499 | 9.94953e-05 / -9.9506e-05 | -0.000918899 / 0.000918917 | 0.00129588 / -0.00129591 | -0.00235717 / 0.00235711 | 0.0117125 / -0.0117134 | -0.000517312 / 0.000517263 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.00685318 / 0.00685289 | -0.00749274 / 0.00749239 | -0.0115275 / 0.0115266 | 0.00514284 / -0.00514343 | -0.00165219 / 0.00165208 | 0.00104885 / -0.00104885 | -0.026248 / 0.0262429 | -0.00590795 / 0.00590769 | -0.0829099 / 0.0828611 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Composition | -0.0373902 / 0.0374301 | -0.0283946 / 0.0284188 | -0.0615052 / 0.0616017 | 0.00843364 / -0.00843062 | -0.0129939 / 0.0129994 | -0.0352538 / 0.0352901 | -0.00117014 / 0.00117025 | -0.135864 / 0.136136 | -0.0478005 / 0.0478632 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Response | 0.0262895 / -0.0262898 | 0.0128346 / -0.0128346 | 0.0445125 / -0.0445156 | -0.0201233 / 0.0201247 | 0.0111631 / -0.0111634 | 0.00951064 / -0.00951058 | 0.00650812 / -0.00650801 | 0.0481657 / -0.0481699 | 0.27584 / -0.0834278 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_PunchThrough_MC16 | -7.72603e-08 / 2.63089e-08 | 3.54492e-08 / -5.91956e-08 | 2.21035e-06 / -2.22088e-06 | 1.89471e-05 / -1.89437e-05 | -3.75345e-05 / 3.74458e-05 | 0.000572468 / -0.000572465 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.51783e-07 / 2.79809e-07 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.021951 / -0.0219539 | 0.0140702 / -0.0140713 | -0.00723193 / 0.00723169 | 0.0103415 / -0.0103421 | -0.00324359 / 0.00324354 | -0.00710264 / 0.00710241 | 0.0246401 / -0.0246438 | 0.0679669 / -0.0680044 | 0.526987 / -0.536631 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.000418651 / 0.000418649 | 0.0288825 / -0.0288918 | 0.0156973 / -0.0157 | -0.0381015 / 0.038085 | -0.0134516 / 0.0134495 | 0.014022 / -0.0140242 | 0.00410837 / -0.00410856 | 0.0972801 / -0.0973828 | 1.27847 / -1 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.000959632 / 0.000959642 | 0.0521631 / -0.052122 | 0.00541391 / -0.00541357 | -0.0186158 / 0.0186192 | -0.00452231 / 0.00452253 | 0.0225695 / -0.022563 | 0.0191072 / -0.0191026 | -0.0665114 / 0.066538 | 1.47371 / -1 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.000191294 / -0.000191292 | 0.0222317 / -0.0222044 | -0.0126194 / 0.0126276 | -0.0127888 / 0.0127972 | -0.0115532 / 0.01156 | 0.0100775 / -0.0100721 | 0.00836583 / -0.00836208 | -0.0306107 / 0.0306571 | 1.66965 / -1 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_4 | -0.00625161 / 0.00625113 | 0.0333525 / -0.033365 | -0.000230152 / 0.000230151 | -0.00430623 / 0.004306 | -0.00946853 / 0.00946742 | 0.00303503 / -0.00303514 | 0.0104937 / -0.010495 | 0.0803533 / -0.0804182 | 0.527891 / -0.527244 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.00249431 / -0.00249434 | 0.00837766 / -0.0083779 | 0.00852984 / -0.00853009 | 0.0033407 / -0.00334074 | -0.0122282 / 0.0122275 | -0.0058338 / 0.00583366 | -0.0195836 / 0.0195818 | 0.033378 / -0.0333806 | 1.39469 / -1 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_6 | 0.00037328 / -0.000373276 | 0.0133491 / -0.0133432 | 0.00134818 / -0.00134813 | 0.0157311 / -0.0157228 | -0.0171458 / 0.0171548 | -0.0118363 / 0.0118406 | 0.00559073 / -0.00558971 | -0.015591 / 0.0155985 | 1.5841 / -1 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.000964126 / -0.000964137 | 0.0194216 / -0.0194261 | 0.00333649 / -0.00333662 | 0.00262408 / -0.00262416 | -0.00566376 / 0.00566338 | 0.00829436 / -0.00829517 | 0.0398455 / -0.0398646 | 0.0876906 / -0.0877853 | 1.27117 / -0.99997 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetMu | -0.00450572 / 0.00450615 | -0.00586226 / 0.00586283 | -0.0118808 / 0.0118836 | -0.0082384 / 0.00823835 | 0.00390875 / -0.00390855 | 0.00618144 / -0.00618074 | 0.0111962 / -0.011194 | 0.114249 / -0.114134 | -0.0547822 / 0.0548523 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.00968962 / 0.00968911 | -0.016927 / 0.0169258 | -0.0336964 / 0.0336905 | -0.00938919 / 0.00938863 | -0.00666227 / 0.00666208 | 0.00166197 / -0.00166197 | -0.0373401 / 0.0373327 | -0.0303599 / 0.0303553 | -0.0211743 / 0.0211721 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_PtTerm | 0.00079653 / -0.000796482 | -0.00304179 / 0.00304168 | -0.00158309 / 0.00158306 | -0.00991098 / 0.00991005 | -0.00540574 / 0.00540538 | 0.00501726 / -0.00501749 | 0.0151282 / -0.0151302 | -0.0416541 / 0.0416371 | 0.272553 / -0.0780934 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.0463318 / 0.0464169 | -0.047652 / 0.0477416 | -0.0745867 / 0.0747862 | 0.0153294 / -0.0153177 | -0.0146883 / 0.0146975 | -0.0088475 / 0.00885103 | -0.00527328 / 0.00527451 | -0.099832 / 0.100155 | 0.138975 / 0.147923 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_SingleParticle_HighPt | 2.70876e-08 / 2.70876e-08 | 3.54492e-08 / 3.54492e-08 | 3.53431e-08 / 3.53431e-08 | -4.98225e-08 / -4.98225e-08 | 1.20666e-08 / 1.20666e-08 | 1.38715e-09 / 1.38715e-09 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.39581e-08 / -2.39581e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPara | -0.0111114 / 0.0111102 | 0.00800464 / -0.00800522 | 0.00592967 / -0.00592998 | -0.00759749 / 0.00759694 | -0.00626064 / 0.00626027 | -0.031017 / 0.0310072 | 0.0119391 / -0.0119403 | 0.0554722 / -0.0554952 | 0.788136 / -0.775648 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPerp | 0.00688445 / -0.00688373 | 0.0233783 / -0.0233693 | -0.00403585 / 0.00403609 | -0.00323865 / 0.0032388 | -0.00850804 / 0.00850906 | -0.0349986 / 0.0350132 | 0.0413032 / -0.0412728 | -0.0598706 / 0.0599066 | 1.49225 / -1 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_Scale | -0.00308597 / 0.00308589 | -0.00652964 / 0.00652908 | -0.00144027 / 0.00144009 | -0.0089241 / 0.00892308 | -0.00845654 / 0.00845567 | -0.0124415 / 0.0124396 | 0.00447683 / -0.00447712 | 0.0682733 / -0.0683447 | 0.385676 / -0.0582689 | -nan / -nan | -nan / -nan |
 | MUON_ID | -0.00236292 / 0.00236287 | -0.00462675 / 0.00462673 | 0.00341029 / -0.00341028 | -0.00245538 / 0.00245545 | -0.00232761 / 0.00232758 | 0.000602366 / -0.000602382 | 0.00745947 / -0.00745947 | -0.0656863 / 0.0656741 | -0.0555355 / 0.0555283 | -nan / -nan | -nan / -nan |
 | MUON_MS | -0.00260858 / 0.00260855 | -0.00441415 / 0.00441402 | 0.00578593 / -0.00578611 | 0.00516963 / -0.00516977 | -0.00116224 / 0.00116215 | -0.000756837 / 0.000756606 | -0.00516835 / 0.00516819 | 0.0316107 / -0.0316165 | -0.0416437 / 0.0416364 | -nan / -nan | -nan / -nan |
 | MUON_SCALE | 0.000191675 / -0.000191726 | 0.00372356 / -0.0037236 | 0.00262098 / -0.00262103 | -0.00277148 / 0.00277138 | -0.000795176 / 0.000795195 | -0.00512849 / 0.0051283 | -0.00553395 / 0.0055337 | 0.0211365 / -0.0211399 | -0.0448925 / 0.0448786 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RESBIAS | -0.000129462 / 0.000129411 | 3.54492e-08 / 3.54492e-08 | 3.53431e-08 / 3.53431e-08 | -4.98225e-08 / -4.98225e-08 | -0.00015427 / 0.000154294 | -5.72656e-05 / 5.72684e-05 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.39581e-08 / -2.39581e-08 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RHO | 2.70876e-08 / 2.70876e-08 | 3.54492e-08 / 3.54492e-08 | 3.53431e-08 / 3.53431e-08 | -4.98225e-08 / -4.98225e-08 | 1.20666e-08 / 1.20666e-08 | 1.38715e-09 / 1.38715e-09 | -1.50007e-08 / -1.50007e-08 | -5.34535e-10 / -5.34535e-10 | -2.39581e-08 / -2.39581e-08 | -nan / -nan | -nan / -nan |
