 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_C_3 | 1.40656e-05 / -1.40656e-05 | -5.15642e-08 / 5.15642e-08 | 3.04383e-05 / -3.04383e-05 | -3.00961e-05 / 3.00961e-05 | -0.000370992 / 0.000370991 | -5.93917e-06 / 5.93917e-06 | 5.81661e-06 / -5.81661e-06 | 2.90112e-05 / -2.90112e-05 | -0.000102043 / 0.000102043 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_0 | 0.000264499 / -0.000264497 | 0.000755507 / -0.000755492 | 0.000950009 / -0.000949986 | -0.12211 / 0.122319 | -0.00191242 / 0.00191251 | -0.000992805 / 0.00099283 | 0.000310711 / -0.000310708 | -0.0121544 / 0.012158 | -0.00631566 / 0.00631663 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_1 | 0.000113506 / -0.000113506 | -0.000124818 / 0.000124818 | -1.68401e-05 / 1.68401e-05 | 0.00456562 / -0.00456574 | 0.000176253 / -0.000176253 | 0.000413495 / -0.000413496 | -4.21592e-05 / 4.21592e-05 | 0.00199945 / -0.00199947 | 0.000419347 / -0.000419348 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_2 | -5.65363e-05 / 5.65363e-05 | 4.7806e-05 / -4.7806e-05 | -2.97963e-05 / 2.97963e-05 | -0.00690709 / 0.00690676 | -0.000317129 / 0.000317128 | -0.000148502 / 0.000148502 | 4.86631e-05 / -4.86631e-05 | 0.0010629 / -0.00106291 | -1.36047e-05 / 1.36047e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_3 | 2.53171e-05 / -2.53171e-05 | -3.65645e-06 / 3.65645e-06 | 3.48213e-05 / -3.48213e-05 | -0.00396926 / 0.00396915 | 1.34675e-05 / -1.34675e-05 | 5.59221e-05 / -5.59222e-05 | -3.8956e-06 / 3.8956e-06 | -0.000675619 / 0.000675616 | -0.000160581 / 0.000160581 | -nan / -nan | -nan / -nan |
 | EG_RESOLUTION_ALL | -0.00113405 / 0.00113406 | 0.000227518 / -0.00022757 | -0.000151777 / 0.000151768 | 0.00353377 / -0.00353381 | -0.0021352 / 0.00213521 | -0.0045642 / 0.00456421 | 0.000364369 / -0.000364351 | 0.00078113 / -0.000781112 | -0.00188823 / 0.00188819 | -nan / -nan | -nan / -nan |
 | EG_SCALE_ALL | -0.000811121 / 0.000811131 | -6.28908e-05 / 6.29135e-05 | 0.00115631 / -0.00115633 | -0.000152581 / 0.000152559 | -0.000765514 / 0.000765533 | 0.000532684 / -0.000532707 | 0.00420146 / -0.00420158 | 0.00102728 / -0.00102727 | 0.00117779 / -0.00117775 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_BJES_Response | 0.000331184 / -0.000331178 | -0.00230758 / 0.0023076 | -0.00278068 / 0.00278061 | 2.58146e-08 / 2.64091e-08 | 0.0129515 / -0.0129527 | 0.00158865 / -0.00158869 | 0.00187014 / -0.00187016 | 1.51359e-05 / -1.51168e-05 | -0.00255663 / 0.00255655 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_1 | -0.00129693 / 0.00129691 | -0.00110186 / 0.00110187 | -0.0016492 / 0.00164916 | 0.0369461 / -0.0369617 | 0.0122939 / -0.0122957 | 0.00126906 / -0.00126903 | 0.00132403 / -0.00132412 | 0.000613022 / -0.000613068 | 0.000906091 / -0.000906055 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_2 | 0.000109816 / -0.00010981 | 0.000722554 / -0.000722601 | 0.000606963 / -0.000606972 | -0.000803589 / 0.000803566 | -0.000804954 / 0.000804975 | 0.000359578 / -0.000359599 | 0.000321658 / -0.000321644 | 1.61482e-07 / -1.42589e-07 | -0.000434136 / 0.000434102 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_3 | -0.000388127 / 0.000388133 | -0.000428057 / 0.000428081 | -0.000271626 / 0.000271684 | 0.000318837 / -0.000318859 | 0.000623977 / -0.000624054 | 0.000273696 / -0.000273717 | -0.000190976 / 0.000190917 | -2.26203e-05 / 2.26389e-05 | 0.00033445 / -0.000334483 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_4 | -2.51172e-05 / 2.51239e-05 | 0.000222697 / -0.000222673 | 0.000114396 / -0.000114405 | 7.21055e-06 / -7.23312e-06 | -0.000485512 / 0.000485431 | 1.53362e-07 / -1.74681e-07 | 0.000189178 / -0.000189164 | 7.15858e-07 / -7.57949e-07 | -0.000434459 / 0.000434505 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_5 | -8.96973e-06 / 8.97656e-06 | -5.13279e-06 / 5.15686e-06 | 8.18372e-07 / -8.26955e-07 | -2.11597e-05 / 2.11371e-05 | -3.41236e-06 / 3.43523e-06 | -2.07364e-06 / 2.05227e-06 | -2.92454e-06 / 2.93867e-06 | -5.11958e-07 / 4.69767e-07 | -4.54045e-05 / 4.54516e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8 | -0.000335843 / 0.000335849 | 1.03361e-05 / -1.03124e-05 | -9.61471e-06 / 9.6063e-06 | 1.07828e-05 / -1.08052e-05 | 6.69318e-06 / -6.77179e-06 | 1.25038e-05 / -1.2525e-05 | 7.21833e-06 / -7.20499e-06 | 1.14181e-06 / -1.1228e-06 | 5.33153e-05 / -5.33492e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_7 | 1.59781e-06 / -1.59143e-06 | 1.07968e-06 / -1.05554e-06 | -2.19923e-06 / 2.19715e-06 | 5.56942e-06 / -5.59204e-06 | -3.00531e-06 / 3.02818e-06 | 4.15069e-06 / -4.17207e-06 | -3.58935e-06 / 3.60361e-06 | -3.8945e-07 / 4.08633e-07 | 1.21635e-05 / -1.21977e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8restTerm | -2.03459e-06 / 2.04134e-06 | 1.22072e-06 / -1.19699e-06 | -5.27924e-06 / 5.33881e-06 | -6.92822e-06 / 6.90575e-06 | -2.28641e-06 / 2.30913e-06 | 0.000646044 / -0.000646066 | 4.0642e-07 / -3.92099e-07 | -2.05581e-07 / 2.24632e-07 | -5.88729e-05 / 5.88389e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.000981898 / 0.00098189 | -0.00165308 / 0.00165307 | -0.00140295 / 0.00140292 | 0.0380246 / -0.0380462 | 0.00617335 / -0.00617388 | 0.00190033 / -0.0019004 | 0.000927383 / -0.000927455 | 0.0326524 / -0.0326682 | 0.00280985 / -0.00281 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -7.69582e-05 / 7.69646e-05 | -8.34332e-05 / 8.33861e-05 | -0.000256152 / 0.000256143 | 0.0352401 / -0.0352466 | 0.00521085 / -0.00521094 | -0.000670738 / 0.000670715 | -0.000124682 / 0.000124696 | 5.33334e-05 / -5.33144e-05 | 0.000705184 / -0.000705139 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 3.31398e-09 / 3.31398e-09 | 1.21634e-08 / 1.21634e-08 | -4.3243e-09 / -4.3243e-09 | 2.63221e-08 / 2.63221e-08 | -3.9967e-08 / -3.9967e-08 | 2.22293e-08 / 2.22293e-08 | -3.0309e-08 / -3.0309e-08 | -2.12588e-08 / -2.12588e-08 | 2.3706e-08 / 2.3706e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 9.53158e-06 / -9.58877e-06 | -1.46337e-05 / 1.46578e-05 | -5.34591e-05 / 5.34505e-05 | 2.61386e-08 / -4.87768e-08 | 0.000194012 / -0.00019399 | 2.40799e-05 / -2.41013e-05 | -2.71227e-06 / 2.72595e-06 | -2.11305e-08 / -2.11026e-08 | -6.75575e-05 / 6.75231e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -3.9588e-06 / 3.96539e-06 | 2.58167e-06 / -2.62903e-06 | -3.82848e-05 / 3.82762e-05 | 1.97445e-06 / -1.92217e-06 | 1.08023e-05 / -1.08817e-05 | -6.53281e-06 / 6.51142e-06 | -6.24929e-07 / 6.38579e-07 | -2.13249e-08 / -2.08968e-08 | 7.20334e-06 / -7.15619e-06 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.000142468 / 0.000142475 | -0.000673465 / 0.000673486 | -0.000570627 / 0.000570684 | 0.000793106 / -0.000793058 | 0.000805831 / -0.000805813 | -0.000886871 / 0.000886909 | -0.000313254 / 0.000313267 | -4.99373e-06 / 5.01292e-06 | 0.000554309 / -0.000554264 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Composition | -0.00126331 / 0.00126337 | -0.000185093 / 0.000185115 | -0.000349368 / 0.000349365 | 0.089989 / -0.0896147 | 0.0130282 / -0.013022 | -0.00149253 / 0.00149259 | 0.00100186 / -0.00100181 | 0.0307872 / -0.0307509 | 0.00449462 / -0.00449387 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Response | 0.000572831 / -0.000572824 | 0.000284649 / -0.000284694 | 0.000200577 / -0.000200585 | -0.0790467 / 0.0790869 | -0.00181199 / 0.00181192 | 0.00135296 / -0.00135291 | -0.000307728 / 0.000307742 | -0.0324659 / 0.0324694 | -0.00288538 / 0.00288536 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_PunchThrough_MC16 | 2.86656e-09 / 3.5377e-09 | -5.96256e-08 / 8.37176e-08 | -2.12837e-07 / 2.04232e-07 | 4.03497e-07 / -4.26288e-07 | -3.9967e-08 / -3.9967e-08 | -2.41747e-07 / 2.86206e-07 | 1.20728e-07 / -1.06522e-07 | -2.12588e-08 / -2.12588e-08 | 2.3706e-08 / -5.81902e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.00250835 / -0.00250839 | 0.00352876 / -0.00352882 | 0.000332735 / -0.000332736 | -0.000143886 / 0.000143886 | -0.00367453 / 0.00367447 | 0.0064762 / -0.00647642 | -0.00144318 / 0.00144317 | 0.000494301 / -0.000494302 | 0.00224087 / -0.00224089 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.00474834 / -0.00474859 | 0.00571879 / -0.00571915 | 0.00110787 / -0.00110788 | 0.0612507 / -0.061292 | 0.0152563 / -0.0152589 | 0.00556886 / -0.00556921 | -0.00322107 / 0.00322095 | 0.00125525 / -0.00125527 | -0.00139386 / 0.00139384 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_2 | 0.00638535 / -0.00638488 | 0.00611491 / -0.00611448 | 0.00061791 / -0.000617906 | 0.128071 / -0.12773 | -0.00336162 / 0.00336174 | 0.00152608 / -0.00152605 | -0.00665635 / 0.00665682 | -0.110752 / 0.110783 | 0.00403734 / -0.00403716 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.00495196 / -0.00495065 | 0.00584092 / -0.0058391 | -4.30736e-06 / 4.30736e-06 | 0.134801 / -0.133591 | 0.0132073 / -0.0131979 | 0.00485713 / -0.00485587 | -0.0044872 / 0.00448826 | -0.00366667 / 0.00366738 | 0.00290859 / -0.00290814 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.00585341 / -0.00585382 | 0.00568377 / -0.00568416 | -6.53285e-05 / 6.53285e-05 | 0.123831 / -0.123968 | -0.0191873 / 0.0191826 | -0.00315457 / 0.00315444 | -0.00434337 / 0.00434314 | -0.107848 / 0.107673 | 0.00354542 / -0.00354557 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.00500397 / -0.00500406 | 0.00333619 / -0.00333623 | 0.000716957 / -0.000716959 | -0.00742909 / 0.00742886 | 0.0152015 / -0.0152022 | 0.00154489 / -0.00154489 | -0.00368633 / 0.00368628 | 0.000825668 / -0.000825671 | 0.00565282 / -0.00565293 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_6 | 0.00273205 / -0.00273181 | 0.00322019 / -0.00321986 | 0.00111448 / -0.00111444 | -0.00935522 / 0.00935795 | -0.0118463 / 0.0118506 | -0.000621761 / 0.000621774 | -0.00280493 / 0.00280518 | 0.00112486 / -0.00112482 | -0.000441803 / 0.00044181 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.00340792 / -0.00340806 | 0.00439896 / -0.00439919 | 0.000357311 / -0.000357313 | 0.0471731 / -0.0472 | -0.0123851 / 0.0123833 | 0.00442833 / -0.00442856 | -0.00356413 / 0.00356398 | 0.00109204 / -0.00109205 | 0.00389796 / -0.00389814 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.000531224 / -0.000531213 | 0.000336481 / -0.000336456 | -0.000383816 / 0.000383811 | 0.00236016 / -0.00236 | 0.0073648 / -0.0073639 | -0.000992656 / 0.000992716 | -0.000785867 / 0.000785819 | -1.79931e-05 / 1.79529e-05 | 0.000560703 / -0.000560652 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.00209557 / 0.00209556 | -0.00144897 / 0.00144899 | -0.00120416 / 0.00120422 | 0.0115462 / -0.0115467 | 0.0124626 / -0.0124632 | 0.00177701 / -0.00177705 | 0.00153694 / -0.00153694 | 2.32435e-05 / -2.32853e-05 | -0.00186195 / 0.0018619 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_PtTerm | 0.000284135 / -0.000284129 | 3.36118e-05 / -3.35877e-05 | -5.46855e-07 / 5.38346e-07 | -0.000148103 / 0.00014808 | -0.000101866 / 0.000101888 | -2.9632e-05 / 2.96107e-05 | -7.15672e-06 / 7.17055e-06 | 0.000102199 / -0.00010218 | -1.29102e-05 / 1.29571e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.00298432 / 0.00298473 | -0.00345071 / 0.00345121 | -0.00396993 / 0.00397063 | 0.0837717 / -0.0833754 | 0.0324968 / -0.032444 | -0.00114648 / 0.00114652 | 0.00300487 / -0.00300444 | 0.0312841 / -0.0312354 | -0.00219369 / 0.00219388 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_SingleParticle_HighPt | 3.31398e-09 / 3.31398e-09 | 1.21634e-08 / 1.21634e-08 | -4.3243e-09 / -4.3243e-09 | 2.63221e-08 / 2.63221e-08 | -3.9967e-08 / -3.9967e-08 | 2.22293e-08 / 2.22293e-08 | -3.0309e-08 / -3.0309e-08 | -2.12588e-08 / -2.12588e-08 | 2.3706e-08 / 2.3706e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPara | 3.26792e-09 / -3.26792e-09 | 1.19943e-08 / -1.19943e-08 | -4.2642e-09 / 4.26419e-09 | 2.59563e-08 / -2.59563e-08 | -3.94115e-08 / 3.94115e-08 | 2.19204e-08 / -2.19204e-08 | -2.98877e-08 / 2.98877e-08 | -2.09633e-08 / 2.09633e-08 | 2.33765e-08 / -2.33765e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPerp | 3.26224e-09 / -3.26224e-09 | 1.19734e-08 / -1.19734e-08 | -4.25678e-09 / 4.25678e-09 | 2.59111e-08 / -2.59111e-08 | -3.93429e-08 / 3.93429e-08 | 2.18822e-08 / -2.18822e-08 | -2.98357e-08 / 2.98357e-08 | -2.09268e-08 / 2.09268e-08 | 2.33358e-08 / -2.33358e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_Scale | 3.41613e-09 / 3.04561e-09 | 1.25383e-08 / 1.11783e-08 | -4.45759e-09 / -3.97411e-09 | 2.71335e-08 / 2.41905e-08 | -4.11989e-08 / -3.67304e-08 | 2.29145e-08 / 2.04292e-08 | -3.12432e-08 / -2.78545e-08 | -2.1914e-08 / -1.95372e-08 | 2.44367e-08 / 2.17862e-08 | -nan / -nan | -nan / -nan |
 | MUON_ID | 0.000649868 / -0.000649855 | 0.000377414 / -0.000377466 | 0.000128117 / -0.000128126 | -0.000880696 / 0.000880674 | 0.000222257 / -0.000222235 | 0.00187137 / -0.00187139 | 0.00104663 / -0.00104669 | -1.92672e-08 / -2.23709e-08 | 0.000820692 / -0.000820725 | -nan / -nan | -nan / -nan |
 | MUON_MS | 0.000209986 / -0.00020998 | 0.000185113 / -0.000185164 | -0.000126529 / 0.000126521 | 2.7007e-08 / 2.51006e-08 | -5.54309e-05 / 5.53517e-05 | -0.00103355 / 0.00103352 | -0.000336902 / 0.000336843 | -2.18119e-08 / -2.02722e-08 | 0.000132681 / -0.000132634 | -nan / -nan | -nan / -nan |
 | MUON_SCALE | -4.36191e-05 / 4.36258e-05 | -0.000743678 / 0.000743627 | -0.000403568 / 0.000403558 | -0.000958583 / 0.000958628 | -0.000143835 / 0.000143858 | 0.00148268 / -0.00148265 | -0.000184429 / 0.000184371 | -2.13898e-08 / -2.0788e-08 | -0.000134049 / 0.000134015 | -nan / -nan | -nan / -nan |
