 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | MU_SF_ID_SYST | 0.00337156 / -0.00337163 | 0.00262511 / -0.00262516 | 0.00257911 / -0.00257915 | 0.00221635 / -0.00221639 | 0.00295949 / -0.00295955 | 0.0029607 / -0.00296075 | 0.00248864 / -0.00248868 | 0.00184041 / -0.00184043 | 0.00276058 / -0.00276063 | -nan / -nan | -nan / -nan |
 | MU_SF_ID_SYST_LOWPT | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | MU_SF_Isol_STAT | 0.00748351 / -0.00748388 | 0.00712407 / -0.0071244 | 0.00271555 / -0.0027156 | 0.00580382 / -0.00580404 | 0.00597498 / -0.00597521 | 0.00311055 / -0.00311061 | 0.00670982 / -0.00671012 | 0.00166256 / -0.00166257 | 0.00633842 / -0.00633869 | -nan / -nan | -nan / -nan |
 | MU_SF_Isol_SYST | 0.0192538 / -0.0192558 | 0.0221403 / -0.022143 | 0.0164746 / -0.016476 | 0.0190239 / -0.0190258 | 0.0207343 / -0.0207366 | 0.0166781 / -0.0166795 | 0.0242134 / -0.0242167 | 0.0186881 / -0.0186899 | 0.0263236 / -0.0263275 | -nan / -nan | -nan / -nan |
 | MU_SF_TTVA_STAT | 0.000532751 / -0.000532753 | 0.000409243 / -0.000409244 | 0.000420514 / -0.000420515 | 0.000418056 / -0.000418057 | 0.000458775 / -0.000458776 | 0.000457501 / -0.000457502 | 0.000408017 / -0.000408018 | 0.000286139 / -0.000286139 | 0.000380347 / -0.000380348 | -nan / -nan | -nan / -nan |
 | MU_SF_TTVA_SYST | 0.000643049 / -0.000643051 | 0.000454085 / -0.000454086 | 0.00047167 / -0.000471671 | 0.00048798 / -0.000487981 | 0.000498885 / -0.000498887 | 0.000513136 / -0.000513138 | 0.000353826 / -0.000353827 | 0.000137738 / -0.000137739 | 0.000631188 / -0.000631191 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_0 | -0.0108177 / 0.0108146 | -0.00973513 / 0.00973265 | -0.00895509 / 0.00895299 | 3.98235e-06 / -3.98235e-06 | -0.00943754 / 0.0094352 | -0.0138474 / 0.0138423 | -0.0183609 / 0.0183521 | -0.0186608 / 0.0186517 | -0.0135996 / 0.0135947 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_1 | -0.00245587 / 0.00245583 | -0.001019 / 0.00101899 | -0.00150235 / 0.00150233 | -1.39305e-06 / 1.39305e-06 | -0.000711383 / 0.00071138 | -0.00449324 / 0.0044931 | -0.00341779 / 0.00341771 | -0.00172694 / 0.00172692 | -0.000760003 / 0.000759999 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_2 | 0.00270281 / -0.00270286 | 0.00195974 / -0.00195977 | 0.00243632 / -0.00243636 | 2.03657e-06 / -2.03657e-06 | 0.00114296 / -0.00114297 | 0.00375342 / -0.00375352 | 0.00398017 / -0.00398028 | 0.00230034 / -0.00230037 | 0.00138685 / -0.00138686 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_3 | -0.000607547 / 0.000607544 | -0.000824159 / 0.000824155 | -0.000890183 / 0.000890178 | -1.73667e-06 / 1.73667e-06 | -0.000546029 / 0.000546027 | -0.000439408 / 0.000439406 | -0.00114429 / 0.00114429 | -0.000947939 / 0.000947933 | -0.000698043 / 0.00069804 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_4 | -7.94841e-05 / 7.94841e-05 | -0.00011664 / 0.00011664 | -7.09157e-05 / 7.09157e-05 | 4.89817e-07 / -4.89817e-07 | 5.18771e-05 / -5.18771e-05 | -0.000130169 / 0.000130169 | -9.27024e-05 / 9.27024e-05 | 7.87993e-05 / -7.87994e-05 | 3.98732e-05 / -3.98732e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_5 | 1.36637e-05 / -1.36637e-05 | 4.40861e-05 / -4.40861e-05 | 2.53262e-05 / -2.53262e-05 | -1.55173e-07 / 1.55173e-07 | -7.52858e-06 / 7.52858e-06 | 1.05666e-05 / -1.05666e-05 | 2.7754e-05 / -2.7754e-05 | -1.11676e-05 / 1.11676e-05 | 4.39413e-06 / -4.39413e-06 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_6 | 9.20795e-07 / -9.20795e-07 | 1.95546e-07 / -1.95546e-07 | 1.20011e-06 / -1.20011e-06 | 3.12961e-08 / -3.12961e-08 | 5.51768e-07 / -5.51768e-07 | 9.95295e-07 / -9.95295e-07 | -8.50842e-08 / 8.50842e-08 | 1.71425e-06 / -1.71425e-06 | -2.41207e-07 / 2.41207e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_7 | -6.8359e-08 / 6.8359e-08 | -3.51598e-07 / 3.51598e-07 | -2.69254e-07 / 2.69254e-07 | -3.63165e-09 / 3.63166e-09 | 3.95596e-08 / -3.95596e-08 | -9.12914e-08 / 9.12914e-08 | -1.61663e-07 / 1.61663e-07 | -1.38653e-08 / 1.38653e-08 | -2.35938e-07 / 2.35938e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_8 | 8.5043e-09 / -8.50431e-09 | -1.08361e-08 / 1.08361e-08 | -1.87199e-08 / 1.87199e-08 | -1.52363e-10 / 1.52364e-10 | 6.94674e-09 / -6.94674e-09 | 3.81016e-09 / -3.81016e-09 | -8.99578e-09 / 8.99578e-09 | 2.61515e-08 / -2.61515e-08 | -2.25156e-08 / 2.25156e-08 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_0 | -0.000753038 / 0.000753042 | -0.000172581 / 0.000172582 | -0.000697769 / 0.000697773 | -0.00732318 / 0.00732354 | -0.0391709 / 0.039178 | 6.65937e-05 / -6.65937e-05 | -3.37967e-05 / 3.37967e-05 | -0.0150331 / 0.0150345 | -0.0404962 / 0.0405036 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_1 | 0.000140277 / -0.000140277 | 3.3719e-05 / -3.3719e-05 | 0.00010248 / -0.00010248 | 0.000492345 / -0.000492346 | 0.000938676 / -0.00093868 | 4.2942e-05 / -4.2942e-05 | 1.32578e-05 / -1.32578e-05 | 0.000960056 / -0.00096006 | 0.00132532 / -0.00132533 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_2 | 3.44525e-06 / -3.44525e-06 | -5.69744e-05 / 5.69744e-05 | 1.46128e-05 / -1.46128e-05 | 0.00014594 / -0.00014594 | 0.00196513 / -0.00196515 | 3.94055e-07 / -3.94055e-07 | 1.33584e-05 / -1.33584e-05 | 0.000497192 / -0.000497193 | -0.000661678 / 0.000661675 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_3 | -1.47855e-05 / 1.47855e-05 | 2.04315e-05 / -2.04315e-05 | -7.15717e-06 / 7.15717e-06 | -0.000125575 / 0.000125575 | -0.000602525 / 0.000602523 | -1.94421e-06 / 1.94421e-06 | -8.79186e-06 / 8.79186e-06 | -0.000226507 / 0.000226507 | 0.000168745 / -0.000168745 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_0 | -8.39371e-05 / 8.39372e-05 | -0.000396303 / 0.000396306 | -0.000380174 / 0.000380177 | -0.125572 / 0.125788 | -0.000784782 / 0.000784798 | 0.000218957 / -0.000218956 | -0.000174155 / 0.000174156 | -0.0113354 / 0.0113384 | -0.00255779 / 0.00255795 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_1 | 0.000121373 / -0.000121373 | 0.000138204 / -0.000138205 | 0.000190389 / -0.000190389 | 0.0202292 / -0.0202317 | 0.000244029 / -0.00024403 | 4.16593e-05 / -4.16593e-05 | 5.56307e-05 / -5.56308e-05 | 0.00226866 / -0.00226869 | 0.00044722 / -0.000447221 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_2 | -4.4972e-05 / 4.4972e-05 | -5.81744e-05 / 5.81744e-05 | -9.87514e-05 / 9.87513e-05 | 0.00238069 / -0.00238073 | -5.55281e-05 / 5.5528e-05 | 8.66982e-06 / -8.66982e-06 | -1.94224e-05 / 1.94224e-05 | 7.46079e-05 / -7.46079e-05 | 7.40581e-05 / -7.40581e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_3 | 9.57574e-06 / -9.57574e-06 | 2.57715e-05 / -2.57715e-05 | 3.21574e-05 / -3.21574e-05 | -0.00215168 / 0.00215165 | 1.11522e-05 / -1.11522e-05 | 3.11922e-06 / -3.11922e-06 | 1.55437e-05 / -1.55437e-05 | -0.000189584 / 0.000189584 | -8.02248e-05 / 8.02248e-05 | -nan / -nan | -nan / -nan |
 | EG_RESOLUTION_ALL | -0.000273652 / 0.000273564 | -0.0016279 / 0.00162796 | -0.00175628 / 0.00175626 | -0.00472877 / 0.00472871 | 0.00025928 / -0.000259232 | 0.000527485 / -0.000527529 | -0.000119159 / 0.000119143 | 0.0463064 / -0.0463136 | 0.00177757 / -0.00177759 | -nan / -nan | -nan / -nan |
 | EG_SCALE_ALL | 0.00096412 / -0.000964101 | -0.0039588 / 0.00395868 | -0.00220385 / 0.0022038 | -0.00074112 / 0.000741086 | 0.00100302 / -0.00100308 | 0.000834929 / -0.000834976 | 0.00516488 / -0.00516507 | -0.00812053 / 0.00812013 | 0.00141212 / -0.00141214 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_BJES_Response | -0.0109029 / 0.0109021 | -0.00334543 / 0.00334533 | -0.0188098 / 0.0188071 | -0.000482769 / 0.000482737 | 0.00407811 / -0.00407819 | -0.00029169 / 0.000291646 | 0.00247256 / -0.00247263 | -0.0261546 / 0.0261493 | 0.000621852 / -0.000621806 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_1 | -0.0253417 / 0.0253338 | -0.0135075 / 0.0135053 | -0.0315981 / 0.0315856 | 0.010786 / -0.0107874 | 0.0030716 / -0.00307176 | -0.00609889 / 0.0060984 | -0.00808132 / 0.00808051 | 0.0164058 / -0.016409 | 0.0425894 / -0.0426098 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_2 | 0.00618676 / -0.0061869 | 0.00459021 / -0.00459025 | 0.00965146 / -0.00965159 | 4.26077e-05 / -4.26379e-05 | -0.00273736 / 0.00273739 | 0.00185431 / -0.00185435 | 0.00404792 / -0.00404796 | -0.00747593 / 0.00747578 | 0.00204987 / -0.00204983 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_3 | -0.000278195 / 0.000278219 | 0.0002775 / -0.000277511 | -0.00242535 / 0.00242533 | -7.74654e-05 / 7.74357e-05 | 0.0024538 / -0.00245386 | -0.000360612 / 0.00036057 | -0.000830221 / 0.000830205 | 0.0165447 / -0.0165449 | -0.0486457 / 0.0486346 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_4 | -0.000463762 / 0.000463786 | 0.00149376 / -0.00149378 | 0.000780231 / -0.00078025 | 0.000515547 / -0.000515579 | -0.00266587 / 0.00266588 | -0.000418912 / 0.000418868 | -0.00153712 / 0.00153709 | 1.7408e-06 / -1.70088e-06 | 0.0494701 / -0.0494821 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_5 | -0.00035202 / 0.000352044 | 0.00124699 / -0.00124701 | -0.00120035 / 0.00120033 | 0.00278347 / -0.00278356 | -0.000100239 / 0.00010019 | 0.000310205 / -0.000310249 | 0.00213226 / -0.00213219 | 0.0256862 / -0.0256912 | -0.000542659 / 0.000542643 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8 | 0.00107058 / -0.00107056 | -0.00145814 / 0.00145812 | 0.000314996 / -0.000315011 | 0.00145611 / -0.00145615 | -0.00102437 / 0.00102432 | 0.000315901 / -0.000315944 | -0.000986133 / 0.000986114 | -0.00811237 / 0.00811211 | 0.000200359 / -0.000200311 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_7 | -0.000253385 / 0.000253409 | 0.00237324 / -0.00237329 | -0.000619516 / 0.000619499 | 0.00262442 / -0.00262449 | 0.000705245 / -0.000705297 | -0.000413429 / 0.000413453 | -0.00165272 / 0.00165269 | 6.98211e-05 / 0.00871157 | -2.78442e-05 / 2.78306e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000724937 / -0.000724914 | 0.00010659 / -0.000106601 | -0.00105138 / 0.00105136 | -0.00335995 / 0.00335988 | -0.00073447 / 0.000734419 | 0.000133444 / -0.000133419 | -0.00181749 / 0.00181747 | -0.0119025 / 0.011902 | 0.000393588 / -0.000393602 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.024484 / 0.0244752 | -0.0164461 / 0.0164421 | -0.0256805 / 0.0256709 | 0.00475417 / -0.00475453 | -0.00039894 / 0.000398889 | -0.00569425 / 0.00569381 | -0.00632976 / 0.00632928 | 0.00141931 / -0.0014193 | 0.000324405 / -0.00032442 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.0055229 / 0.0055227 | -0.00487339 / 0.00487329 | -0.00850342 / 0.00850314 | -0.000232941 / 0.000233018 | 0.000428608 / -0.000428657 | -0.00138081 / 0.00138083 | -0.00186419 / 0.00186427 | -0.00422223 / 0.0042222 | -6.89061e-05 / 6.89541e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 3.96546e-05 / -3.96294e-05 | -5.59863e-09 / -5.59863e-09 | 2.6244e-08 / 2.6244e-08 | -1.54523e-08 / -1.54523e-08 | 1.16743e-05 / -1.16255e-05 | 6.71751e-07 / -6.46072e-07 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 5.3307e-05 / -5.3282e-05 | -0.00131727 / 0.00131724 | -0.000357675 / 0.00035766 | 0.00241292 / -0.00241288 | 8.25838e-05 / -8.25354e-05 | -0.000113836 / 0.000113862 | -0.00112557 / 0.00112567 | 0.00723433 / -0.00723472 | 3.66017e-06 / -3.67379e-06 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -0.000817455 / 0.000817475 | -0.000710741 / 0.000710727 | 5.96384e-05 / -5.96535e-05 | -0.000432781 / 0.000432858 | -0.000650101 / 0.000650049 | -0.00031361 / 0.000313635 | 0.00129028 / -0.00129031 | 1.56108e-05 / -1.55708e-05 | 9.50172e-06 / -9.51533e-06 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.0051048 / 0.00510464 | -0.00397153 / 0.0039714 | -0.00995604 / 0.0099553 | 0.00155266 / -0.00155271 | -0.000195408 / 0.000195456 | -0.00195728 / 0.00195728 | -0.00146913 / 0.0014691 | 0.0239766 / -0.0239809 | -0.0020141 / 0.00201406 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Composition | -0.0500948 / 0.0501628 | -0.0199345 / 0.019947 | -0.0560314 / 0.0561139 | 0.0388462 / -0.0387867 | -0.00217785 / 0.00217797 | -0.014202 / 0.0142084 | -0.0231178 / 0.0231343 | 0.0520256 / -0.0519141 | 0.0445673 / -0.0444875 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Response | 0.0271846 / -0.0271849 | 0.0171324 / -0.0171324 | 0.0365311 / -0.0365325 | -0.0163963 / 0.0163969 | 0.000716305 / -0.000716257 | 0.00636657 / -0.00636651 | 0.0100252 / -0.0100252 | 0.0060215 / -0.0060215 | -0.0436122 / 0.04362 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_PunchThrough_MC16 | 7.06392e-05 / -7.0614e-05 | -1.4877e-07 / 2.09159e-07 | 2.6244e-08 / 2.6244e-08 | 3.9953e-05 / -3.99839e-05 | -5.72461e-05 / 5.7197e-05 | 3.58368e-05 / -3.58805e-05 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.000395172 / -0.000395173 | 0.0133808 / -0.0133818 | 0.01273 / -0.0127309 | 0.0121095 / -0.0121103 | -0.00431347 / 0.00431339 | -0.00101499 / 0.00101499 | -0.0028692 / 0.00286916 | 0.0121906 / -0.0121914 | 0.00226368 / -0.0022637 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.00746172 / 0.00746109 | -0.0154446 / 0.0154419 | 0.0276711 / -0.0276796 | 0.0151405 / -0.015143 | -0.00674581 / 0.0067453 | -0.00473383 / 0.00473358 | 0.0240122 / -0.0240187 | 0.0568312 / -0.0568668 | -0.183828 / 0.183418 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.00328573 / 0.00328584 | -0.0260727 / 0.0260789 | 0.012503 / -0.0125011 | 0.0260743 / -0.0260654 | -0.00845088 / 0.00845162 | -0.00756416 / 0.00756476 | 0.00597264 / -0.00597223 | 0.032814 / -0.0327993 | 0.0157706 / -0.0157676 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_3 | -0.00229702 / 0.00229729 | -0.0231578 / 0.0231848 | 0.0306994 / -0.0306467 | 0.0130134 / -0.0130043 | -0.00381419 / 0.00381495 | -0.00346782 / 0.00346845 | 0.0132444 / -0.0132349 | 0.0197605 / -0.0197391 | -0.183237 / 0.184335 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_4 | -0.00496104 / 0.00496074 | -0.0211058 / 0.0211002 | 0.0219617 / -0.0219672 | 0.027242 / -0.0272505 | 0.000792478 / -0.000792485 | -0.00468513 / 0.00468486 | 0.00996658 / -0.00996776 | -0.0106641 / 0.0106627 | 0.0152596 / -0.0152624 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_5 | -0.00940006 / 0.00939969 | -0.00634817 / 0.006348 | 0.00508494 / -0.00508503 | -0.000199793 / 0.000199793 | -0.00242459 / 0.00242457 | -0.00280929 / 0.00280926 | 0.00759093 / -0.00759113 | 0.0677686 / -0.0677719 | -0.0858324 / 0.0857754 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.0022773 / 0.00227747 | -0.0195568 / 0.0195684 | 0.0106955 / -0.0106917 | -0.00142597 / 0.00142604 | 0.00232826 / -0.00232808 | -0.00242034 / 0.00242053 | 0.00538473 / -0.00538378 | 0.0780893 / -0.0778505 | -0.181923 / 0.182419 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | -0.00228063 / 0.00228057 | -0.00555373 / 0.00555336 | 0.0211647 / -0.02117 | 0.0181143 / -0.0181182 | -0.00246139 / 0.00246132 | -0.00303561 / 0.0030355 | 0.00762028 / -0.00762097 | 0.0160597 / -0.0160627 | -0.184341 / 0.183968 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetMu | -0.00789002 / 0.00789125 | -0.00495428 / 0.00495474 | -0.0123956 / 0.0123986 | 0.00761306 / -0.00761194 | -0.00305913 / 0.00305926 | -0.00416584 / 0.0041662 | -0.00856695 / 0.00856842 | 0.0134012 / -0.0133981 | 0.0496874 / -0.0496516 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.0183112 / 0.0183097 | -0.0115474 / 0.0115468 | -0.0213377 / 0.0213356 | 0.0136768 / -0.0136775 | 0.00107672 / -0.00107677 | -0.00527822 / 0.00527806 | -0.00242309 / 0.00242305 | -0.00187548 / 0.00187543 | 0.00152412 / -0.00152414 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_PtTerm | -0.00160491 / 0.00160491 | 0.00143307 / -0.0014331 | -0.000412581 / 0.000412564 | -0.000989089 / 0.000989158 | 0.000221913 / -0.000221866 | 0.000154162 / -0.000154137 | 0.000826512 / -0.000826534 | 0.0194518 / -0.0194551 | -0.000670019 / 0.000670002 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.0531178 / 0.0532271 | -0.028387 / 0.0284208 | -0.067618 / 0.0677862 | 0.0304999 / -0.0304535 | 0.00586791 / -0.00586626 | -0.012 / 0.0120064 | -0.0134702 / 0.0134782 | 0.0456997 / -0.0455919 | 0.085806 / -0.0506326 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_SingleParticle_HighPt | 1.25988e-08 / 1.25988e-08 | -5.59863e-09 / -5.59863e-09 | 2.6244e-08 / 2.6244e-08 | -1.54523e-08 / -1.54523e-08 | 2.438e-08 / 2.438e-08 | -2.18401e-08 / -2.18401e-08 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPara | 0.00218517 / -0.00218521 | 0.00666638 / -0.00666678 | -0.00230505 / 0.002305 | 0.00196002 / -0.00196006 | 0.000713158 / -0.000713162 | 0.00315067 / -0.00315076 | 0.00762688 / -0.0076274 | -0.0134491 / 0.0134473 | -0.0987953 / 0.0986745 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPerp | 0.000106093 / -0.000106093 | -0.00737177 / 0.00737254 | 0.00787798 / -0.00787703 | -0.00273883 / 0.00273893 | -0.000235981 / 0.000235982 | 0.00345779 / -0.00345761 | -0.00877647 / 0.00877755 | -0.036986 / 0.0370021 | 0.0159951 / -0.015991 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_Scale | 0.00263616 / -0.00263622 | 0.00396663 / -0.00396678 | 0.00696644 / -0.00696708 | -0.000140435 / 0.000140405 | 0.00351647 / -0.00351658 | 0.00341479 / -0.00341491 | 0.00230884 / -0.00230892 | -0.0383795 / 0.0383627 | -0.0489001 / 0.0488738 | -nan / -nan | -nan / -nan |
 | MUON_ID | -0.00207147 / 0.00207149 | 0.0058657 / -0.00586562 | 0.000877744 / -0.000877759 | 0.00272105 / -0.00272108 | 0.00084727 / -0.000847318 | 0.000456067 / -0.000456042 | -0.00225941 / 0.0022594 | 0.0064734 / 0.00218988 | -0.000711655 / 0.000711642 | -nan / -nan | -nan / -nan |
 | MUON_MS | 0.000218409 / -0.000218385 | 0.00347939 / -0.00347947 | -0.000236869 / 0.000236854 | -0.00192346 / 0.00192341 | -5.08812e-05 / 5.09294e-05 | 6.82553e-05 / -6.82985e-05 | -0.00396874 / 0.00396864 | -0.0256858 / 0.0256828 | -0.000814358 / 0.000814341 | -nan / -nan | -nan / -nan |
 | MUON_SCALE | -0.000154863 / 0.000154888 | 0.00179177 / -0.0017918 | -0.00098917 / 0.000989148 | -0.000270387 / 0.000270356 | -9.03293e-05 / 9.02805e-05 | -0.000253942 / 0.000253967 | 0.00209335 / -0.00209328 | -0.00929006 / 0.0180645 | 0.048963 / -0.0489815 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RESBIAS | 1.25988e-08 / 1.25988e-08 | -5.59863e-09 / -5.59863e-09 | 2.6244e-08 / 2.6244e-08 | -1.54523e-08 / -1.54523e-08 | -2.81467e-06 / 2.86343e-06 | 5.1801e-06 / -5.15442e-06 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | -nan / -nan | -nan / -nan |
