 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | MU_SF_ID_SYST | 0.00434559 / -0.00434572 | 0.00339857 / -0.00339864 | 0.00311456 / -0.00311462 | 0.00454124 / -0.00454138 | 0.00427308 / -0.00427321 | 0.00354598 / -0.00354607 | 0.00275483 / -0.00275488 | 0.0017499 / -0.00174992 | 0.00380822 / -0.00380832 | -nan / -nan | -nan / -nan |
 | MU_SF_ID_SYST_LOWPT | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | MU_SF_Isol_STAT | 0.00858853 / -0.00858901 | 0.00761713 / -0.00761751 | 0.00327687 / -0.00327694 | 0.00751339 / -0.00751377 | 0.00739472 / -0.00739508 | 0.00370502 / -0.00370511 | 0.00816312 / -0.00816356 | 0.00183321 / -0.00183323 | 0.0156164 / -0.015618 | -nan / -nan | -nan / -nan |
 | MU_SF_Isol_SYST | 0.0164812 / -0.0164826 | 0.0210209 / -0.0210233 | 0.0150689 / -0.01507 | 0.0176905 / -0.0176921 | 0.0173532 / -0.0173548 | 0.0145397 / -0.0145408 | 0.0243936 / -0.0243969 | 0.0121516 / -0.0120694 | 0.0168117 / -0.0168132 | -nan / -nan | -nan / -nan |
 | MU_SF_TTVA_STAT | 0.000627505 / -0.000627508 | 0.000494739 / -0.00049474 | 0.000506201 / -0.000506203 | 0.000601928 / -0.00060193 | 0.000600735 / -0.000600737 | 0.000528481 / -0.000528483 | 0.000517954 / -0.000517955 | 0.000242297 / -0.000242298 | 0.000552874 / -0.000552876 | -nan / -nan | -nan / -nan |
 | MU_SF_TTVA_SYST | 0.000810866 / -0.00081087 | 0.000587704 / -0.000587706 | 0.000597043 / -0.000597046 | 0.000732565 / -0.000732569 | 0.000744192 / -0.000744196 | 0.00065063 / -0.000650632 | 0.00052116 / -0.000521162 | 0.000349443 / -0.000349444 | 0.000788941 / -0.000788945 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_0 | 0.0074786 / -0.00748008 | 0.0130194 / -0.0130239 | 0.00840066 / -0.00840253 | 0.000327103 / -0.000327106 | -0.00366471 / 0.00366436 | 0.00307003 / -0.00307028 | -0.00536376 / 0.005363 | -0.0186123 / 0.0186033 | 0.000780042 / -0.000780058 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_1 | 0.000791651 / -0.000791655 | 0.00159474 / -0.00159475 | 0.00223136 / -0.00223139 | -3.83752e-05 / 3.83752e-05 | -0.00211976 / 0.00211973 | -0.000368068 / 0.000368067 | -0.00367731 / 0.00367722 | -0.00243549 / 0.00243545 | 0.000448509 / -0.000448511 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_2 | -0.00110953 / 0.00110952 | -0.00141202 / 0.00141201 | -0.00147395 / 0.00147393 | 3.39106e-05 / -3.39106e-05 | 0.000724762 / -0.000724766 | -0.000460536 / 0.000460535 | 0.00166239 / -0.00166241 | 0.00100889 / -0.00100889 | -0.000103431 / 0.000103431 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_3 | 0.000164318 / -0.000164318 | 0.000491475 / -0.000491476 | 0.000457998 / -0.000458 | -1.87098e-05 / 1.87098e-05 | -3.87466e-05 / 3.87466e-05 | 0.000212234 / -0.000212235 | 0.00027385 / -0.000273851 | 0.00105762 / -0.00105762 | 0.000244869 / -0.000244869 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_4 | -1.11027e-05 / 1.11027e-05 | -0.000107667 / 0.000107667 | -4.83741e-05 / 4.83741e-05 | 3.40996e-06 / -3.40996e-06 | -1.4704e-05 / 1.4704e-05 | 8.78684e-06 / -8.78684e-06 | -0.000109798 / 0.000109798 | -0.000159713 / 0.000159713 | 2.89974e-05 / -2.89974e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_5 | -2.6798e-06 / 2.6798e-06 | 1.89757e-05 / -1.89757e-05 | 3.10825e-06 / -3.10825e-06 | -7.72033e-07 / 7.72033e-07 | -6.47598e-06 / 6.47598e-06 | -3.22543e-06 / 3.22543e-06 | -1.21054e-05 / 1.21054e-05 | -7.2134e-06 / 7.2134e-06 | -1.19929e-06 / 1.19929e-06 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_6 | -3.64701e-07 / 3.64701e-07 | -6.01376e-07 / 6.01376e-07 | 2.28242e-06 / -2.28242e-06 | 1.0898e-07 / -1.0898e-07 | -4.78869e-07 / 4.78869e-07 | -1.86375e-07 / 1.86375e-07 | 6.87338e-06 / -6.87338e-06 | -2.27464e-06 / 2.27464e-06 | -9.72091e-07 / 9.72091e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_7 | -9.73904e-08 / 9.73904e-08 | -9.57248e-08 / 9.57248e-08 | 1.07975e-07 / -1.07975e-07 | -7.53602e-09 / 7.53602e-09 | -7.75511e-08 / 7.75511e-08 | -1.6056e-07 / 1.6056e-07 | -3.94231e-07 / 3.94231e-07 | 1.19097e-06 / -1.19097e-06 | -2.39376e-07 / 2.39376e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_8 | 1.6346e-09 / -1.6346e-09 | 2.51933e-09 / -2.51933e-09 | 3.57973e-09 / -3.57973e-09 | -1.76211e-10 / 1.76211e-10 | 1.02257e-08 / -1.02257e-08 | 1.38342e-08 / -1.38342e-08 | 3.91169e-08 / -3.91169e-08 | 6.31548e-08 / -6.31548e-08 | -2.46789e-08 / 2.46789e-08 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_0 | 0.0014653 / -0.00146528 | 0.000815951 / -0.000815946 | 0.00235377 / -0.00235373 | -0.00317091 / 0.00317098 | -0.0214126 / 0.0214153 | 5.3186e-05 / -5.3186e-05 | -0.000202472 / 0.000202472 | -0.0198554 / 0.0202344 | -0.0424789 / 0.0424868 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_1 | 1.88914e-05 / -1.88914e-05 | 0.000103829 / -0.000103829 | -9.318e-05 / 9.31799e-05 | 0.0001879 / -0.0001879 | -0.00742756 / 0.00742729 | -0.000116247 / 0.000116247 | -2.84018e-05 / 2.84018e-05 | 0.000861931 / -0.000368273 | 0.000590412 / -0.000590414 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_2 | -0.000121752 / 0.000121752 | 9.2987e-06 / -9.2987e-06 | -9.32018e-05 / 9.32017e-05 | 3.47417e-05 / -3.47417e-05 | 0.000531347 / -0.000531349 | 3.73e-05 / -3.73001e-05 | 3.60527e-05 / -3.60528e-05 | 0.00120793 / -0.00120794 | 0.000539934 / -0.000539936 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_3 | 3.36406e-05 / -3.36406e-05 | 1.37865e-05 / -1.37865e-05 | 5.07364e-05 / -5.07364e-05 | -3.8217e-05 / 3.8217e-05 | -0.000282383 / 0.000282382 | 4.96978e-06 / -4.96978e-06 | 3.2418e-05 / -3.2418e-05 | -0.000105701 / 0.000105701 | -0.000944471 / 0.000944465 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_0 | 0.000666635 / -0.000666624 | 0.00052726 / -0.000527253 | 0.00108642 / -0.00108639 | -0.128059 / 0.128279 | -0.001998 / 0.0019981 | -0.00119956 / 0.0011996 | 0.00100952 / -0.0010095 | 0.000546044 / -0.000546036 | -0.00811439 / 0.00811598 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_1 | -1.19802e-05 / 1.19802e-05 | 2.87454e-05 / -2.87454e-05 | -0.000116277 / 0.000116277 | -0.0138143 / 0.0138132 | -0.000244211 / 0.000244211 | -0.00026007 / 0.00026007 | -0.000347733 / 0.000347733 | -0.000654003 / 0.000654 | -0.00116105 / 0.00116104 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_2 | -1.29903e-05 / 1.29903e-05 | 3.03936e-05 / -3.03936e-05 | 6.97287e-06 / -6.97287e-06 | -0.0102376 / 0.0102369 | -0.000151604 / 0.000151604 | -0.000208162 / 0.000208161 | 8.99365e-05 / -8.99365e-05 | -0.00040121 / 0.000401209 | -0.000820342 / 0.000820338 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_3 | 3.76085e-05 / -3.76085e-05 | 2.01469e-05 / -2.01469e-05 | 4.13681e-05 / -4.13681e-05 | -0.00444123 / 0.0044411 | -4.93767e-05 / 4.93767e-05 | 2.67865e-06 / -2.67865e-06 | 4.9507e-05 / -4.9507e-05 | -0.000181058 / 0.000181058 | -0.000413533 / 0.000413532 | -nan / -nan | -nan / -nan |
 | EG_RESOLUTION_ALL | -0.00114273 / 0.00114272 | 0.00429366 / -0.00429363 | -0.0019169 / 0.00191682 | 0.000841069 / -0.000841114 | 4.8643e-05 / -4.86169e-05 | -0.00159298 / 0.00159294 | -0.00829296 / 0.00829286 | 0.0511617 / -0.051171 | 0.00245123 / -0.00245131 | -nan / -nan | -nan / -nan |
 | EG_SCALE_ALL | 0.00151519 / -0.00151521 | 0.00189048 / -0.00189055 | -0.000821401 / 0.000821438 | 0.00129152 / -0.0012915 | 0.000982749 / -0.000982728 | -0.00177937 / 0.00177931 | 0.00638616 / -0.00638643 | -0.00889741 / 0.00889688 | -0.00190097 / 0.00190087 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_BJES_Response | 0.000615866 / -0.000615875 | 0.00478814 / -0.00478836 | -0.00125412 / 0.00125415 | -8.95816e-05 / 8.95379e-05 | 0.00329185 / -0.00329191 | 0.00522035 / -0.00522059 | 0.00807038 / -0.00807079 | 0.0755727 / -0.0756127 | -0.00222726 / 0.00222725 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_1 | 0.00307305 / -0.00307317 | 0.0104088 / -0.0104101 | 0.00395032 / -0.00395047 | 0.00659144 / -0.00659193 | 0.0102024 / -0.0102036 | 0.0070802 / -0.00708083 | 0.0102581 / -0.0102593 | 0.00554999 / 0.0628358 | 0.00698408 / -0.00698474 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_2 | 0.000400975 / -0.000400981 | 0.00098885 / -0.00098879 | 0.000629948 / -0.000630011 | -0.00270905 / 0.00270899 | -0.00333763 / 0.00333758 | 0.00134897 / -0.00134892 | -0.00420047 / 0.00420043 | -0.0426642 / 0.0426576 | -0.00433758 / 0.00433758 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_3 | -0.00200536 / 0.00200534 | 0.00486654 / -0.00486662 | -0.00140983 / 0.00140987 | 0.00347976 / -0.00347982 | -0.00133759 / 0.00133755 | 0.000573165 / -0.000573107 | -0.0156162 / 0.0156156 | -0.0395313 / 0.0395248 | 0.0863179 / -0.0431903 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_4 | 0.000398924 / -0.000398929 | -0.00347693 / 0.00347681 | -0.000268872 / 0.000268909 | 0.0011424 / -0.00114238 | -0.00103008 / 0.0010301 | 0.00512365 / -0.00512384 | 0.00715669 / -0.00715699 | -0.113566 / 0.113459 | -0.0444615 / 0.044448 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_5 | 7.92248e-05 / -7.91444e-05 | -0.000378999 / 0.000379061 | 0.00105721 / -0.00105718 | -0.000415745 / 0.000415775 | -0.000555478 / 0.000555502 | 0.000122761 / -0.000122701 | -0.0112562 / 0.0112552 | 0.106726 / -0.106808 | 0.000471778 / -0.000471858 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8 | -0.000414618 / 0.000414612 | -0.000836519 / 0.00083647 | -0.00370185 / 0.00370185 | -0.00274295 / 0.00274295 | 0.00151117 / -0.00151115 | -0.000158174 / 0.000158233 | 0.00789574 / -0.00789592 | -0.0285614 / 0.0285581 | -0.0023749 / 0.00237491 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_7 | 1.09165e-05 / -1.09224e-05 | 9.04792e-05 / -9.0527e-05 | 0.00115434 / -0.00115441 | 0.00389301 / -0.00389308 | 0.000134691 / -0.000134725 | 0.000536689 / -0.000536727 | 0.0141742 / -0.0141756 | -0.0783225 / 0.0782875 | 0.000429961 / -0.000430041 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000352089 / -0.00035201 | 0.0014697 / -0.00146975 | -0.000313142 / 0.000313183 | 0.000811245 / -0.000811216 | 0.00188328 / -0.00188326 | -0.00245091 / 0.00245085 | -0.000841383 / 0.000841464 | 0.00103056 / -0.00103056 | -0.0020671 / 0.00206701 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.00101345 / 0.00101351 | 0.0124948 / -0.012497 | -0.00660273 / 0.00660215 | 0.00514232 / -0.00514268 | 0.0104227 / -0.0104243 | 0.0132134 / -0.013216 | -0.00427877 / 0.00427849 | -0.0158316 / 0.0176864 | 0.0900381 / -0.048168 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.000106455 / 0.000106449 | -0.00279948 / 0.00279951 | -0.000237074 / 0.000237012 | 0.00717616 / -0.00717635 | 0.00251719 / -0.00251719 | 0.00811271 / -0.00811293 | -0.00629845 / 0.0062983 | -0.188813 / 0.188923 | 0.00398902 / -0.00398905 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -9.18858e-05 / 9.18799e-05 | -2.4065e-08 / -2.4065e-08 | -6.62775e-08 / 1.07923e-07 | -0.000120343 / 0.000120375 | 1.12861e-05 / -1.12597e-05 | -1.42351e-05 / 1.41994e-05 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 9.04067e-05 / -9.04125e-05 | 1.95625e-06 / -1.89298e-06 | -0.00119021 / 0.00119014 | 0.00081386 / -0.000813907 | -0.000292731 / 0.000292757 | 0.000415049 / -0.000414989 | 0.00568317 / -0.00568339 | -0.0266203 / 0.0266156 | 0.00234011 / -0.00234012 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 0.000808985 / -0.000808995 | -0.000592681 / 0.000592631 | 0.00063532 / -0.000635282 | 0.000752679 / -0.000752726 | 0.000284953 / -0.000284987 | 0.00204056 / -0.00204062 | -0.00169773 / 0.0016977 | -0.00152978 / 0.00152977 | 0.00196858 / -0.00196857 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.000114312 / -0.000114318 | 0.0020777 / -0.00207778 | -0.00187837 / 0.00187829 | -0.000899641 / 0.000899667 | 0.0037875 / -0.00378764 | -0.00209456 / 0.00209459 | -0.0146337 / 0.0146321 | 0.105425 / -0.10551 | 0.000331066 / -0.000331037 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Composition | -0.00472363 / 0.00472437 | 0.0203608 / -0.0203456 | -0.00723866 / 0.00724043 | 0.0318334 / -0.0317945 | 0.0196894 / -0.0196751 | 0.00928325 / -0.00928024 | 0.00492314 / -0.00492231 | 0.171969 / -0.164821 | 0.136464 / -0.0432783 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Response | 0.00132952 / -0.00132952 | -0.0132872 / 0.0132876 | 0.00594055 / -0.00594048 | -0.0134569 / 0.0134573 | -0.0149806 / 0.0149812 | -0.00362021 / 0.00362019 | 0.0196859 / -0.0196858 | 0.0756955 / -0.0757165 | -0.0445875 / 0.0445958 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_PunchThrough_MC16 | 2.74463e-05 / -2.73654e-05 | -0.000433228 / 0.000433291 | 5.79587e-05 / -5.79171e-05 | -0.000217479 / 0.000217511 | 5.71021e-05 / -5.70757e-05 | -0.000193703 / 0.000193766 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | 3.18316e-05 / -3.18007e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.00266244 / -0.00266248 | 0.0120126 / -0.0120133 | 0.00642658 / -0.00642679 | 0.00303311 / -0.00303316 | 0.00320249 / -0.00320254 | 0.00192589 / -0.0019259 | -0.0330607 / 0.033057 | 0.301181 / -0.303003 | -0.00209565 / 0.00209563 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.0109475 / -0.0109489 | 0.0187305 / -0.0187344 | 0.00462363 / -0.00462387 | 0.017614 / -0.0176175 | 0.0107263 / -0.0107276 | 0.0186166 / -0.0186204 | -0.0468556 / 0.0468305 | -0.0548587 / 0.0548241 | 0.175036 / -0.175359 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_2 | 0.0111967 / -0.0111952 | 0.015335 / -0.0153322 | 0.00263875 / -0.00263867 | 0.0205228 / -0.0205175 | 0.00694341 / -0.00694285 | 0.0205825 / -0.0205771 | -0.04904 / 0.0490577 | 0.357779 / -0.352893 | 0.00811829 / -0.00811751 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.00822433 / -0.0082207 | 0.00887894 / -0.00887471 | 0.00403103 / -0.00403017 | 0.0129468 / -0.0129377 | 0.00884401 / -0.0088398 | 0.00897332 / -0.008969 | -0.065668 / 0.0658655 | 0.142157 / -0.140796 | 0.178737 / -0.176469 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.00570215 / -0.00570254 | 0.0138349 / -0.0138372 | 0.00585424 / -0.00585465 | 0.0107094 / -0.0107108 | 0.00657909 / -0.00657961 | 0.0188344 / -0.0188385 | -0.0371555 / 0.0371374 | 0.420257 / -0.420419 | 0.000211647 / -0.000211647 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.00389431 / -0.00389436 | -0.00293687 / 0.00293683 | 1.69657e-05 / -1.69657e-05 | 0.00373324 / -0.00373329 | 0.00623042 / -0.00623056 | 0.0027048 / -0.00270482 | -0.0142583 / 0.0142574 | -0.113428 / 0.113312 | 0.0083332 / -0.00833344 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_6 | 0.00875671 / -0.00875418 | 0.00188985 / -0.00188973 | -0.000864635 / 0.000864659 | 0.000317969 / -0.000317966 | 0.00534871 / -0.00534778 | 0.00672782 / -0.00672634 | -0.0428061 / 0.0428577 | 0.0280418 / -0.0280145 | 0.182977 / -0.181355 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.00905579 / -0.00905676 | 0.0103254 / -0.0103267 | 0.00512433 / -0.00512464 | 0.0134003 / -0.0134024 | 0.0083352 / -0.00833603 | 0.0106061 / -0.0106075 | -0.0257872 / 0.0257794 | 0.16706 / -0.167416 | 0.176915 / -0.177317 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetMu | -0.00139873 / 0.00139876 | 0.00377846 / -0.00377814 | 0.0028233 / -0.00282312 | 0.00859187 / -0.00859058 | 0.00339131 / -0.00339113 | 0.0121776 / -0.012175 | 0.00220185 / -0.00220177 | 0.225748 / -0.225807 | -0.0418318 / 0.0418708 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.00113708 / 0.00113707 | 0.00750738 / -0.00750753 | 0.00266841 / -0.0026684 | 0.00511603 / -0.0051161 | 0.00803118 / -0.00803139 | 0.0103954 / -0.0103958 | -0.0178203 / 0.0178189 | 0.22547 / -0.188039 | -0.000347404 / 0.000347433 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_PtTerm | 0.00181686 / -0.0018169 | -0.000879959 / 0.000879904 | -0.000449536 / 0.000449482 | 0.00242398 / -0.002424 | 0.0016977 / -0.0016977 | -0.000317759 / 0.000317826 | 0.00129121 / -0.00129114 | -0.0874677 / 0.0873873 | 0.00159211 / -0.0015921 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.00325183 / 0.0032523 | 0.0281574 / -0.0281182 | -0.0110159 / 0.0110213 | 0.0151604 / -0.0151495 | 0.0172058 / -0.0171916 | 0.0151081 / -0.0150972 | -0.00123202 / 0.00123208 | 0.0813905 / -0.0794 | 0.00408273 / -0.00408203 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_SingleParticle_HighPt | 4.04346e-08 / 4.04346e-08 | -2.4065e-08 / -2.4065e-08 | 2.08101e-08 / 2.08101e-08 | -2.20222e-08 / -2.20222e-08 | 1.32346e-08 / 1.32346e-08 | -1.78791e-08 / -1.78791e-08 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPara | -0.00404809 / 0.00404793 | 0.00129603 / -0.00129604 | -0.00918531 / 0.00918451 | -0.00407942 / 0.00407927 | 0.00155921 / -0.00155923 | -0.0142218 / 0.0142198 | -0.0352071 / 0.0351943 | 0.215626 / -0.215739 | 0.173157 / -0.173271 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPerp | -0.0010987 / 0.00109872 | -0.000810226 / 0.000810235 | -0.0149064 / 0.0149094 | -0.00196837 / 0.00196842 | -1.55655e-05 / 1.55655e-05 | -0.0110276 / 0.0110293 | 0.00965982 / -0.00965838 | 0.261423 / -0.259066 | 0.173796 / -0.172955 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_Scale | -0.00513749 / 0.00513724 | 0.00190112 / -0.0019011 | -0.0063649 / 0.00636434 | -0.00193716 / 0.00193714 | -0.00399566 / 0.00399543 | -0.0114985 / 0.011497 | 0.0102096 / -0.010211 | 0.187402 / -0.188102 | 0.0839957 / -0.0411766 | -nan / -nan | -nan / -nan |
 | MUON_ID | -1.62622e-05 / 1.62566e-05 | -0.00426393 / 0.00426388 | -3.98699e-05 / 3.99106e-05 | 0.000672873 / -0.000672916 | -0.00117158 / 0.0011716 | 0.00313606 / -0.00313609 | -0.00201844 / 0.00201843 | 0.0520147 / -0.0509724 | 0.0013912 / -0.00139117 | -nan / -nan | -nan / -nan |
 | MUON_MS | -0.000268201 / 0.000268195 | 0.000130876 / -0.000130813 | 0.00212382 / -0.00212381 | 0.00442743 / -0.00442751 | 0.00023365 / -0.000233684 | -0.00119349 / 0.00119345 | -0.00159516 / 0.00159514 | 0.0510901 / -0.0511066 | 0.00584712 / -0.00584727 | -nan / -nan | -nan / -nan |
 | MUON_SCALE | 0.000309187 / -0.000309194 | 0.00271157 / -0.00271167 | -0.00273266 / 0.00273265 | 0.00270033 / -0.00270042 | 0.000705153 / -0.00070519 | 0.00572308 / -0.00572335 | -0.00844219 / 0.00844167 | 0.0409954 / -0.0399562 | -0.0435467 / 0.0435337 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RESBIAS | 3.27419e-05 / -3.27477e-05 | -2.4065e-08 / -2.4065e-08 | 2.08101e-08 / 2.08101e-08 | -2.20222e-08 / -2.20222e-08 | -1.13426e-05 / 1.13087e-05 | -3.43606e-05 / 3.43248e-05 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RHO | 4.04346e-08 / 4.04346e-08 | -2.4065e-08 / -2.4065e-08 | 2.08101e-08 / 2.08101e-08 | -2.20222e-08 / -2.20222e-08 | 1.32346e-08 / 1.32346e-08 | -1.78791e-08 / -1.78791e-08 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | -nan / -nan | -nan / -nan |
