 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_B_0 | -0.023626 / 0.0236114 | -0.0255897 / 0.0255726 | -0.0227083 / 0.0226949 | 0.00227257 / -0.0022727 | -0.0252764 / 0.0252597 | -0.0292147 / 0.0291926 | -0.0279467 / 0.0279264 | -0.18425 / 0.183435 | -0.00147762 / 0.00147757 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_1 | -0.0098643 / 0.00986365 | -0.0102448 / 0.0102441 | -0.00946039 / 0.00945979 | -0.00025208 / 0.00025208 | -0.00628274 / 0.00628247 | -0.0102047 / 0.010204 | -0.0111166 / 0.0111158 | 0.0124822 / -0.0124832 | 0.000346724 / -0.000346724 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_2 | 0.00571804 / -0.00571826 | 0.00627305 / -0.00627332 | 0.00582776 / -0.00582799 | 0.000208173 / -0.000208173 | 0.00382305 / -0.00382315 | 0.00573816 / -0.00573838 | 0.00654283 / -0.00654311 | 0.00795923 / -0.00795966 | -8.63369e-07 / 8.63369e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_3 | -3.55766e-05 / 3.55766e-05 | 6.93967e-05 / -6.93967e-05 | 2.59572e-05 / -2.59572e-05 | -0.000102741 / 0.000102741 | -0.000829748 / 0.000829743 | -0.000298034 / 0.000298034 | -3.69584e-05 / 3.69584e-05 | -0.0270767 / 0.0270718 | -8.59041e-05 / 8.5904e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_4 | -0.000147137 / 0.000147137 | -0.000148752 / 0.000148752 | -0.000156322 / 0.000156322 | 1.48271e-05 / -1.48271e-05 | 2.00285e-05 / -2.00285e-05 | -9.62441e-05 / 9.62441e-05 | -5.91863e-05 / 5.91863e-05 | 0.007366 / -0.00736637 | 4.85738e-05 / -4.85739e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_5 | -5.61656e-06 / 5.61656e-06 | -4.84194e-05 / 4.84194e-05 | -1.84985e-06 / 1.84985e-06 | -2.09509e-06 / 2.09509e-06 | -2.15198e-05 / 2.15198e-05 | -2.19727e-05 / 2.19727e-05 | 1.60937e-05 / -1.60937e-05 | 0.000344916 / -0.000344917 | -1.81662e-05 / 1.81662e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_6 | -5.27043e-07 / 5.27043e-07 | 3.69082e-06 / -3.69082e-06 | 2.52097e-07 / -2.52097e-07 | -6.05242e-08 / 6.05242e-08 | 8.2127e-07 / -8.2127e-07 | 1.14005e-06 / -1.14005e-06 | -3.32714e-06 / 3.32714e-06 | -0.000429093 / 0.000429093 | -2.83635e-07 / 2.83635e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_7 | -4.32616e-08 / 4.32616e-08 | 6.10605e-07 / -6.10605e-07 | -9.50825e-08 / 9.50825e-08 | 7.49347e-08 / -7.49347e-08 | -1.68702e-07 / 1.68702e-07 | -2.33927e-07 / 2.33927e-07 | 1.99565e-08 / -1.99565e-08 | 1.79413e-05 / -1.79413e-05 | -1.7499e-07 / 1.7499e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_8 | 1.37101e-08 / -1.37101e-08 | 5.96732e-09 / -5.96732e-09 | 7.05867e-09 / -7.05867e-09 | 8.64631e-09 / -8.64631e-09 | 3.00428e-08 / -3.00428e-08 | 2.62232e-08 / -2.62232e-08 | 8.25179e-09 / -8.25179e-09 | -1.72039e-06 / 1.72039e-06 | -1.96977e-08 / 1.96977e-08 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_0 | -0.00119905 / 0.00119906 | 0.00162801 / -0.00162799 | -0.000767514 / 0.000767518 | -0.00261524 / 0.00261529 | -0.0191542 / 0.0191564 | -0.000359611 / 0.000359612 | -0.00225999 / 0.00226002 | -0.347906 / 0.34585 | -0.000102808 / 0.000102808 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_1 | -0.000134892 / 0.000134892 | -2.241e-05 / 2.241e-05 | 3.01002e-05 / -3.01002e-05 | 7.79755e-05 / -7.79756e-05 | -0.00207661 / 0.00207658 | -4.17659e-05 / 4.17659e-05 | -0.000323939 / 0.000323939 | -0.113419 / 0.113384 | -0.000255801 / 0.000255801 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_2 | 3.36677e-05 / -3.36677e-05 | 1.60358e-05 / -1.60358e-05 | -3.64813e-05 / 3.64813e-05 | 6.40922e-05 / -6.40922e-05 | 0.000673764 / -0.000673767 | 3.17955e-06 / -3.17955e-06 | 6.58512e-05 / -6.58513e-05 | 0.092811 / -0.0928685 | -3.70111e-05 / 3.70111e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_3 | -4.45247e-06 / 4.45247e-06 | -1.29498e-05 / 1.29498e-05 | 6.05132e-06 / -6.05132e-06 | -4.52884e-05 / 4.52884e-05 | -0.00027307 / 0.000273069 | -1.43568e-05 / 1.43568e-05 | -0.000130624 / 0.000130624 | 0.000916523 / -0.000916529 | -5.43953e-05 / 5.43952e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_0 | -0.000584543 / 0.000584551 | 0.000659468 / -0.000659457 | 0.00061806 / -0.00061805 | -0.263246 / 0.263292 | -0.0145507 / 0.0145557 | -0.00012211 / 0.00012211 | -0.00112004 / 0.00112007 | -0.00628948 / 0.00629045 | -0.00171857 / 0.00171864 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_1 | 3.76887e-05 / -3.76887e-05 | 3.15892e-05 / -3.15892e-05 | -8.84184e-05 / 8.84183e-05 | 0.00437308 / -0.00437319 | 0.000237478 / -0.000237479 | 6.36902e-07 / -6.36902e-07 | -0.000183714 / 0.000183713 | 0.0017015 / -0.00170151 | 0.000116965 / -0.000116965 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_2 | -5.77561e-05 / 5.77561e-05 | -0.000307645 / 0.000307644 | -4.38709e-05 / 4.38709e-05 | -0.0148612 / 0.0148597 | -0.000433498 / 0.000433497 | 1.49814e-05 / -1.49815e-05 | 0.00066171 / -0.000661714 | -0.00205689 / 0.00205686 | 0.000346712 / -0.000346713 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_3 | -1.74871e-06 / 1.74871e-06 | 9.86613e-05 / -9.86614e-05 | 2.76891e-05 / -2.76891e-05 | -0.00740766 / 0.0074073 | -0.000293471 / 0.00029347 | -4.31451e-05 / 4.31451e-05 | -0.000145679 / 0.000145679 | -0.000372253 / 0.000372252 | -6.41093e-05 / 6.41093e-05 | -nan / -nan | -nan / -nan |
 | EG_RESOLUTION_ALL | 0.000445653 / -0.000445585 | 0.00111291 / -0.00111294 | 4.29031e-05 / -4.28869e-05 | 1.15511e-05 / -1.15044e-05 | 0.000775558 / -0.000775591 | -9.35503e-06 / 9.35971e-06 | -0.0081865 / 0.00818638 | -0.0329636 / 0.0329632 | 1.29627e-05 / -1.29629e-05 | -nan / -nan | -nan / -nan |
 | EG_SCALE_ALL | 0.000300746 / -0.00030077 | 0.0022495 / -0.00224945 | 0.00137753 / -0.00137753 | 9.21853e-06 / -9.17144e-06 | 0.00167272 / -0.00167277 | -5.07183e-05 / 5.07247e-05 | -0.0202961 / 0.0202933 | 0 / 0 | 0.00448926 / -0.00448939 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_BJES_Response | 0.00773791 / -0.00773829 | 0.00586614 / -0.00586643 | 0.00806898 / -0.00806946 | -2.36703e-05 / 2.37174e-05 | 0.0143787 / -0.0143803 | 0.0135041 / -0.0135054 | 0.0182045 / -0.0182069 | 0.000952961 / -0.000952968 | 0.00402597 / -0.00402609 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_1 | 0.0103619 / -0.0103631 | 0.0182036 / -0.0182075 | 0.0108585 / -0.0108599 | 0.0601812 / -0.060221 | 0.0224552 / -0.0224611 | 0.014701 / -0.0147035 | 0.0289748 / -0.0289845 | 0.0221546 / -0.0221603 | 0.00258909 / -0.00258917 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_2 | -0.00246151 / 0.00246157 | -0.00432268 / 0.00432262 | -0.00278971 / 0.00278972 | 3.80518e-05 / -3.80775e-05 | -0.00509661 / 0.00509653 | -0.00452859 / 0.00452855 | -0.0122073 / 0.0122069 | 0.000766219 / -0.00076622 | -0.00169843 / 0.00169842 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_3 | 0.000595677 / -0.0005957 | 0.000617471 / -0.000617496 | 0.00122577 / -0.00122576 | 3.08654e-05 / -3.08907e-05 | 0.00119473 / -0.00119469 | 0.00117228 / -0.00117228 | -7.20242e-06 / 7.16907e-06 | -0.000340416 / 0.000340415 | -4.04038e-05 / 4.04036e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_4 | -0.000245117 / 0.000245093 | 0.00111707 / -0.00111711 | -0.000931733 / 0.000931744 | 2.01228e-05 / -2.00758e-05 | -0.000169583 / 0.000169552 | -0.000651355 / 0.000651358 | 7.81103e-06 / -7.76686e-06 | 0.000362765 / -0.000362765 | -3.36778e-05 / 3.36776e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_5 | 7.10115e-06 / -7.1242e-06 | -6.15061e-06 / 6.12594e-06 | 5.05868e-05 / -5.05705e-05 | -5.0557e-05 / 5.06041e-05 | -0.000280709 / 0.000280677 | -2.49935e-05 / 2.49988e-05 | -3.52008e-06 / 3.56435e-06 | -0.000460452 / 0.00046045 | -0.000172572 / 0.000172572 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8 | -6.8133e-05 / 6.81101e-05 | 5.29649e-06 / -5.32094e-06 | -0.000329565 / 0.000329494 | 3.11232e-05 / -3.11491e-05 | -4.55911e-05 / 4.55599e-05 | -0.000305663 / 0.000305668 | 4.02599e-06 / -3.98211e-06 | 0.000482057 / -0.000482058 | -0.000186186 / 0.000186186 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_7 | -4.19055e-05 / 4.18824e-05 | -3.19656e-07 / 2.94982e-07 | -0.000111232 / 0.000111248 | -1.03487e-05 / 1.03225e-05 | 0.000273633 / -0.000273665 | -2.80674e-05 / 2.80727e-05 | -1.15959e-06 / 1.12515e-06 | -0.000516159 / 0.000516158 | 0.00014215 / -0.000142151 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000174726 / -0.000174749 | 1.93023e-06 / -1.95473e-06 | 4.54795e-05 / -4.54633e-05 | -1.25627e-06 / 1.23032e-06 | -4.6292e-05 / 4.63349e-05 | 0.000400141 / -0.000400136 | 3.48296e-06 / -3.51716e-06 | -0.000544755 / 0.000544754 | -0.000150699 / 0.000150699 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | 0.00889692 / -0.00889801 | 0.0149492 / -0.0149525 | 0.00846393 / -0.00846497 | 0.0308432 / -0.0308573 | 0.0195286 / -0.0195342 | 0.0181243 / -0.0181291 | 0.0285961 / -0.0286083 | 0.025527 / -0.0255367 | 0.00600769 / -0.00600822 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | 0.00169885 / -0.00169888 | 0.00351048 / -0.00351055 | 0.00151004 / -0.00151003 | -0.000110651 / 0.000110625 | 0.00415543 / -0.00415546 | 0.00334817 / -0.00334821 | 0.0245349 / -0.0245378 | 0.00154676 / -0.00154677 | 0.00200771 / -0.00200773 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -8.52385e-06 / 8.50063e-06 | -1.24294e-08 / -1.24294e-08 | -3.59335e-08 / -3.59335e-08 | -1.31641e-08 / -1.31641e-08 | -1.59009e-08 / -1.59009e-08 | -3.00909e-08 / -3.00909e-08 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 5.60172e-08 / 5.60172e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 8.22194e-05 / -8.22425e-05 | 0.000498775 / -0.000498698 | 0.000111665 / -0.000111649 | -7.34497e-06 / 7.31882e-06 | 0.000641604 / -0.000641563 | 0.00112793 / -0.00112793 | 3.48871e-06 / -3.4444e-06 | 0 / 0 | 0.000335706 / -0.000335707 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 0.000135535 / -0.000135558 | 0.00229373 / -0.00229369 | -0.000157447 / 0.000157463 | 1.59969e-06 / -1.62584e-06 | 0.000870497 / -0.000870458 | 0.000686394 / -0.000686392 | 1.79935e-07 / -1.35631e-07 | 0 / 0 | -0.000151539 / 0.000151539 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.00225841 / -0.00225847 | 0.0026501 / -0.00265018 | 0.00217886 / -0.00217888 | 0.00306484 / -0.00306494 | 0.00517399 / -0.00517421 | 0.00446429 / -0.00446444 | 0.00658894 / -0.00658921 | -0.000818706 / 0.000818701 | 0.00174585 / -0.00174587 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Composition | 0.0200258 / -0.020011 | 0.0555239 / -0.0553955 | 0.0226124 / -0.0225935 | 0.143023 / -0.141936 | 0.0372508 / -0.0371965 | 0.0338759 / -0.0338314 | 0.0602821 / -0.0601285 | 0.0068701 / -0.00686845 | 0.0159158 / -0.0159067 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Response | -0.0106693 / 0.0106695 | -0.0288742 / 0.0288769 | -0.010526 / 0.0105262 | -0.0691231 / 0.0691507 | -0.0211539 / 0.0211551 | -0.0170706 / 0.0170714 | -0.0456997 / 0.0457086 | -0.021553 / 0.0215542 | -0.000834432 / 0.000834433 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_PunchThrough_MC16 | 2.23734e-05 / -2.23966e-05 | 9.06597e-08 / -1.15519e-07 | -3.57917e-08 / 5.21791e-08 | -1.31641e-08 / -1.31641e-08 | -1.5917e-08 / 5.94487e-08 | 0.000126965 / -0.000126959 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 3.92694e-07 / -3.92885e-07 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | -0.00148801 / 0.001488 | 0.00845533 / -0.00845571 | -0.00019029 / 0.00019029 | -0.101871 / 0.10187 | 0.00602999 / -0.00603018 | -0.00424207 / 0.00424198 | 0.004742 / -0.00474212 | -0.0167173 / 0.0167162 | -0.00193891 / 0.00193889 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.00360969 / 0.00360954 | 0.00265815 / -0.00265823 | 0.000806359 / -0.000806367 | 0.0497255 / -0.0497528 | 0.0170196 / -0.0170228 | 0.0015333 / -0.00153333 | -0.0157891 / 0.0157863 | -0.0939941 / 0.0938909 | 0.0059656 / -0.005966 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.00358644 / 0.00358658 | -0.00132901 / 0.00132903 | 0.000239362 / -0.000239361 | 0.0540958 / -0.0540512 | 0.0229948 / -0.022988 | 0.00592704 / -0.00592664 | 0.0339846 / -0.0339688 | -0.0972724 / 0.0973064 | 3.54182e-05 / -3.54182e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_3 | -0.00220005 / 0.00220031 | -0.0032723 / 0.00327286 | 0.00156156 / -0.00156143 | 0.0309185 / -0.030865 | 0.0190034 / -0.0189836 | 0.00319895 / -0.0031984 | 0.0212734 / -0.0212485 | -0.0920939 / 0.092458 | 0.00247156 / -0.00247124 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_4 | -0.000679988 / 0.000679982 | -0.00233084 / 0.00233078 | 0.00169689 / -0.00169693 | 0.051935 / -0.0519641 | 0.0181519 / -0.0181558 | 0.00796425 / -0.00796501 | 0.0278679 / -0.0278767 | -0.0967051 / 0.0965676 | 0.00683831 / -0.00683887 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_5 | -0.00225472 / 0.0022547 | -0.0128085 / 0.0128078 | -0.00205137 / 0.00205135 | 0.0524637 / -0.0524676 | 0.00982502 / -0.00982534 | 0.00238025 / -0.00238027 | -0.0211706 / 0.0211685 | -0.0787208 / 0.0786748 | 0.00223352 / -0.00223354 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.00293355 / 0.00293382 | -0.00703955 / 0.00704111 | -0.00173345 / 0.00173355 | 0.0302189 / -0.030187 | 0.00483757 / -0.0048368 | 0.00353627 / -0.00353586 | 0.00946631 / -0.00946336 | -0.00748585 / 0.00748761 | 0.00856986 / -0.00856745 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | -0.0013705 / 0.00137048 | 0.00294403 / -0.00294413 | -0.00116515 / 0.00116514 | 0.0429757 / -0.042998 | 0.0138308 / -0.0138331 | 0.000898456 / -0.000898465 | 0.00204014 / -0.00204019 | -0.00602626 / 0.00602583 | 0.00791631 / -0.00791706 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.0034851 / -0.00348489 | 0.00971632 / -0.00971466 | 0.00398684 / -0.00398654 | 0.0207397 / -0.0207323 | 0.0113776 / -0.0113753 | 0.00788705 / -0.00788592 | 0.00717704 / -0.00717614 | -0.00015681 / 0.000156811 | 0.00180892 / -0.00180886 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetNPV | 0.00837973 / -0.00838001 | 0.0237707 / -0.0237725 | 0.0109014 / -0.0109018 | 0.0822278 / -0.0822347 | 0.0237226 / -0.0237243 | 0.01912 / -0.0191212 | -0.00479855 / 0.0047985 | -0.00153788 / 0.00153787 | 0.00339977 / -0.00339982 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_PtTerm | -5.5128e-05 / 5.5105e-05 | -0.00101278 / 0.00101275 | 0.000433778 / -0.000433851 | -0.00018594 / 0.000185914 | 0.00148631 / -0.00148636 | -0.00181587 / 0.00181585 | 7.59348e-05 / -7.59691e-05 | -0.000321795 / 0.000321794 | -0.000148341 / 0.000148341 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_RhoTopology | 0.0258097 / -0.025777 | 0.0548515 / -0.0546925 | 0.0277397 / -0.0277017 | 0.116631 / -0.115807 | 0.0484505 / -0.0483284 | 0.0442786 / -0.0441777 | 0.0705187 / -0.0702462 | 0.0139981 / -0.0139888 | 0.0109913 / -0.0109856 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_SingleParticle_HighPt | 3.49064e-08 / 3.49064e-08 | -1.24294e-08 / -1.24294e-08 | -3.59335e-08 / -3.59335e-08 | -1.31641e-08 / -1.31641e-08 | -1.59009e-08 / -1.59009e-08 | -3.00909e-08 / -3.00909e-08 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 5.60172e-08 / 5.60172e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPara | -2.1653e-07 / 2.1653e-07 | -0.00592341 / 0.00592308 | 0.000689894 / -0.000689899 | 0.00184826 / -0.00184829 | 0.00241641 / -0.00241647 | -0.0033018 / 0.0033017 | 0.00636335 / -0.00636371 | 0 / 0 | -0.00148437 / 0.00148435 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPerp | 0.00025128 / -0.000251279 | -0.00627729 / 0.00627784 | 0.000220306 / -0.000220306 | 0.0276674 / -0.0276545 | -0.00259297 / 0.00259306 | 0.00298222 / -0.00298209 | -0.00485549 / 0.00485583 | 0 / 0 | 0.000485049 / -0.000485046 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_Scale | 0.000525811 / -0.000525838 | 0.000235146 / -0.00023507 | 0.00127362 / -0.00127362 | -1.35699e-08 / -1.2098e-08 | -0.000753133 / 0.000753094 | 0.00143371 / -0.00143373 | 0.00324896 / -0.00324905 | 0 / 0 | -0.00185923 / 0.00185918 | -nan / -nan | -nan / -nan |
 | MUON_ID | -0.000480537 / 0.000480514 | 0.00579903 / -0.00579904 | 0.000342781 / -0.000342767 | 1.89089e-05 / -1.89347e-05 | 0.000796963 / -0.000796991 | -0.000302365 / 0.000302371 | -0.0127331 / 0.0127331 | 0 / 0 | 0.00058819 / -0.000588191 | -nan / -nan | -nan / -nan |
 | MUON_MS | 0.000191493 / -0.000191517 | 0.00273329 / -0.00273336 | 0.00051862 / -0.000518605 | 2.25842e-06 / -2.21142e-06 | 0.000318565 / -0.000318597 | 0.000804763 / -0.000804761 | 0.0142812 / -0.0142823 | 0 / 0 | 0.000939193 / -0.000939198 | -nan / -nan | -nan / -nan |
 | MUON_SCALE | 0.000642847 / -0.000642873 | 0.000250021 / -0.000250046 | -0.000380397 / 0.000380413 | 2.25806e-06 / -2.21095e-06 | 0.000137138 / -0.000137169 | 0.000334035 / -0.00033403 | 0.00394508 / -0.00394523 | 0 / 0 | 0.000137377 / -0.000137378 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RESBIAS | -2.85353e-06 / 2.83037e-06 | -1.24294e-08 / -1.24294e-08 | -8.66896e-05 / 8.6706e-05 | -1.31641e-08 / -1.31641e-08 | -0.000108366 / 0.00010841 | -4.52755e-05 / 4.52808e-05 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 5.60172e-08 / 5.60172e-08 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RHO | 3.49064e-08 / 3.49064e-08 | -1.24294e-08 / -1.24294e-08 | -3.59335e-08 / -3.59335e-08 | -1.31641e-08 / -1.31641e-08 | -1.59009e-08 / -1.59009e-08 | -3.00909e-08 / -3.00909e-08 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 5.60172e-08 / 5.60172e-08 | -nan / -nan | -nan / -nan |
