 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | MU_SF_ID_SYST | 0.00337236 / -0.00337244 | 0.00262575 / -0.0026258 | 0.00257996 / -0.00258001 | 0.00222119 / -0.00222123 | 0.00296042 / -0.00296048 | 0.00296155 / -0.00296161 | 0.00248854 / -0.00248858 | 0.00183869 / -0.00183872 | 0.00275392 / -0.00275397 | -nan / -nan | -nan / -nan |
 | MU_SF_ID_SYST_LOWPT | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | MU_SF_Isol_STAT | 0.00748572 / -0.00748609 | 0.00712376 / -0.00712409 | 0.00271616 / -0.0027162 | 0.0058056 / -0.00580582 | 0.00597783 / -0.00597806 | 0.00311188 / -0.00311195 | 0.00671018 / -0.00671048 | 0.00166048 / -0.0016605 | 0.00631749 / -0.00631775 | -nan / -nan | -nan / -nan |
 | MU_SF_Isol_SYST | 0.0192334 / -0.0192367 | 0.0221137 / -0.0221181 | 0.016458 / -0.0164604 | 0.0190005 / -0.0190037 | 0.0207085 / -0.0207123 | 0.0166596 / -0.0166621 | 0.0241871 / -0.0241924 | 0.0186508 / -0.0186539 | 0.0262312 / -0.0262376 | -nan / -nan | -nan / -nan |
 | MU_SF_TTVA_STAT | 0.000532984 / -0.000532986 | 0.000409265 / -0.000409266 | 0.000420742 / -0.000420744 | 0.000418443 / -0.000418444 | 0.000459128 / -0.00045913 | 0.000457755 / -0.000457756 | 0.000408105 / -0.000408106 | 0.000285905 / -0.000285906 | 0.000379115 / -0.000379116 | -nan / -nan | -nan / -nan |
 | MU_SF_TTVA_SYST | 0.000643382 / -0.000643385 | 0.000454111 / -0.000454112 | 0.000471992 / -0.000471993 | 0.000488612 / -0.000488613 | 0.000499423 / -0.000499425 | 0.000513473 / -0.000513475 | 0.000353856 / -0.000353857 | 0.00013716 / -0.00013716 | 0.000629196 / -0.000629198 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_0 | -0.0106597 / 0.0106553 | -0.0095868 / 0.00958325 | -0.00880778 / 0.00880478 | 3.17186e-06 / -3.17186e-06 | -0.00930151 / 0.00929817 | -0.013643 / 0.0136358 | -0.0180939 / 0.0180812 | -0.0183915 / 0.0183784 | -0.0133952 / 0.0133882 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_1 | -0.00245787 / 0.00245783 | -0.00102401 / 0.001024 | -0.00150761 / 0.0015076 | -1.31187e-06 / 1.31187e-06 | -0.000713739 / 0.000713736 | -0.00449754 / 0.0044974 | -0.00342146 / 0.00342138 | -0.00173578 / 0.00173575 | -0.000765459 / 0.000765455 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_2 | 0.00270408 / -0.00270413 | 0.00196354 / -0.00196356 | 0.00243879 / -0.00243883 | 1.97329e-06 / -1.97329e-06 | 0.00114461 / -0.00114462 | 0.00375511 / -0.00375521 | 0.00398291 / -0.00398302 | 0.00230466 / -0.00230469 | 0.00139115 / -0.00139116 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_3 | -0.000607057 / 0.000607055 | -0.000823938 / 0.000823933 | -0.000889573 / 0.000889568 | -1.70835e-06 / 1.70835e-06 | -0.000545846 / 0.000545844 | -0.0004376 / 0.000437598 | -0.00114357 / 0.00114357 | -0.000945882 / 0.000945876 | -0.000698644 / 0.000698641 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_4 | -7.98136e-05 / 7.98136e-05 | -0.000117195 / 0.000117195 | -7.11878e-05 / 7.11878e-05 | 4.86627e-07 / -4.86627e-07 | 5.16109e-05 / -5.16109e-05 | -0.000130662 / 0.000130662 | -9.33874e-05 / 9.33874e-05 | 7.805e-05 / -7.805e-05 | 3.94548e-05 / -3.94548e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_5 | 1.37123e-05 / -1.37123e-05 | 4.42258e-05 / -4.42258e-05 | 2.54104e-05 / -2.54104e-05 | -1.55018e-07 / 1.55018e-07 | -7.46028e-06 / 7.46028e-06 | 1.06056e-05 / -1.06056e-05 | 2.78985e-05 / -2.78985e-05 | -1.10425e-05 / 1.10425e-05 | 4.54143e-06 / -4.54143e-06 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_6 | 9.2157e-07 / -9.2157e-07 | 1.82915e-07 / -1.82915e-07 | 1.19702e-06 / -1.19702e-06 | 3.14171e-08 / -3.14171e-08 | 5.4354e-07 / -5.4354e-07 | 9.97736e-07 / -9.97736e-07 | -8.04896e-08 / 8.04896e-08 | 1.71373e-06 / -1.71373e-06 | -2.60111e-07 / 2.60111e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_7 | -6.88127e-08 / 6.88127e-08 | -3.50921e-07 / 3.50921e-07 | -2.70154e-07 / 2.70154e-07 | -3.66555e-09 / 3.66555e-09 | 3.98231e-08 / -3.98231e-08 | -9.20614e-08 / 9.20614e-08 | -1.64457e-07 / 1.64457e-07 | -1.76214e-08 / 1.76214e-08 | -2.34708e-07 / 2.34708e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_8 | 8.48261e-09 / -8.48261e-09 | -1.0756e-08 / 1.0756e-08 | -1.87736e-08 / 1.87736e-08 | -1.56152e-10 / 1.56152e-10 | 6.92869e-09 / -6.92869e-09 | 3.75801e-09 / -3.75801e-09 | -9.09784e-09 / 9.09784e-09 | 2.59201e-08 / -2.59201e-08 | -2.24142e-08 / 2.24142e-08 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_0 | -0.00075843 / 0.00075846 | -0.000169884 / 0.000169886 | -0.000693477 / 0.000693502 | -0.00735037 / 0.00735324 | -0.0394929 / 0.0395812 | 6.70678e-05 / -6.70675e-05 | -3.12206e-05 / 3.12207e-05 | -0.0150776 / 0.0150898 | -0.0407537 / 0.0408479 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_1 | 0.000140194 / -0.000140194 | 3.33714e-05 / -3.33714e-05 | 0.000101786 / -0.000101786 | 0.000490421 / -0.000490422 | 0.000929276 / -0.000929281 | 4.29439e-05 / -4.29439e-05 | 1.30112e-05 / -1.30112e-05 | 0.000954816 / -0.000954822 | 0.00129032 / -0.00129033 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_2 | 3.53014e-06 / -3.53014e-06 | -5.68204e-05 / 5.68204e-05 | 1.47137e-05 / -1.47137e-05 | 0.000146803 / -0.000146803 | 0.00196984 / -0.00196986 | 4.02741e-07 / -4.02741e-07 | 1.33665e-05 / -1.33665e-05 | 0.000499406 / -0.000499408 | -0.000645859 / 0.000645856 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_3 | -1.47635e-05 / 1.47635e-05 | 2.03793e-05 / -2.03793e-05 | -7.05818e-06 / 7.05818e-06 | -0.000125455 / 0.000125455 | -0.000601669 / 0.000601667 | -1.93199e-06 / 1.93199e-06 | -8.79226e-06 / 8.79226e-06 | -0.000226712 / 0.000226712 | 0.000168514 / -0.000168514 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_0 | -8.36372e-05 / 8.36373e-05 | -0.000399199 / 0.0003992 | -0.000376533 / 0.000376534 | -0.125774 / 0.125734 | -0.000783318 / 0.000783322 | 0.000218941 / -0.000218941 | -0.000172378 / 0.000172378 | -0.0113126 / 0.0113133 | -0.00255591 / 0.00255595 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_1 | 0.00012138 / -0.00012138 | 0.000138986 / -0.000138986 | 0.0001898 / -0.0001898 | 0.0202025 / -0.0202034 | 0.000243633 / -0.000243633 | 4.16934e-05 / -4.16934e-05 | 5.59525e-05 / -5.59525e-05 | 0.00226262 / -0.00226264 | 0.000446378 / -0.000446378 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_2 | -4.49815e-05 / 4.49815e-05 | -5.83385e-05 / 5.83385e-05 | -9.8686e-05 / 9.8686e-05 | 0.00240018 / -0.00240022 | -5.51123e-05 / 5.51123e-05 | 8.64768e-06 / -8.64768e-06 | -1.98861e-05 / 1.98861e-05 | 7.79378e-05 / -7.79378e-05 | 7.49662e-05 / -7.49662e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_3 | 9.58978e-06 / -9.58978e-06 | 2.58367e-05 / -2.58367e-05 | 3.21346e-05 / -3.21346e-05 | -0.0021522 / 0.00215217 | 1.10311e-05 / -1.10311e-05 | 3.15721e-06 / -3.15721e-06 | 1.5583e-05 / -1.5583e-05 | -0.000189818 / 0.000189817 | -8.04234e-05 / 8.04233e-05 | -nan / -nan | -nan / -nan |
 | EG_RESOLUTION_ALL | -0.000273406 / 0.00027332 | -0.00164215 / 0.00164226 | -0.00175237 / 0.0017524 | -0.00470715 / 0.00470741 | 0.000261737 / -0.000261689 | 0.00052627 / -0.000526309 | -9.74092e-05 / 9.74538e-05 | 0.046229 / -0.0462097 | 0.00177591 / -0.00177588 | -nan / -nan | -nan / -nan |
 | EG_SCALE_ALL | 0.000967041 / -0.000967017 | -0.00395803 / 0.00395805 | -0.00219287 / 0.00219287 | -0.000740235 / 0.000740202 | 0.00100497 / -0.00100501 | 0.000838269 / -0.00083831 | 0.00516119 / -0.00516117 | -0.00812312 / 0.00812326 | 0.00141293 / -0.00141294 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_BJES_Response | -0.0108902 / 0.0108898 | -0.00336339 / 0.00336337 | -0.0187775 / 0.0187762 | -0.000481856 / 0.000481825 | 0.00406673 / -0.00406674 | -0.000288357 / 0.000288314 | 0.00248331 / -0.00248337 | -0.0261151 / 0.0261123 | 0.000621289 / -0.000621243 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_1 | -0.0253513 / 0.0253977 | -0.0135708 / 0.0135845 | -0.0315861 / 0.0316574 | 0.0108189 / -0.0108101 | 0.00306699 / -0.00306633 | -0.00611273 / 0.00611547 | -0.00809653 / 0.00810146 | 0.0165067 / -0.0164857 | 0.0430129 / -0.0428647 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_2 | 0.0061568 / -0.00615731 | 0.0045692 / -0.00456945 | 0.00961276 / -0.00961382 | 3.68257e-05 / -3.6858e-05 | -0.00271317 / 0.00271314 | 0.00184534 / -0.00184542 | 0.00402827 / -0.00402846 | -0.00744121 / 0.00744053 | 0.00204007 / -0.00204007 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_3 | -0.000280329 / 0.000280356 | 0.000275925 / -0.000275933 | -0.00243191 / 0.00243208 | -8.07768e-05 / 8.07364e-05 | 0.00244284 / -0.00244271 | -0.000360142 / 0.000360106 | -0.000826079 / 0.000826082 | 0.016531 / -0.0165229 | -0.0484586 / 0.0485136 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_4 | -0.000463053 / 0.000463078 | 0.00150293 / -0.00150293 | 0.000787513 / -0.000787528 | 0.000515113 / -0.000515143 | -0.0026537 / 0.00265376 | -0.000416266 / 0.000416224 | -0.00152398 / 0.00152397 | 1.7371e-06 / -1.6976e-06 | 0.0494606 / -0.0494502 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_5 | -0.000349945 / 0.000349967 | 0.00123663 / -0.00123665 | -0.00119992 / 0.00119989 | 0.00277596 / -0.00277606 | -0.000100361 / 0.000100312 | 0.000309473 / -0.000309517 | 0.002137 / -0.00213693 | 0.0256686 / -0.025674 | -0.000542325 / 0.000542309 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8 | 0.00106876 / -0.00106872 | -0.00144811 / 0.00144812 | 0.00031737 / -0.000317381 | 0.00145553 / -0.00145554 | -0.00101731 / 0.00101727 | 0.000314742 / -0.000314784 | -0.000986696 / 0.000986729 | -0.00808522 / 0.00808573 | 0.000199736 / -0.000199689 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_7 | -0.000254308 / 0.000254333 | 0.00236941 / -0.00236946 | -0.000613822 / 0.000613804 | 0.00261513 / -0.0026152 | 0.000702827 / -0.000702878 | -0.000415396 / 0.00041542 | -0.00164663 / 0.0016466 | 0.00012234 / 0.00864346 | -2.78277e-05 / 2.78141e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000723679 / -0.000723652 | 0.00010762 / -0.00010763 | -0.00106093 / 0.00106092 | -0.0033565 / 0.00335651 | -0.000731789 / 0.00073174 | 0.000132153 / -0.000132128 | -0.00181341 / 0.00181342 | -0.011879 / 0.0118794 | 0.000392903 / -0.000392916 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.0243772 / 0.024405 | -0.0163964 / 0.0164093 | -0.0255895 / 0.0256201 | 0.00475979 / -0.00475867 | -0.000409666 / 0.00040962 | -0.00567715 / 0.00567875 | -0.0063021 / 0.00630434 | 0.00141785 / -0.00141772 | 0.000324026 / -0.000324034 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.00550986 / 0.00550982 | -0.00485405 / 0.00485407 | -0.0084951 / 0.00849525 | -0.000217402 / 0.000217485 | 0.000431123 / -0.000431171 | -0.00137812 / 0.00137815 | -0.00184875 / 0.00184898 | -0.00421219 / 0.00421226 | -6.87388e-05 / 6.87864e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 3.98555e-05 / -3.98301e-05 | -5.59863e-09 / -5.59863e-09 | 2.6244e-08 / 2.6244e-08 | 1.43028e-07 / -1.73916e-07 | 1.17231e-05 / -1.16742e-05 | 6.70076e-07 / -6.44397e-07 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 5.33047e-05 / -5.32797e-05 | -0.00131195 / 0.00131193 | -0.000364665 / 0.000364648 | 0.00240393 / -0.00240388 | 8.30183e-05 / -8.29702e-05 | -0.000113164 / 0.000113189 | -0.0011253 / 0.0011254 | 0.0072341 / -0.00723449 | 3.66004e-06 / -3.67365e-06 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -0.000816292 / 0.000816313 | -0.00070782 / 0.000707806 | 6.21833e-05 / -6.21942e-05 | -0.000435736 / 0.000435812 | -0.000650034 / 0.000649983 | -0.000313245 / 0.00031327 | 0.00128547 / -0.00128549 | 1.56092e-05 / -1.55691e-05 | 9.50059e-06 / -9.51419e-06 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.00510042 / 0.00510023 | -0.00397567 / 0.00397553 | -0.00995647 / 0.00995563 | 0.00156481 / -0.0015649 | -0.000194198 / 0.000194246 | -0.00195442 / 0.00195441 | -0.00148286 / 0.00148274 | 0.0239558 / -0.0239606 | -0.00201237 / 0.00201232 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Composition | -0.0479166 / 0.0502488 | -0.0195486 / 0.0199261 | -0.0533512 / 0.0562582 | 0.0400794 / -0.0385792 | -0.00219458 / 0.00219927 | -0.0140055 / 0.0141982 | -0.0226154 / 0.0231222 | 0.0543461 / -0.0516234 | 0.0462461 / -0.0442599 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Response | 0.026995 / -0.0268432 | 0.0170308 / -0.0169697 | 0.0362615 / -0.0359904 | -0.0162787 / 0.0163364 | 0.000728196 / -0.000728077 | 0.00633007 / -0.00632152 | 0.009943 / -0.00992186 | 0.00598379 / -0.00597619 | -0.0434111 / 0.0438339 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_PunchThrough_MC16 | 7.0523e-05 / -7.04977e-05 | -1.48104e-07 / 2.08588e-07 | 2.6244e-08 / 2.6244e-08 | 3.98272e-05 / -3.98583e-05 | -5.73219e-05 / 5.72727e-05 | 3.61388e-05 / -3.61826e-05 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.000373504 / -0.000373503 | 0.0133178 / -0.0133164 | 0.0126192 / -0.0126179 | 0.0119937 / -0.0119925 | -0.00427719 / 0.00427736 | -0.00102185 / 0.00102186 | -0.00282492 / 0.00282499 | 0.0120726 / -0.0120714 | 0.00224226 / -0.00224222 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.00730961 / 0.00730809 | -0.0150468 / 0.0150403 | 0.027108 / -0.0271282 | 0.014854 / -0.0148602 | -0.00664593 / 0.00664468 | -0.00465287 / 0.00465226 | 0.0234963 / -0.0235115 | 0.0557139 / -0.0557967 | -0.179841 / 0.178757 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.00326185 / 0.00326325 | -0.0257503 / 0.0258355 | 0.0124357 / -0.012415 | 0.0260151 / -0.0259232 | -0.00841175 / 0.00842101 | -0.00751596 / 0.00752337 | 0.00593486 / -0.00593018 | 0.0327536 / -0.032607 | 0.0157007 / -0.0156676 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_3 | -0.00231097 / 0.00231143 | -0.0228955 / 0.0229398 | 0.0305181 / -0.030433 | 0.0129712 / -0.0129562 | -0.00380437 / 0.00380562 | -0.00344694 / 0.00344798 | 0.0131713 / -0.0131558 | 0.0196364 / -0.0196017 | -0.18057 / 0.182624 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_4 | -0.0048971 / 0.00489702 | -0.0207754 / 0.0207744 | 0.0216595 / -0.0216621 | 0.0268149 / -0.0268191 | 0.000777077 / -0.000777079 | -0.00463188 / 0.0046318 | 0.00985588 / -0.00985633 | -0.0105311 / 0.0105308 | 0.0150403 / -0.0150414 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_5 | -0.00933419 / 0.00933303 | -0.00623695 / 0.00623643 | 0.00501172 / -0.00501207 | -0.000172211 / 0.000172211 | -0.00237 / 0.00236992 | -0.00278864 / 0.00278854 | 0.00752739 / -0.00752819 | 0.0667667 / -0.0668416 | -0.0855637 / 0.0854914 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.00230503 / 0.00230592 | -0.019414 / 0.0194761 | 0.0106886 / -0.0106694 | -0.00136946 / 0.00136977 | 0.00229064 / -0.00228976 | -0.00242734 / 0.00242832 | 0.00538848 / -0.0053836 | 0.0789909 / -0.0778829 | -0.177223 / 0.181629 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | -0.00224497 / 0.00224529 | -0.00541012 / 0.00541196 | 0.0207752 / -0.0207496 | 0.0178214 / -0.0178024 | -0.00241481 / 0.00241517 | -0.00299264 / 0.0029932 | 0.00748581 / -0.00748239 | 0.015788 / -0.0157731 | -0.183632 / 0.186561 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetMu | -0.00778132 / 0.00778157 | -0.0049055 / 0.00490559 | -0.0122208 / 0.0122215 | 0.00747246 / -0.00747221 | -0.00302559 / 0.0030256 | -0.0041119 / 0.00411198 | -0.00844637 / 0.00844669 | 0.0132149 / -0.0132145 | 0.0489859 / -0.0489884 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.0181361 / 0.0182236 | -0.0114722 / 0.0115074 | -0.0211114 / 0.0212298 | 0.0136468 / -0.0135966 | 0.00105547 / -0.0010552 | -0.00524437 / 0.0052517 | -0.00242975 / 0.00243117 | -0.00186671 / 0.00186762 | 0.00151864 / -0.00151803 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_PtTerm | -0.00159361 / 0.00159361 | 0.0014072 / -0.00140721 | -0.000396951 / 0.000396931 | -0.000963478 / 0.000963604 | 0.00022086 / -0.000220813 | 0.000157488 / -0.000157454 | 0.000837696 / -0.000837537 | 0.0193834 / -0.0193883 | -0.000667786 / 0.000667767 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.049136 / 0.051681 | -0.026828 / 0.0275692 | -0.0618298 / 0.0659144 | 0.0302883 / -0.0293962 | 0.00567685 / -0.00564474 | -0.0115002 / 0.0116342 | -0.0128789 / 0.0130473 | 0.0460656 / -0.0440331 | 0.0538348 / -0.0511444 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_SingleParticle_HighPt | 1.25988e-08 / 1.25988e-08 | -5.59863e-09 / -5.59863e-09 | 2.6244e-08 / 2.6244e-08 | -1.54523e-08 / -1.54523e-08 | 2.438e-08 / 2.438e-08 | -2.18401e-08 / -2.18401e-08 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPara | 0.00218071 / -0.00218062 | 0.00663293 / -0.00663211 | -0.00226904 / 0.00226914 | 0.00197454 / -0.00197447 | 0.000721855 / -0.000721845 | 0.00312555 / -0.00312537 | 0.00757311 / -0.00757204 | -0.013342 / 0.0133456 | -0.0986916 / 0.0989668 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPerp | 0.000121254 / -0.000121254 | -0.0072976 / 0.00729735 | 0.00784793 / -0.00784817 | -0.00272871 / 0.00272867 | -0.00022794 / 0.00022794 | 0.00343164 / -0.00343169 | -0.00866295 / 0.00866258 | -0.0366998 / 0.0366909 | 0.0158533 / -0.0158542 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_Scale | 0.00263448 / -0.00263411 | 0.00396461 / -0.00396375 | 0.00694945 / -0.00694704 | -0.000146882 / 0.000146853 | 0.00350655 / -0.00350588 | 0.00341017 / -0.00340956 | 0.00233315 / -0.00233287 | -0.0383084 / 0.0383898 | -0.048829 / 0.0489645 | -nan / -nan | -nan / -nan |
 | MUON_ID | -0.00208073 / 0.00208083 | 0.00586623 / -0.00586528 | 0.000878381 / -0.000878388 | 0.00269658 / -0.00269639 | 0.000848653 / -0.000848681 | 0.000451284 / -0.00045125 | -0.00225401 / 0.00225413 | 0.00603458 / 0.00235727 | -0.000709225 / 0.000709225 | -nan / -nan | -nan / -nan |
 | MUON_MS | 0.000216597 / -0.000216572 | 0.00347856 / -0.00347859 | -0.000233042 / 0.00023303 | -0.00192331 / 0.00192327 | -4.93924e-05 / 4.94443e-05 | 6.82834e-05 / -6.83263e-05 | -0.00397076 / 0.00397076 | -0.0256567 / 0.025656 | -0.000813226 / 0.000813211 | -nan / -nan | -nan / -nan |
 | MUON_SCALE | -0.000154483 / 0.000154508 | 0.00179424 / -0.00179428 | -0.00099249 / 0.000992464 | -0.000279744 / 0.000279702 | -9.12799e-05 / 9.12314e-05 | -0.000254192 / 0.000254217 | 0.00208398 / -0.00208397 | -0.00924066 / 0.0179887 | 0.0488322 / -0.0488559 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RESBIAS | 1.25988e-08 / 1.25988e-08 | -5.59863e-09 / -5.59863e-09 | 2.6244e-08 / 2.6244e-08 | -1.54523e-08 / -1.54523e-08 | -2.81467e-06 / 2.86343e-06 | 5.12849e-06 / -5.1146e-06 | -7.95179e-09 / -7.95179e-09 | 2.01625e-08 / 2.01625e-08 | -6.85267e-09 / -6.85267e-09 | -nan / -nan | -nan / -nan |
