 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | GlobalReduction_JET_PunchThrough_MC16 | 2.74464e-05 / -2.73655e-05 | -0.000433229 / 0.000433293 | 5.79622e-05 / -5.79206e-05 | -0.00021746 / 0.000217492 | 5.71084e-05 / -5.7082e-05 | -0.000193553 / 0.000193616 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | 3.18316e-05 / -3.18007e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.00263715 / -0.00263709 | 0.0118963 / -0.0118952 | 0.00636373 / -0.00636339 | 0.00300439 / -0.00300431 | 0.00317213 / -0.00317204 | 0.00190757 / -0.00190753 | -0.0327739 / 0.0327865 | 0.29606 / -0.297548 | -0.00207603 / 0.00207607 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.0107264 / -0.0107296 | 0.0183541 / -0.0183634 | 0.00452962 / -0.0045302 | 0.0172594 / -0.0172677 | 0.0105097 / -0.0105128 | 0.018242 / -0.0182513 | -0.0458828 / 0.0458206 | -0.0537158 / 0.0536299 | 0.17189 / -0.172583 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_2 | 0.0111393 / -0.0111227 | 0.0152662 / -0.0152349 | 0.00262122 / -0.00262031 | 0.0204452 / -0.0203887 | 0.00690345 / -0.00689711 | 0.020506 / -0.0204493 | -0.0483634 / 0.0486561 | 0.379181 / -0.353785 | 0.00807299 / -0.0080643 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.00816823 / -0.00816232 | 0.00881886 / -0.00881197 | 0.00400192 / -0.00400051 | 0.0128596 / -0.0128449 | 0.00878402 / -0.00877718 | 0.00891199 / -0.00890495 | -0.0650096 / 0.0653438 | 0.142121 / -0.140003 | 0.179042 / -0.175545 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.00562408 / -0.00562422 | 0.0136376 / -0.0136385 | 0.00577416 / -0.0057743 | 0.0105567 / -0.0105572 | 0.00648874 / -0.00648893 | 0.0185585 / -0.0185603 | -0.0367624 / 0.0367607 | 0.399028 / -0.404778 | 0.000208839 / -0.000208839 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.00385637 / -0.00385658 | -0.00290981 / 0.00290969 | 1.65283e-05 / -1.65283e-05 | 0.0036959 / -0.00369609 | 0.00616872 / -0.00616925 | 0.00267773 / -0.00267783 | -0.0141393 / 0.0141367 | -0.113289 / 0.113178 | 0.00824932 / -0.00825028 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_6 | 0.00876 / -0.00874707 | 0.00188866 / -0.00188806 | -0.000863898 / 0.000864023 | 0.000317575 / -0.000317558 | 0.00534794 / -0.00534313 | 0.00672824 / -0.00672062 | -0.0424919 / 0.0427833 | 0.028137 / -0.0280015 | 0.188514 / -0.181758 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.008907 / -0.00890217 | 0.010155 / -0.0101487 | 0.00504085 / -0.00503929 | 0.0131758 / -0.0131653 | 0.00819873 / -0.00819463 | 0.0104306 / -0.010424 | -0.0254257 / 0.025468 | 0.162356 / -0.161286 | 0.171795 / -0.170635 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetMu | -0.00137931 / 0.00137931 | 0.00372612 / -0.00372602 | 0.00278418 / -0.00278412 | 0.00847257 / -0.00847244 | 0.0033442 / -0.0033442 | 0.0120082 / -0.0120078 | 0.00217138 / -0.00217137 | 0.222348 / -0.22317 | -0.0412642 / 0.0412755 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.00113201 / 0.00113235 | 0.00749463 / -0.00747947 | 0.00265981 / -0.00265788 | 0.00510296 / -0.00509594 | 0.00801889 / -0.00800156 | 0.0103865 / -0.0103575 | -0.0176488 / 0.0177317 | 0.226295 / -0.187554 | -0.000345959 / 0.000346013 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_PtTerm | 0.00181066 / -0.00181071 | -0.000877072 / 0.000877014 | -0.000448398 / 0.000448342 | 0.00241585 / -0.0024159 | 0.00169185 / -0.00169186 | -0.000316447 / 0.000316513 | 0.00128688 / -0.00128682 | -0.0872437 / 0.0871362 | 0.00158677 / -0.00158677 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.00313915 / 0.00314906 | 0.0279416 / -0.0271806 | -0.0105628 / 0.0106758 | 0.0148725 / -0.0146541 | 0.0169094 / -0.0166276 | 0.0148202 / -0.0146033 | -0.0011914 / 0.00119282 | 0.0830389 / -0.0766636 | 0.00396653 / -0.00395083 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_SingleParticle_HighPt | 4.04346e-08 / 4.04346e-08 | -2.4065e-08 / -2.4065e-08 | 2.08101e-08 / 2.08101e-08 | -2.20222e-08 / -2.20222e-08 | 1.32346e-08 / 1.32346e-08 | -1.78791e-08 / -1.78791e-08 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPara | -0.00401264 / 0.00401295 | 0.00128416 / -0.00128413 | -0.00910872 / 0.00911039 | -0.00404409 / 0.00404441 | 0.0015448 / -0.00154475 | -0.0141088 / 0.0141129 | -0.0349907 / 0.0350181 | 0.209278 / -0.209296 | 0.168807 / -0.168707 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPerp | -0.00108943 / 0.00108942 | -0.000803301 / 0.000803298 | -0.0147843 / 0.0147831 | -0.00195211 / 0.0019521 | -1.54329e-05 / 1.54329e-05 | -0.0109357 / 0.0109351 | 0.00957553 / -0.00957587 | 0.257571 / -0.256767 | 0.171622 / -0.171427 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_Scale | -0.00512134 / 0.00512276 | 0.00189463 / -0.00189439 | -0.0063452 / 0.00634723 | -0.00193027 / 0.00193048 | -0.00398293 / 0.00398372 | -0.0114651 / 0.0114721 | 0.0101713 / -0.0101662 | 0.185264 / -0.184278 | 0.0852085 / -0.0449271 | -nan / -nan | -nan / -nan |
 | MUON_ID | -1.61903e-05 / 1.61848e-05 | -0.00424869 / 0.00424909 | -3.97746e-05 / 3.98142e-05 | 0.000670936 / -0.000670967 | -0.00116769 / 0.00116775 | 0.00312627 / -0.00312606 | -0.00201143 / 0.00201152 | 0.0519143 / -0.0508362 | 0.00138658 / -0.00138651 | -nan / -nan | -nan / -nan |
 | MUON_MS | -0.000267843 / 0.000267838 | 0.00013069 / -0.000130628 | 0.00212078 / -0.00212074 | 0.00442112 / -0.00442113 | 0.000233405 / -0.000233439 | -0.00119165 / 0.00119162 | -0.00159296 / 0.00159294 | 0.0509905 / -0.0510008 | 0.00583858 / -0.00583863 | -nan / -nan | -nan / -nan |
 | MUON_SCALE | 0.000308431 / -0.000308438 | 0.00270489 / -0.002705 | -0.00272608 / 0.00272606 | 0.00269417 / -0.00269428 | 0.000703461 / -0.0007035 | 0.0057093 / -0.00570964 | -0.00842179 / 0.00842113 | 0.0408909 / -0.039858 | -0.043448 / 0.0434316 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RESBIAS | 3.27427e-05 / -3.27485e-05 | -2.4065e-08 / -2.4065e-08 | 2.08101e-08 / 2.08101e-08 | -2.20222e-08 / -2.20222e-08 | -1.13426e-05 / 1.13087e-05 | -3.43585e-05 / 3.43228e-05 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RHO | 4.04346e-08 / 4.04346e-08 | -2.4065e-08 / -2.4065e-08 | 2.08101e-08 / 2.08101e-08 | -2.20222e-08 / -2.20222e-08 | 1.32346e-08 / 1.32346e-08 | -1.78791e-08 / -1.78791e-08 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | -nan / -nan | -nan / -nan |
