 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | MU_SF_ID_SYST | 0.00434559 / -0.00434571 | 0.00339856 / -0.00339864 | 0.00311456 / -0.00311462 | 0.00454123 / -0.00454137 | 0.00427308 / -0.0042732 | 0.00354598 / -0.00354607 | 0.00275483 / -0.00275488 | 0.0017499 / -0.00174992 | 0.00380822 / -0.00380832 | -nan / -nan | -nan / -nan |
 | MU_SF_ID_SYST_LOWPT | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | MU_SF_Isol_STAT | 0.00858853 / -0.00858901 | 0.00761713 / -0.00761751 | 0.00327687 / -0.00327694 | 0.0075134 / -0.00751377 | 0.00739472 / -0.00739508 | 0.00370502 / -0.00370511 | 0.00816312 / -0.00816356 | 0.0018332 / -0.00183322 | 0.0156163 / -0.0156179 | -nan / -nan | -nan / -nan |
 | MU_SF_Isol_SYST | 0.0164814 / -0.0164828 | 0.0210212 / -0.0210237 | 0.0150691 / -0.0150703 | 0.0176907 / -0.0176924 | 0.0173535 / -0.0173551 | 0.0145399 / -0.014541 | 0.0243939 / -0.0243974 | 0.012151 / -0.0120697 | 0.0168119 / -0.0168135 | -nan / -nan | -nan / -nan |
 | MU_SF_TTVA_STAT | 0.000627505 / -0.000627507 | 0.000494739 / -0.00049474 | 0.000506201 / -0.000506203 | 0.000601927 / -0.00060193 | 0.000600734 / -0.000600737 | 0.000528481 / -0.000528483 | 0.000517954 / -0.000517955 | 0.000242297 / -0.000242297 | 0.000552874 / -0.000552876 | -nan / -nan | -nan / -nan |
 | MU_SF_TTVA_SYST | 0.000810866 / -0.00081087 | 0.000587703 / -0.000587706 | 0.000597043 / -0.000597045 | 0.000732565 / -0.000732568 | 0.000744192 / -0.000744196 | 0.000650629 / -0.000650632 | 0.00052116 / -0.000521161 | 0.000349441 / -0.000349441 | 0.000788941 / -0.000788945 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_0 | 0.0074787 / -0.00748018 | 0.0130197 / -0.0130242 | 0.00840076 / -0.00840263 | 0.000327108 / -0.000327111 | -0.00366479 / 0.00366443 | 0.00307003 / -0.00307027 | -0.00536387 / 0.00536311 | -0.0186128 / 0.0186037 | 0.000780041 / -0.000780057 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_1 | 0.00079165 / -0.000791654 | 0.00159475 / -0.00159476 | 0.00223136 / -0.0022314 | -3.83752e-05 / 3.83752e-05 | -0.00211976 / 0.00211973 | -0.000368076 / 0.000368075 | -0.00367731 / 0.00367722 | -0.00243546 / 0.00243542 | 0.000448509 / -0.000448511 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_2 | -0.00110952 / 0.00110952 | -0.00141202 / 0.00141201 | -0.00147394 / 0.00147393 | 3.39105e-05 / -3.39105e-05 | 0.000724762 / -0.000724766 | -0.000460523 / 0.000460522 | 0.0016624 / -0.00166242 | 0.00100887 / -0.00100888 | -0.000103431 / 0.000103431 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_3 | 0.000164317 / -0.000164317 | 0.000491473 / -0.000491474 | 0.000457997 / -0.000457998 | -1.87098e-05 / 1.87098e-05 | -3.87478e-05 / 3.87478e-05 | 0.000212231 / -0.000212232 | 0.000273847 / -0.000273847 | 0.00105762 / -0.00105763 | 0.000244869 / -0.000244869 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_4 | -1.11028e-05 / 1.11028e-05 | -0.000107667 / 0.000107667 | -4.83743e-05 / 4.83743e-05 | 3.40996e-06 / -3.40996e-06 | -1.47039e-05 / 1.47039e-05 | 8.78663e-06 / -8.78663e-06 | -0.000109798 / 0.000109798 | -0.000159717 / 0.000159716 | 2.89974e-05 / -2.89974e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_5 | -2.67978e-06 / 2.67978e-06 | 1.89759e-05 / -1.89759e-05 | 3.10833e-06 / -3.10833e-06 | -7.72032e-07 / 7.72032e-07 | -6.47599e-06 / 6.47599e-06 | -3.2254e-06 / 3.2254e-06 | -1.21053e-05 / 1.21053e-05 | -7.21219e-06 / 7.21218e-06 | -1.19935e-06 / 1.19935e-06 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_6 | -3.64695e-07 / 3.64695e-07 | -6.01406e-07 / 6.01406e-07 | 2.28242e-06 / -2.28242e-06 | 1.0898e-07 / -1.0898e-07 | -4.78865e-07 / 4.78865e-07 | -1.86357e-07 / 1.86357e-07 | 6.87335e-06 / -6.87335e-06 | -2.27477e-06 / 2.27477e-06 | -9.72099e-07 / 9.72099e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_7 | -9.73903e-08 / 9.73903e-08 | -9.57234e-08 / 9.57234e-08 | 1.07976e-07 / -1.07976e-07 | -7.53601e-09 / 7.53601e-09 | -7.75508e-08 / 7.75508e-08 | -1.60561e-07 / 1.60561e-07 | -3.94227e-07 / 3.94227e-07 | 1.19098e-06 / -1.19098e-06 | -2.39376e-07 / 2.39376e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_8 | 1.6346e-09 / -1.6346e-09 | 2.5194e-09 / -2.5194e-09 | 3.57966e-09 / -3.57966e-09 | -1.7621e-10 / 1.7621e-10 | 1.02257e-08 / -1.02257e-08 | 1.38341e-08 / -1.38341e-08 | 3.91168e-08 / -3.91168e-08 | 6.31564e-08 / -6.31564e-08 | -2.46789e-08 / 2.46789e-08 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_0 | 0.00146521 / -0.0014652 | 0.000815901 / -0.000815896 | 0.00235364 / -0.0023536 | -0.00317079 / 0.00317086 | -0.0214114 / 0.0214141 | 5.31839e-05 / -5.31838e-05 | -0.000202458 / 0.000202459 | -0.0198546 / 0.0202337 | -0.0424763 / 0.0424843 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_1 | 1.88923e-05 / -1.88923e-05 | 0.000103829 / -0.000103829 | -9.31795e-05 / 9.31794e-05 | 0.000187902 / -0.000187902 | -0.00742752 / 0.00742725 | -0.000116245 / 0.000116245 | -2.8402e-05 / 2.8402e-05 | 0.000861998 / -0.000368364 | 0.000590406 / -0.000590408 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_2 | -0.000121752 / 0.000121752 | 9.29867e-06 / -9.29867e-06 | -9.32017e-05 / 9.32016e-05 | 3.47423e-05 / -3.47423e-05 | 0.000531349 / -0.000531351 | 3.72998e-05 / -3.72998e-05 | 3.60528e-05 / -3.60529e-05 | 0.00120792 / -0.00120792 | 0.000539934 / -0.000539936 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_3 | 3.36405e-05 / -3.36405e-05 | 1.37866e-05 / -1.37866e-05 | 5.07364e-05 / -5.07364e-05 | -3.82176e-05 / 3.82176e-05 | -0.000282383 / 0.000282382 | 4.96984e-06 / -4.96984e-06 | 3.24179e-05 / -3.2418e-05 | -0.000105703 / 0.000105703 | -0.00094447 / 0.000944464 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_0 | 0.000666607 / -0.000666596 | 0.000527238 / -0.000527231 | 0.00108637 / -0.00108634 | -0.128052 / 0.128273 | -0.00199792 / 0.00199802 | -0.0011995 / 0.00119954 | 0.00100948 / -0.00100945 | 0.000546041 / -0.000546034 | -0.00811405 / 0.00811565 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_1 | -1.19798e-05 / 1.19798e-05 | 2.87454e-05 / -2.87454e-05 | -0.000116277 / 0.000116277 | -0.0138142 / 0.0138131 | -0.000244209 / 0.000244209 | -0.000260067 / 0.000260066 | -0.000347732 / 0.000347732 | -0.000653996 / 0.000653994 | -0.00116104 / 0.00116104 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_2 | -1.29905e-05 / 1.29905e-05 | 3.03932e-05 / -3.03932e-05 | 6.97294e-06 / -6.97294e-06 | -0.0102376 / 0.0102369 | -0.000151604 / 0.000151604 | -0.000208161 / 0.00020816 | 8.99362e-05 / -8.99363e-05 | -0.000401202 / 0.0004012 | -0.000820343 / 0.000820338 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_3 | 3.76085e-05 / -3.76085e-05 | 2.01469e-05 / -2.01469e-05 | 4.1368e-05 / -4.1368e-05 | -0.00444122 / 0.00444109 | -4.93766e-05 / 4.93765e-05 | 2.67866e-06 / -2.67866e-06 | 4.95069e-05 / -4.95069e-05 | -0.000181055 / 0.000181055 | -0.000413533 / 0.000413531 | -nan / -nan | -nan / -nan |
 | EG_RESOLUTION_ALL | -0.00114274 / 0.00114273 | 0.00429367 / -0.00429364 | -0.00191688 / 0.00191679 | 0.000841081 / -0.000841126 | 4.86429e-05 / -4.86169e-05 | -0.001593 / 0.00159296 | -0.00829296 / 0.00829286 | 0.0511615 / -0.0511707 | 0.00245122 / -0.00245131 | -nan / -nan | -nan / -nan |
 | EG_SCALE_ALL | 0.00151518 / -0.0015152 | 0.00189046 / -0.00189053 | -0.000821393 / 0.00082143 | 0.00129152 / -0.0012915 | 0.000982737 / -0.000982717 | -0.00177939 / 0.00177934 | 0.00638614 / -0.00638641 | -0.00889737 / 0.00889685 | -0.00190096 / 0.00190086 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_BJES_Response | 0.000615868 / -0.000615877 | 0.00478811 / -0.00478833 | -0.00125411 / 0.00125414 | -8.95827e-05 / 8.95389e-05 | 0.00329184 / -0.0032919 | 0.00522037 / -0.00522061 | 0.00807034 / -0.00807075 | 0.0755721 / -0.0756123 | -0.00222725 / 0.00222724 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_1 | 0.00307351 / -0.00307363 | 0.0104104 / -0.0104117 | 0.00395094 / -0.00395108 | 0.0065924 / -0.00659288 | 0.0102039 / -0.0102051 | 0.00708127 / -0.0070819 | 0.0102597 / -0.0102609 | 0.00552099 / 0.0628708 | 0.00698516 / -0.0069858 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_2 | 0.000400971 / -0.000400977 | 0.00098885 / -0.000988789 | 0.000629958 / -0.000630021 | -0.00270896 / 0.00270891 | -0.00333763 / 0.00333757 | 0.00134894 / -0.00134889 | -0.00420043 / 0.00420039 | -0.0426635 / 0.042657 | -0.00433754 / 0.00433754 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_3 | -0.00200532 / 0.00200531 | 0.00486647 / -0.00486655 | -0.00140981 / 0.00140985 | 0.00347971 / -0.00347976 | -0.00133756 / 0.00133752 | 0.000573169 / -0.000573111 | -0.0156159 / 0.0156153 | -0.0395302 / 0.0395239 | 0.0863047 / -0.0431846 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_4 | 0.000398911 / -0.000398916 | -0.00347688 / 0.00347676 | -0.000268853 / 0.000268891 | 0.00114238 / -0.00114236 | -0.00103007 / 0.00103009 | 0.00512359 / -0.00512378 | 0.00715655 / -0.00715686 | -0.113563 / 0.113456 | -0.0444605 / 0.044447 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_5 | 7.92322e-05 / -7.91518e-05 | -0.000378994 / 0.000379056 | 0.0010572 / -0.00105716 | -0.000415737 / 0.000415767 | -0.000555473 / 0.000555497 | 0.000122774 / -0.000122714 | -0.011256 / 0.011255 | 0.106723 / -0.106805 | 0.00047177 / -0.00047185 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8 | -0.000414624 / 0.000414618 | -0.000836532 / 0.000836482 | -0.00370188 / 0.00370188 | -0.00274303 / 0.00274303 | 0.0015112 / -0.00151118 | -0.000158201 / 0.000158261 | 0.00789581 / -0.00789599 | -0.0285616 / 0.0285583 | -0.00237492 / 0.00237493 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_7 | 1.09172e-05 / -1.09231e-05 | 9.04788e-05 / -9.05267e-05 | 0.00115434 / -0.00115441 | 0.00389303 / -0.0038931 | 0.000134692 / -0.000134726 | 0.000536682 / -0.000536719 | 0.0141741 / -0.0141755 | -0.0783218 / 0.0782868 | 0.000429958 / -0.000430038 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000352082 / -0.000352003 | 0.00146971 / -0.00146977 | -0.000313146 / 0.000313186 | 0.000811257 / -0.000811228 | 0.0018833 / -0.00188328 | -0.00245097 / 0.00245091 | -0.000841387 / 0.000841468 | 0.00103056 / -0.00103057 | -0.00206711 / 0.00206702 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.00101345 / 0.00101351 | 0.0124946 / -0.0124969 | -0.00660265 / 0.00660206 | 0.00514225 / -0.00514261 | 0.0104226 / -0.0104242 | 0.0132132 / -0.0132158 | -0.00427871 / 0.00427843 | -0.0158316 / 0.0176864 | 0.0900319 / -0.0481624 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.000106464 / 0.000106458 | -0.00279937 / 0.0027994 | -0.000237052 / 0.00023699 | 0.00717583 / -0.00717603 | 0.00251707 / -0.00251707 | 0.00811236 / -0.00811258 | -0.00629815 / 0.00629799 | -0.188804 / 0.188911 | 0.00398883 / -0.00398886 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -9.1886e-05 / 9.18801e-05 | -2.4065e-08 / -2.4065e-08 | -6.51122e-08 / 1.06758e-07 | -0.000120345 / 0.000120377 | 1.12863e-05 / -1.12599e-05 | -1.4239e-05 / 1.42033e-05 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 9.04052e-05 / -9.04111e-05 | 1.95357e-06 / -1.89029e-06 | -0.00119022 / 0.00119014 | 0.000813852 / -0.000813899 | -0.000292737 / 0.000292763 | 0.00041504 / -0.00041498 | 0.00568316 / -0.00568339 | -0.0266203 / 0.0266155 | 0.00234011 / -0.00234012 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 0.00080899 / -0.000809001 | -0.000592683 / 0.000592633 | 0.000635322 / -0.000635284 | 0.000752678 / -0.000752726 | 0.000284951 / -0.000284985 | 0.00204059 / -0.00204065 | -0.00169773 / 0.0016977 | -0.00152978 / 0.00152977 | 0.00196858 / -0.00196857 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.000114314 / -0.00011432 | 0.00207766 / -0.00207774 | -0.00187834 / 0.00187826 | -0.000899659 / 0.000899686 | 0.00378743 / -0.00378757 | -0.00209453 / 0.00209456 | -0.0146335 / 0.0146319 | 0.105422 / -0.105507 | 0.000331061 / -0.000331031 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Composition | -0.00472358 / 0.00472436 | 0.0203618 / -0.0203457 | -0.00723852 / 0.0072404 | 0.0318358 / -0.0317948 | 0.0196902 / -0.0196752 | 0.00928337 / -0.00928018 | 0.00492319 / -0.0049223 | 0.172027 / -0.164828 | 0.136238 / -0.0432485 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_PunchThrough_MC16 | 2.74463e-05 / -2.73655e-05 | -0.000433229 / 0.000433292 | 5.79572e-05 / -5.79155e-05 | -0.000217479 / 0.000217511 | 5.71025e-05 / -5.70761e-05 | -0.000193692 / 0.000193755 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | 3.18316e-05 / -3.18007e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.00266202 / -0.00266205 | 0.0120108 / -0.0120115 | 0.0064255 / -0.00642571 | 0.00303267 / -0.00303271 | 0.00320201 / -0.00320206 | 0.00192559 / -0.0019256 | -0.0330561 / 0.0330525 | 0.301106 / -0.302934 | -0.00209534 / 0.00209532 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.0109474 / -0.0109487 | 0.0187306 / -0.0187345 | 0.00462352 / -0.00462376 | 0.017614 / -0.0176175 | 0.0107262 / -0.0107275 | 0.0186165 / -0.0186203 | -0.0468531 / 0.0468279 | -0.0548554 / 0.0548207 | 0.17506 / -0.175377 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_2 | 0.0111966 / -0.0111951 | 0.0153351 / -0.0153322 | 0.00263863 / -0.00263855 | 0.0205227 / -0.0205173 | 0.00694338 / -0.00694281 | 0.0205824 / -0.020577 | -0.049039 / 0.0490571 | 0.357821 / -0.352902 | 0.00811825 / -0.00811746 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.00822484 / -0.00822114 | 0.00887961 / -0.00887529 | 0.00403114 / -0.00403026 | 0.0129476 / -0.0129384 | 0.00884459 / -0.00884031 | 0.00897386 / -0.00896945 | -0.0656667 / 0.0658682 | 0.14219 / -0.140808 | 0.178788 / -0.176485 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.00570123 / -0.00570162 | 0.0138328 / -0.0138351 | 0.00585331 / -0.00585372 | 0.0107076 / -0.0107089 | 0.00657808 / -0.00657861 | 0.0188314 / -0.0188356 | -0.0371501 / 0.0371318 | 0.420152 / -0.420359 | 0.000211615 / -0.000211615 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.00389433 / -0.00389438 | -0.00293686 / 0.00293683 | 1.69075e-05 / -1.69075e-05 | 0.00373322 / -0.00373327 | 0.00623051 / -0.00623063 | 0.00270472 / -0.00270475 | -0.0142582 / 0.0142574 | -0.113418 / 0.113306 | 0.00833334 / -0.00833355 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_6 | 0.00875735 / -0.00875476 | 0.00189003 / -0.00188991 | -0.000864726 / 0.000864751 | 0.000317966 / -0.000317963 | 0.0053491 / -0.00534814 | 0.0067283 / -0.00672678 | -0.0428069 / 0.04286 | 0.0280445 / -0.0280166 | 0.18303 / -0.181375 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.00905613 / -0.0090571 | 0.0103259 / -0.0103271 | 0.00512443 / -0.00512475 | 0.0134008 / -0.0134029 | 0.00833554 / -0.00833636 | 0.0106065 / -0.0106079 | -0.0257882 / 0.0257804 | 0.167069 / -0.167424 | 0.176924 / -0.177325 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetMu | -0.00139868 / 0.00139871 | 0.0037783 / -0.00377797 | 0.00282318 / -0.00282299 | 0.0085915 / -0.00859019 | 0.00339115 / -0.00339097 | 0.0121771 / -0.0121744 | 0.00220176 / -0.00220168 | 0.22573 / -0.22578 | -0.0418304 / 0.0418699 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.00113716 / 0.00113715 | 0.00750788 / -0.00750802 | 0.00266858 / -0.00266857 | 0.00511631 / -0.00511638 | 0.00803171 / -0.00803192 | 0.010396 / -0.0103964 | -0.0178215 / 0.0178201 | 0.225487 / -0.18805 | -0.000347427 / 0.000347457 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_PtTerm | 0.0018168 / -0.00181683 | -0.000879959 / 0.000879904 | -0.000449551 / 0.000449496 | 0.00242391 / -0.00242393 | 0.00169763 / -0.00169763 | -0.000317735 / 0.000317802 | 0.00129117 / -0.0012911 | -0.0874637 / 0.0873831 | 0.00159206 / -0.00159205 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.00325128 / 0.00325177 | 0.0281542 / -0.0281138 | -0.0110138 / 0.0110194 | 0.0151583 / -0.015147 | 0.0172035 / -0.0171888 | 0.015106 / -0.0150947 | -0.00123181 / 0.00123187 | 0.0813868 / -0.0793886 | 0.00408207 / -0.00408134 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_SingleParticle_HighPt | 4.04346e-08 / 4.04346e-08 | -2.4065e-08 / -2.4065e-08 | 2.08101e-08 / 2.08101e-08 | -2.20222e-08 / -2.20222e-08 | 1.32346e-08 / 1.32346e-08 | -1.78791e-08 / -1.78791e-08 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPara | -0.00404812 / 0.00404797 | 0.00129608 / -0.0012961 | -0.00918537 / 0.00918457 | -0.0040795 / 0.00407935 | 0.00155922 / -0.00155924 | -0.0142218 / 0.0142199 | -0.0352071 / 0.0351944 | 0.215637 / -0.215745 | 0.173165 / -0.173275 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPerp | -0.00109876 / 0.00109878 | -0.000810249 / 0.000810259 | -0.0149072 / 0.0149103 | -0.00196854 / 0.00196859 | -1.55664e-05 / 1.55664e-05 | -0.0110282 / 0.0110299 | 0.00966039 / -0.00965894 | 0.261458 / -0.259083 | 0.173815 / -0.172966 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_Scale | -0.00513709 / 0.00513684 | 0.00190098 / -0.00190096 | -0.0063644 / 0.00636384 | -0.00193695 / 0.00193693 | -0.00399535 / 0.00399511 | -0.0114976 / 0.0114961 | 0.0102088 / -0.0102101 | 0.187382 / -0.188084 | 0.0839922 / -0.0411784 | -nan / -nan | -nan / -nan |
 | MUON_ID | -1.6258e-05 / 1.62523e-05 | -0.00426397 / 0.00426392 | -3.98757e-05 / 3.99165e-05 | 0.000672909 / -0.000672952 | -0.0011716 / 0.00117163 | 0.00313613 / -0.00313616 | -0.00201846 / 0.00201845 | 0.0520152 / -0.0509728 | 0.00139121 / -0.00139118 | -nan / -nan | -nan / -nan |
 | MUON_MS | -0.000268199 / 0.000268193 | 0.000130874 / -0.000130811 | 0.00212382 / -0.0021238 | 0.00442744 / -0.00442751 | 0.000233656 / -0.00023369 | -0.00119346 / 0.00119342 | -0.00159516 / 0.00159514 | 0.0510898 / -0.0511063 | 0.0058471 / -0.00584725 | -nan / -nan | -nan / -nan |
 | MUON_SCALE | 0.000309187 / -0.000309194 | 0.00271156 / -0.00271166 | -0.00273266 / 0.00273266 | 0.00270038 / -0.00270048 | 0.000705157 / -0.000705194 | 0.0057231 / -0.00572338 | -0.00844218 / 0.00844165 | 0.0409952 / -0.039956 | -0.0435468 / 0.0435338 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RESBIAS | 3.27418e-05 / -3.27477e-05 | -2.4065e-08 / -2.4065e-08 | 2.08101e-08 / 2.08101e-08 | -2.20222e-08 / -2.20222e-08 | -1.13426e-05 / 1.13087e-05 | -3.43603e-05 / 3.43246e-05 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RHO | 4.04346e-08 / 4.04346e-08 | -2.4065e-08 / -2.4065e-08 | 2.08101e-08 / 2.08101e-08 | -2.20222e-08 / -2.20222e-08 | 1.32346e-08 / 1.32346e-08 | -1.78791e-08 / -1.78791e-08 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | -nan / -nan | -nan / -nan |
 | t#bar{t}Z norm. | 0.073392 / -0.0726408 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | t#bar{t}Z QCD | -0.00181246 / 0.00181243 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
