 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | MU_SF_ID_SYST | 0.00288435 / -0.0028844 | 0.00319016 / -0.00319023 | 0.00265495 / -0.002655 | 0.0027876 / -0.00278765 | 0.00263147 / -0.00263152 | 0.00174608 / -0.0017461 | 0.00225777 / -0.0022578 | 0.00382453 / -0.00382463 | 0.00345786 / -0.00345794 | -nan / -nan | -nan / -nan |
 | MU_SF_ID_SYST_LOWPT | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | 0 / 0 | -nan / -nan | -nan / -nan |
 | MU_SF_Isol_STAT | 0.00718122 / -0.00718156 | 0.00770182 / -0.00770221 | 0.00267754 / -0.00267758 | 0.00510956 / -0.00510973 | 0.00541908 / -0.00541927 | 0.00175564 / -0.00175566 | 0.00674425 / -0.00674455 | 0.00757757 / -0.00757794 | 0.00706119 / -0.00706151 | -nan / -nan | -nan / -nan |
 | MU_SF_Isol_SYST | 0.0190224 / -0.0190272 | 0.0188606 / -0.0188652 | 0.0154711 / -0.0154742 | 0.0183399 / -0.0183443 | 0.0181046 / -0.0181089 | 0.0173412 / -0.0173452 | 0.0233589 / -0.0233662 | 0.0134768 / -0.0134791 | 0.0160642 / -0.0160676 | -nan / -nan | -nan / -nan |
 | MU_SF_TTVA_STAT | 0.000459016 / -0.000459017 | 0.000482717 / -0.000482718 | 0.000442652 / -0.000442653 | 0.000377354 / -0.000377355 | 0.000350828 / -0.000350828 | 0.000292663 / -0.000292663 | 0.000401073 / -0.000401074 | 0.000367879 / -0.00036788 | 0.000542847 / -0.000542849 | -nan / -nan | -nan / -nan |
 | MU_SF_TTVA_SYST | 0.000561946 / -0.000561948 | 0.00056988 / -0.000569882 | 0.000487349 / -0.000487351 | 0.000396172 / -0.000396173 | 0.000390345 / -0.000390346 | 0.000245348 / -0.000245348 | 0.000371874 / -0.000371875 | 0.000714993 / -0.000714996 | 0.000651977 / -0.00065198 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_0 | 0.00631734 / -0.00631842 | 0.00630095 / -0.00630202 | 0.0105538 / -0.0105567 | 0 / 0 | -0.00597324 / 0.00597224 | -0.00676095 / 0.00675968 | -0.0101205 / 0.0101176 | -0.0131808 / 0.0131759 | 0.0119097 / -0.0119135 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_1 | 0.00236172 / -0.00236176 | 0.00303979 / -0.00303985 | 0.00359544 / -0.00359553 | 0 / 0 | -0.000742606 / 0.000742602 | -0.00319899 / 0.00319893 | -0.0033446 / 0.00334452 | -0.00458616 / 0.00458602 | 0.00530989 / -0.00531008 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_2 | -0.000949883 / 0.000949877 | -0.00155476 / 0.00155474 | -0.00217945 / 0.00217942 | 0 / 0 | 0.00071388 / -0.000713884 | 0.00232152 / -0.00232155 | 0.00281244 / -0.00281249 | 0.00569492 / -0.00569513 | -0.00271542 / 0.00271537 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_3 | -0.00010459 / 0.00010459 | -0.000103176 / 0.000103176 | 6.89607e-06 / -6.89607e-06 | 0 / 0 | -0.000195033 / 0.000195033 | -0.000352614 / 0.000352613 | -0.000320059 / 0.000320058 | -0.00214403 / 0.002144 | 2.1135e-05 / -2.1135e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_4 | 3.52477e-05 / -3.52477e-05 | 1.72949e-05 / -1.72949e-05 | 5.34133e-05 / -5.34133e-05 | 0 / 0 | 4.73616e-06 / -4.73616e-06 | -7.06448e-05 / 7.06447e-05 | -0.000107087 / 0.000107087 | -1.36026e-05 / 1.36026e-05 | -2.19631e-05 / 2.19631e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_5 | 1.12371e-05 / -1.12371e-05 | 5.51702e-06 / -5.51702e-06 | 2.67493e-06 / -2.67493e-06 | 0 / 0 | -2.17338e-06 / 2.17338e-06 | -2.74555e-06 / 2.74555e-06 | 5.5582e-06 / -5.5582e-06 | -5.17613e-05 / 5.17613e-05 | -3.53199e-07 / 3.53199e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_6 | 9.95518e-07 / -9.95518e-07 | -7.54036e-07 / 7.54036e-07 | 1.00252e-07 / -1.00252e-07 | 0 / 0 | 1.82335e-06 / -1.82335e-06 | -3.57217e-06 / 3.57217e-06 | 1.43539e-06 / -1.43539e-06 | 2.97875e-05 / -2.97875e-05 | 2.25284e-06 / -2.25284e-06 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_7 | 5.04971e-08 / -5.04971e-08 | -5.13696e-08 / 5.13696e-08 | 5.86155e-08 / -5.86156e-08 | 0 / 0 | -1.99989e-07 / 1.99989e-07 | 2.52419e-07 / -2.52419e-07 | -1.70406e-07 / 1.70406e-07 | -2.88935e-06 / 2.88935e-06 | 3.89569e-07 / -3.89569e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_8 | -1.61405e-08 / 1.61405e-08 | -1.63365e-08 / 1.63365e-08 | -2.32613e-09 / 2.32613e-09 | 0 / 0 | -1.00054e-08 / 1.00054e-08 | 1.33649e-08 / -1.33649e-08 | -7.92534e-10 / 7.92535e-10 | -6.51013e-08 / 6.51013e-08 | -2.02852e-08 / 2.02852e-08 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_0 | 0.000835151 / -0.000835116 | 0.000381678 / -0.000381671 | 0.00239746 / -0.00239717 | -0.0052465 / 0.00524791 | -0.0339275 / 0.03399 | 0.000405708 / -0.0004057 | 0.000143053 / -0.000143052 | 0.00554989 / -0.00554836 | -0.00479893 / 0.0048001 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_1 | 4.94758e-05 / -4.94758e-05 | 5.07754e-06 / -5.07754e-06 | 0.000128707 / -0.000128707 | 9.05879e-05 / -9.05879e-05 | -0.00437483 / 0.00437471 | -1.35561e-05 / 1.35561e-05 | 5.72717e-05 / -5.72717e-05 | -0.000258815 / 0.000258815 | -0.00101614 / 0.00101614 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_2 | -2.97206e-05 / 2.97206e-05 | -7.62928e-06 / 7.62928e-06 | -0.000150109 / 0.000150108 | 0.000326085 / -0.000326086 | 0.00103458 / -0.00103459 | 3.91192e-06 / -3.91192e-06 | -1.63041e-05 / 1.63041e-05 | 0.000385616 / -0.000385617 | 4.90951e-05 / -4.90951e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_3 | 1.40655e-05 / -1.40655e-05 | -5.02397e-08 / 5.02397e-08 | 3.04388e-05 / -3.04388e-05 | -3.00845e-05 / 3.00845e-05 | -0.000370996 / 0.000370995 | -5.93776e-06 / 5.93776e-06 | 5.81801e-06 / -5.81801e-06 | 2.90503e-05 / -2.90503e-05 | -0.000102053 / 0.000102053 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_0 | 0.000263649 / -0.000263648 | 0.000753477 / -0.00075347 | 0.000947377 / -0.000947366 | -0.121997 / 0.122038 | -0.00190688 / 0.00190693 | -0.000989905 / 0.000989917 | 0.00030985 / -0.000309849 | -0.0121234 / 0.012125 | -0.00629882 / 0.00629929 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_1 | 0.00011349 / -0.00011349 | -0.000124795 / 0.000124795 | -1.68331e-05 / 1.68331e-05 | 0.00456391 / -0.00456394 | 0.00017617 / -0.00017617 | 0.000413421 / -0.000413422 | -4.21474e-05 / 4.21474e-05 | 0.00199894 / -0.00199895 | 0.000419212 / -0.000419212 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_2 | -5.652e-05 / 5.652e-05 | 4.77969e-05 / -4.77969e-05 | -2.97833e-05 / 2.97833e-05 | -0.00690365 / 0.00690331 | -0.000316992 / 0.000316992 | -0.000148462 / 0.000148462 | 4.86528e-05 / -4.86529e-05 | 0.00106249 / -0.0010625 | -1.36232e-05 / 1.36232e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_3 | 2.53164e-05 / -2.53164e-05 | -3.65927e-06 / 3.65927e-06 | 3.48205e-05 / -3.48205e-05 | -0.00396908 / 0.00396897 | 1.347e-05 / -1.34701e-05 | 5.59079e-05 / -5.59079e-05 | -3.89746e-06 / 3.89745e-06 | -0.000675607 / 0.000675604 | -0.000160556 / 0.000160556 | -nan / -nan | -nan / -nan |
 | EG_RESOLUTION_ALL | -0.00113321 / 0.00113323 | 0.000227378 / -0.000227428 | -0.000151661 / 0.000151653 | 0.00353086 / -0.00353074 | -0.00213363 / 0.00213371 | -0.00456102 / 0.00456131 | 0.00036431 / -0.00036429 | 0.000780522 / -0.000780496 | -0.00188683 / 0.00188684 | -nan / -nan | -nan / -nan |
 | EG_SCALE_ALL | -0.000811404 / 0.00081142 | -6.28179e-05 / 6.28404e-05 | 0.00115711 / -0.00115711 | -0.00015268 / 0.000152657 | -0.000765996 / 0.00076602 | 0.00053304 / -0.000533061 | 0.00420487 / -0.00420482 | 0.00102798 / -0.00102796 | 0.00117864 / -0.00117859 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_BJES_Response | 0.000330858 / -0.000330851 | -0.00230509 / 0.00230512 | -0.00277778 / 0.00277774 | 2.4646e-08 / 2.72828e-08 | 0.0129425 / -0.012943 | 0.00158715 / -0.00158719 | 0.00186828 / -0.00186828 | 1.51207e-05 / -1.51017e-05 | -0.00255401 / 0.00255395 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_1 | -0.00130254 / 0.00130267 | -0.00110665 / 0.00110676 | -0.00165624 / 0.00165643 | 0.0373002 / -0.0371953 | 0.0123696 / -0.0123586 | 0.00127498 / -0.00127482 | 0.00133012 / -0.00133006 | 0.000615837 / -0.000615849 | 0.000910238 / -0.000910136 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_2 | 0.000109314 / -0.000109308 | 0.000719214 / -0.000719266 | 0.000604156 / -0.000604168 | -0.000799879 / 0.00079985 | -0.000801237 / 0.000801252 | 0.000357911 / -0.000357934 | 0.000320175 / -0.000320163 | 1.60968e-07 / -1.42071e-07 | -0.000432111 / 0.000432076 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_3 | -0.000387644 / 0.000387654 | -0.000427541 / 0.000427569 | -0.000271296 / 0.000271354 | 0.00031846 / -0.000318478 | 0.000623248 / -0.000623311 | 0.000273371 / -0.000273389 | -0.000190708 / 0.000190652 | -2.25939e-05 / 2.26119e-05 | 0.000334047 / -0.000334076 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_4 | -2.50701e-05 / 2.50768e-05 | 0.000222355 / -0.000222331 | 0.000114221 / -0.000114229 | 7.19997e-06 / -7.22228e-06 | -0.000484748 / 0.000484671 | 1.53712e-07 / -1.7479e-07 | 0.00018885 / -0.000188837 | 7.15907e-07 / -7.57522e-07 | -0.000433771 / 0.000433818 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_5 | -8.9635e-06 / 8.97033e-06 | -5.12915e-06 / 5.15321e-06 | 8.1777e-07 / -8.26347e-07 | -2.11447e-05 / 2.11221e-05 | -3.40988e-06 / 3.43274e-06 | -2.07221e-06 / 2.05086e-06 | -2.92223e-06 / 2.93635e-06 | -5.11692e-07 / 4.69527e-07 | -4.53712e-05 / 4.54182e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8 | -0.000334828 / 0.000334836 | 1.03041e-05 / -1.02808e-05 | -9.58194e-06 / 9.57368e-06 | 1.0751e-05 / -1.0773e-05 | 6.67546e-06 / -6.75265e-06 | 1.24668e-05 / -1.24876e-05 | 7.19532e-06 / -7.18223e-06 | 1.13777e-06 / -1.11911e-06 | 5.31545e-05 / -5.31878e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_7 | 1.59692e-06 / -1.59053e-06 | 1.07911e-06 / -1.05501e-06 | -2.19787e-06 / 2.19602e-06 | 5.56583e-06 / -5.58842e-06 | -3.00331e-06 / 3.02615e-06 | 4.148e-06 / -4.16934e-06 | -3.58696e-06 / 3.60115e-06 | -3.89102e-07 / 4.08254e-07 | 1.21554e-05 / -1.21896e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8restTerm | -2.03129e-06 / 2.03797e-06 | 1.21854e-06 / -1.19505e-06 | -5.27155e-06 / 5.3305e-06 | -6.91606e-06 / 6.89383e-06 | -2.28302e-06 / 2.3055e-06 | 0.000644961 / -0.000644981 | 4.05942e-07 / -3.91792e-07 | -2.05624e-07 / 2.24476e-07 | -5.87712e-05 / 5.87376e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.000980794 / 0.000980845 | -0.00165107 / 0.00165122 | -0.00140131 / 0.00140139 | 0.038177 / -0.0381037 | 0.00617205 / -0.00617024 | 0.00189889 / -0.00189874 | 0.00092656 / -0.000926576 | 0.0327596 / -0.0327061 | 0.00280806 / -0.00280772 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -7.67589e-05 / 7.67653e-05 | -8.32301e-05 / 8.31834e-05 | -0.000255511 / 0.000255503 | 0.0351355 / -0.0351373 | 0.00519704 / -0.00519701 | -0.000669001 / 0.00066898 | -0.000124386 / 0.000124399 | 5.3195e-05 / -5.31762e-05 | 0.000703338 / -0.000703292 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | 3.31398e-09 / 3.31398e-09 | 1.21634e-08 / 1.21634e-08 | -4.3243e-09 / -4.3243e-09 | 2.63221e-08 / 2.63221e-08 | -3.9967e-08 / -3.9967e-08 | 2.22293e-08 / 2.22293e-08 | -3.0309e-08 / -3.0309e-08 | -2.12588e-08 / -2.12588e-08 | 2.3706e-08 / 2.3706e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 9.53176e-06 / -9.58894e-06 | -1.46331e-05 / 1.46573e-05 | -5.3456e-05 / 5.34474e-05 | 2.61767e-08 / -4.88134e-08 | 0.000194003 / -0.00019398 | 2.40788e-05 / -2.41002e-05 | -2.71224e-06 / 2.72592e-06 | -2.1056e-08 / -2.11744e-08 | -6.75556e-05 / 6.75213e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | -3.95835e-06 / 3.96492e-06 | 2.58125e-06 / -2.62859e-06 | -3.82799e-05 / 3.82713e-05 | 1.97439e-06 / -1.92213e-06 | 1.08009e-05 / -1.08802e-05 | -6.53215e-06 / 6.51077e-06 | -6.24641e-07 / 6.383e-07 | -2.14505e-08 / -2.07528e-08 | 7.20234e-06 / -7.15522e-06 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | -0.000142341 / 0.000142347 | -0.000672842 / 0.000672863 | -0.0005701 / 0.000570157 | 0.000792354 / -0.000792307 | 0.000805067 / -0.00080505 | -0.000886032 / 0.00088607 | -0.000312965 / 0.000312978 | -4.98899e-06 / 5.00816e-06 | 0.000553761 / -0.000553717 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Composition | -0.00125997 / 0.00126147 | -0.000184788 / 0.000184821 | -0.000348683 / 0.000348797 | 0.097135 / -0.0889566 | 0.0131511 / -0.0129899 | -0.00148828 / 0.00149037 | 0.00100114 / -0.00100019 | 0.031552 / -0.0306388 | 0.00450441 / -0.00448534 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Response | 0.000568982 / -0.000568913 | 0.000282727 / -0.000282748 | 0.00019923 / -0.000199228 | -0.078729 / 0.0800488 | -0.00179997 / 0.00180054 | 0.00134383 / -0.00134344 | -0.000305583 / 0.000305612 | -0.0322844 / 0.0324954 | -0.00286633 / 0.00286791 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_PunchThrough_MC16 | 2.86627e-09 / 3.53784e-09 | -5.96261e-08 / 8.37166e-08 | -2.1283e-07 / 2.04209e-07 | 4.03497e-07 / -4.26288e-07 | -3.9967e-08 / -3.9967e-08 | -2.41747e-07 / 2.86206e-07 | 1.20655e-07 / -1.06452e-07 | -2.12588e-08 / -2.12588e-08 | 2.3706e-08 / -5.81916e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.00248456 / -0.00248446 | 0.00349545 / -0.00349525 | 0.000329665 / -0.000329664 | -0.000142541 / 0.000142541 | -0.00364053 / 0.00364075 | 0.00641456 / -0.0064139 | -0.00142992 / 0.00142995 | 0.000489673 / -0.000489669 | 0.00222 / -0.00221992 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.00464894 / -0.0046496 | 0.00559917 / -0.00560013 | 0.00108474 / -0.00108478 | 0.0599857 / -0.0600913 | 0.0149378 / -0.0149446 | 0.00545236 / -0.00545327 | -0.00315391 / 0.00315361 | 0.00122897 / -0.00122901 | -0.00136461 / 0.00136455 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_2 | 0.00634056 / -0.00633589 | 0.00607183 / -0.00606755 | 0.000612969 / -0.000612926 | 0.129391 / -0.127173 | -0.00333375 / 0.00333503 | 0.0015144 / -0.00151413 | -0.00659889 / 0.00660388 | -0.108391 / 0.109559 | 0.00400793 / -0.00400607 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.0049189 / -0.00491655 | 0.00580215 / -0.00579888 | -4.27737e-06 / 4.27737e-06 | 0.134932 / -0.132872 | 0.013125 / -0.0131081 | 0.00482461 / -0.00482235 | -0.00445536 / 0.00445726 | -0.00364042 / 0.00364169 | 0.00288895 / -0.00288814 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.00577586 / -0.00577593 | 0.00560869 / -0.00560876 | -6.44032e-05 / 6.44032e-05 | 0.121046 / -0.121204 | -0.0189688 / 0.0189687 | -0.00311493 / 0.00311492 | -0.00428987 / 0.00428985 | -0.107287 / 0.107358 | 0.00349927 / -0.00349929 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.00495372 / -0.00495409 | 0.00330311 / -0.00330327 | 0.000709937 / -0.000709944 | -0.00736144 / 0.00736066 | 0.0150369 / -0.0150404 | 0.00152977 / -0.00152981 | -0.00365198 / 0.00365179 | 0.000817636 / -0.000817646 | 0.00559583 / -0.00559629 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_6 | 0.00273099 / -0.00272971 | 0.00321911 / -0.00321734 | 0.00111372 / -0.00111351 | -0.00933378 / 0.00934855 | -0.0118146 / 0.0118382 | -0.00062118 / 0.000621246 | -0.00280163 / 0.00280297 | 0.00112412 / -0.0011239 | -0.000441466 / 0.0004415 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.0033531 / -0.00335236 | 0.00432793 / -0.00432671 | 0.000351692 / -0.000351683 | 0.046267 / -0.0461396 | -0.0121996 / 0.0122096 | 0.00435679 / -0.00435555 | -0.00350892 / 0.00350973 | 0.00107465 / -0.00107458 | 0.00383528 / -0.00383432 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.000523879 / -0.000523872 | 0.000331846 / -0.000331824 | -0.000378525 / 0.000378517 | 0.00232751 / -0.00232745 | 0.00726272 / -0.00726271 | -0.000978942 / 0.000978986 | -0.000775262 / 0.000775204 | -1.77443e-05 / 1.77046e-05 | 0.000552928 / -0.000552883 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.00208643 / 0.00208763 | -0.00144294 / 0.00144353 | -0.00119928 / 0.00119972 | 0.0115469 / -0.0115101 | 0.012467 / -0.0124241 | 0.00177148 / -0.00177063 | 0.00153186 / -0.00153121 | 2.31714e-05 / -2.32012e-05 | -0.00185406 / 0.00185498 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_PtTerm | 0.000283214 / -0.000283209 | 3.35046e-05 / -3.34806e-05 | -5.39435e-07 / 5.30939e-07 | -0.000147623 / 0.000147601 | -0.000101536 / 0.000101558 | -2.95362e-05 / 2.95149e-05 | -7.13405e-06 / 7.14784e-06 | 0.000101868 / -0.000101849 | -1.28656e-05 / 1.29123e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.00288254 / 0.00289076 | -0.0033315 / 0.0033425 | -0.00383128 / 0.00384583 | 0.0873445 / -0.0804074 | 0.0323677 / -0.0313652 | -0.0011091 / 0.00111032 | 0.00291706 / -0.00290868 | 0.0311267 / -0.0301986 | -0.00212023 / 0.00212468 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_SingleParticle_HighPt | 3.31398e-09 / 3.31398e-09 | 1.21634e-08 / 1.21634e-08 | -4.3243e-09 / -4.3243e-09 | 2.63221e-08 / 2.63221e-08 | -3.9967e-08 / -3.9967e-08 | 2.22293e-08 / 2.22293e-08 | -3.0309e-08 / -3.0309e-08 | -2.12588e-08 / -2.12588e-08 | 2.3706e-08 / 2.3706e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPara | 3.23689e-09 / -3.23689e-09 | 1.18804e-08 / -1.18804e-08 | -4.22371e-09 / 4.22371e-09 | 2.57098e-08 / -2.57098e-08 | -3.90373e-08 / 3.90373e-08 | 2.17122e-08 / -2.17122e-08 | -2.96039e-08 / 2.96039e-08 | -2.07643e-08 / 2.07643e-08 | 2.31545e-08 / -2.31545e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPerp | 3.23226e-09 / -3.23226e-09 | 1.18634e-08 / -1.18634e-08 | -4.21766e-09 / 4.21766e-09 | 2.5673e-08 / -2.5673e-08 | -3.89813e-08 / 3.89813e-08 | 2.16811e-08 / -2.16811e-08 | -2.95615e-08 / 2.95615e-08 | -2.07345e-08 / 2.07345e-08 | 2.31214e-08 / -2.31214e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_Scale | 3.64885e-09 / 2.356e-09 | 1.33924e-08 / 8.64727e-09 | -4.76126e-09 / -3.07427e-09 | 2.89819e-08 / 1.87131e-08 | -4.40055e-08 / -2.84136e-08 | 2.44756e-08 / 1.58035e-08 | -3.33716e-08 / -2.15475e-08 | -2.34069e-08 / -1.51135e-08 | 2.61014e-08 / 1.68532e-08 | -nan / -nan | -nan / -nan |
 | MUON_ID | 0.000647646 / -0.000647623 | 0.000376151 / -0.000376198 | 0.000127697 / -0.000127705 | -0.000877764 / 0.000877761 | 0.000221528 / -0.000221505 | 0.00186538 / -0.00186532 | 0.00104297 / -0.001043 | -1.72245e-08 / -2.31315e-08 | 0.000818051 / -0.000818067 | -nan / -nan | -nan / -nan |
 | MUON_MS | 0.00020969 / -0.000209683 | 0.000184825 / -0.000184876 | -0.000126344 / 0.000126335 | 2.74798e-08 / 2.43189e-08 | -5.53541e-05 / 5.52755e-05 | -0.00103212 / 0.00103209 | -0.000336575 / 0.000336517 | -2.21938e-08 / -1.96409e-08 | 0.000132497 / -0.00013245 | -nan / -nan | -nan / -nan |
 | MUON_SCALE | -4.35115e-05 / 4.35181e-05 | -0.000741851 / 0.000741799 | -0.000402613 / 0.000402603 | -0.000956209 / 0.000956253 | -0.000143479 / 0.000143501 | 0.00147899 / -0.00147897 | -0.000184458 / 0.000184401 | -2.14511e-08 / -2.06057e-08 | -0.000133715 / 0.00013368 | -nan / -nan | -nan / -nan |
