 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | MU_SF_Isol_STAT | 0.00858859 / -0.00858907 | 0.00761708 / -0.00761746 | 0.00327688 / -0.00327695 | 0.00751342 / -0.00751379 | 0.00739477 / -0.00739513 | 0.00370505 / -0.00370514 | 0.00816319 / -0.00816363 | 0.00183329 / -0.00183331 | 0.0156175 / -0.0156191 | -nan / -nan | -nan / -nan |
 | MU_SF_Isol_SYST | 0.0164692 / -0.0164727 | 0.0210063 / -0.0210121 | 0.0150578 / -0.0150607 | 0.0176777 / -0.0176818 | 0.0173408 / -0.0173447 | 0.014529 / -0.0145317 | 0.0243774 / -0.0243853 | 0.0121168 / -0.0120619 | 0.0167995 / -0.0168032 | -nan / -nan | -nan / -nan |
 | MU_SF_TTVA_STAT | 0.000627506 / -0.000627509 | 0.000494732 / -0.000494733 | 0.000506201 / -0.000506203 | 0.00060193 / -0.000601933 | 0.000600735 / -0.000600737 | 0.000528479 / -0.000528481 | 0.000517967 / -0.000517969 | 0.000242303 / -0.000242303 | 0.000552859 / -0.000552861 | -nan / -nan | -nan / -nan |
 | MU_SF_TTVA_SYST | 0.000810868 / -0.000810873 | 0.000587694 / -0.000587696 | 0.000597041 / -0.000597043 | 0.000732567 / -0.000732571 | 0.000744193 / -0.000744196 | 0.000650625 / -0.000650628 | 0.00052117 / -0.000521172 | 0.000349442 / -0.000349443 | 0.000788936 / -0.00078894 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_0 | 0.00727089 / -0.00727231 | 0.0126628 / -0.012667 | 0.00816775 / -0.00816954 | 0.00031786 / -0.000317862 | -0.00356006 / 0.00355971 | 0.00298349 / -0.00298373 | -0.00521004 / 0.00520929 | -0.0180615 / 0.0180521 | 0.000757655 / -0.000757671 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_1 | 0.000791525 / -0.00079153 | 0.0015946 / -0.00159461 | 0.00223104 / -0.00223107 | -3.837e-05 / 3.837e-05 | -0.00211942 / 0.00211939 | -0.000368041 / 0.00036804 | -0.00367651 / 0.00367642 | -0.00243518 / 0.00243514 | 0.000448319 / -0.00044832 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_2 | -0.00110957 / 0.00110956 | -0.00141204 / 0.00141203 | -0.00147392 / 0.00147391 | 3.39103e-05 / -3.39103e-05 | 0.000724721 / -0.000724724 | -0.000460474 / 0.000460472 | 0.00166226 / -0.00166228 | 0.001009 / -0.00100901 | -0.000103475 / 0.000103475 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_3 | 0.000164312 / -0.000164312 | 0.000491424 / -0.000491425 | 0.000457975 / -0.000457977 | -1.87099e-05 / 1.87098e-05 | -3.87528e-05 / 3.87528e-05 | 0.000212201 / -0.000212201 | 0.000273824 / -0.000273824 | 0.00105765 / -0.00105766 | 0.000244872 / -0.000244872 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_4 | -1.10986e-05 / 1.10986e-05 | -0.000107664 / 0.000107664 | -4.83693e-05 / 4.83693e-05 | 3.40995e-06 / -3.40995e-06 | -1.47035e-05 / 1.47035e-05 | 8.78694e-06 / -8.78694e-06 | -0.0001098 / 0.0001098 | -0.000159747 / 0.000159747 | 2.89972e-05 / -2.89972e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_5 | -2.68053e-06 / 2.68053e-06 | 1.89807e-05 / -1.89807e-05 | 3.10836e-06 / -3.10836e-06 | -7.72017e-07 / 7.72017e-07 | -6.47635e-06 / 6.47635e-06 | -3.22453e-06 / 3.22453e-06 | -1.21049e-05 / 1.21049e-05 | -7.21423e-06 / 7.21423e-06 | -1.19941e-06 / 1.19941e-06 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_6 | -3.64821e-07 / 3.64821e-07 | -6.01594e-07 / 6.01594e-07 | 2.28256e-06 / -2.28256e-06 | 1.08974e-07 / -1.08974e-07 | -4.78904e-07 / 4.78904e-07 | -1.86382e-07 / 1.86382e-07 | 6.87395e-06 / -6.87395e-06 | -2.27495e-06 / 2.27495e-06 | -9.71923e-07 / 9.71923e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_7 | -9.73972e-08 / 9.73972e-08 | -9.57917e-08 / 9.57917e-08 | 1.07988e-07 / -1.07988e-07 | -7.53503e-09 / 7.53503e-09 | -7.75557e-08 / 7.75557e-08 | -1.60555e-07 / 1.60555e-07 | -3.94279e-07 / 3.94279e-07 | 1.19125e-06 / -1.19125e-06 | -2.39361e-07 / 2.39361e-07 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_B_8 | 1.63599e-09 / -1.63599e-09 | 2.51411e-09 / -2.51411e-09 | 3.57838e-09 / -3.57838e-09 | -1.76125e-10 / 1.76127e-10 | 1.02264e-08 / -1.02264e-08 | 1.38356e-08 / -1.38356e-08 | 3.91226e-08 / -3.91226e-08 | 6.3164e-08 / -6.3164e-08 | -2.46765e-08 / 2.46765e-08 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_0 | 0.00147154 / -0.00147143 | 0.000819443 / -0.000819409 | 0.00236363 / -0.00236335 | -0.00318655 / 0.00318707 | -0.0215639 / 0.0215885 | 5.34287e-05 / -5.34286e-05 | -0.000203403 / 0.000203405 | -0.0199595 / 0.0202414 | -0.042889 / 0.0429906 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_1 | 1.88821e-05 / -1.88821e-05 | 0.000103768 / -0.000103768 | -9.31275e-05 / 9.31274e-05 | 0.000187795 / -0.000187796 | -0.00742096 / 0.00742064 | -0.000116158 / 0.000116158 | -2.83934e-05 / 2.83934e-05 | 0.000845394 / -0.000324553 | 0.000590608 / -0.00059061 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_2 | -0.00012176 / 0.00012176 | 9.3006e-06 / -9.3006e-06 | -9.32028e-05 / 9.32027e-05 | 3.47446e-05 / -3.47446e-05 | 0.000531303 / -0.000531305 | 3.72991e-05 / -3.72991e-05 | 3.60569e-05 / -3.60569e-05 | 0.00120784 / -0.00120785 | 0.000539957 / -0.000539959 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_3 | 3.36401e-05 / -3.36401e-05 | 1.3788e-05 / -1.3788e-05 | 5.07373e-05 / -5.07374e-05 | -3.8221e-05 / 3.8221e-05 | -0.000282401 / 0.000282401 | 4.96958e-06 / -4.96958e-06 | 3.24169e-05 / -3.24169e-05 | -0.000105692 / 0.000105692 | -0.000944564 / 0.000944558 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_0 | 0.000664816 / -0.00066481 | 0.000525829 / -0.000525826 | 0.0010834 / -0.00108338 | -0.127951 / 0.127988 | -0.00199264 / 0.00199269 | -0.00119627 / 0.00119629 | 0.0010068 / -0.00100678 | 0.000544662 / -0.000544658 | -0.00809228 / 0.00809305 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_1 | -1.19714e-05 / 1.19714e-05 | 2.87294e-05 / -2.87294e-05 | -0.00011624 / 0.00011624 | -0.0138013 / 0.0138008 | -0.000244121 / 0.000244121 | -0.000259964 / 0.000259964 | -0.000347585 / 0.000347585 | -0.000653675 / 0.000653674 | -0.00116053 / 0.00116053 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_2 | -1.29883e-05 / 1.29883e-05 | 3.03873e-05 / -3.03873e-05 | 6.97067e-06 / -6.97067e-06 | -0.0102338 / 0.010233 | -0.000151568 / 0.000151568 | -0.000208106 / 0.000208106 | 8.99004e-05 / -8.99004e-05 | -0.000401002 / 0.000401001 | -0.000819995 / 0.00081999 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_3 | 3.76092e-05 / -3.76092e-05 | 2.01456e-05 / -2.01456e-05 | 4.13689e-05 / -4.13689e-05 | -0.00444131 / 0.00444118 | -4.93805e-05 / 4.93805e-05 | 2.67725e-06 / -2.67725e-06 | 4.95015e-05 / -4.95015e-05 | -0.000181029 / 0.000181029 | -0.000413509 / 0.000413508 | -nan / -nan | -nan / -nan |
 | EG_RESOLUTION_ALL | -0.00114209 / 0.0011421 | 0.00429013 / -0.00428985 | -0.00191519 / 0.00191516 | 0.00084047 / -0.000840505 | 4.8606e-05 / -4.85803e-05 | -0.001592 / 0.001592 | -0.00828767 / 0.00828851 | 0.0510805 / -0.0510585 | 0.00244925 / -0.00244926 | -nan / -nan | -nan / -nan |
 | EG_SCALE_ALL | 0.00151617 / -0.00151617 | 0.00189178 / -0.00189181 | -0.000821768 / 0.000821812 | 0.0012924 / -0.00129236 | 0.000983345 / -0.000983316 | -0.00178064 / 0.00178062 | 0.00639152 / -0.0063914 | -0.00890089 / 0.00890109 | -0.0019021 / 0.00190203 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_BJES_Response | 0.000615256 / -0.000615263 | 0.00478395 / -0.00478408 | -0.00125279 / 0.00125283 | -8.94996e-05 / 8.94561e-05 | 0.00328888 / -0.0032889 | 0.00521614 / -0.00521627 | 0.00806391 / -0.00806406 | 0.0756285 / -0.0756366 | -0.00222498 / 0.00222499 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_1 | 0.00308822 / -0.00308755 | 0.0104702 / -0.0104624 | 0.00397006 / -0.00396889 | 0.00662708 / -0.00662388 | 0.0102623 / -0.0102546 | 0.00711869 / -0.00711508 | 0.0103185 / -0.0103108 | -0.00316745 / 0.0667227 | 0.00702211 / -0.00701863 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_2 | 0.000399095 / -0.000399102 | 0.000984281 / -0.00098423 | 0.000627355 / -0.000627422 | -0.00269612 / 0.00269599 | -0.00332255 / 0.00332239 | 0.00134258 / -0.00134254 | -0.00418129 / 0.00418108 | -0.042493 / 0.04247 | -0.00431778 / 0.0043176 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_3 | -0.00200269 / 0.0020028 | 0.00486187 / -0.00486121 | -0.00140803 / 0.00140813 | 0.00347617 / -0.00347586 | -0.00133587 / 0.00133589 | 0.000572612 / -0.000572546 | -0.0155857 / 0.0155925 | -0.0394099 / 0.0394493 | 0.0841997 / -0.0424925 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_4 | 0.000398177 / -0.000398181 | -0.00347123 / 0.00347121 | -0.000268259 / 0.000268297 | 0.00114066 / -0.00114062 | -0.00102849 / 0.00102852 | 0.00511668 / -0.00511664 | 0.00714695 / -0.00714682 | -0.113068 / 0.113027 | -0.0443407 / 0.044341 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_5 | 7.92088e-05 / -7.91285e-05 | -0.000378733 / 0.000378795 | 0.00105647 / -0.00105644 | -0.000415446 / 0.000415476 | -0.000555109 / 0.000555132 | 0.000122791 / -0.00012273 | -0.0112485 / 0.0112475 | 0.106618 / -0.106712 | 0.000471441 / -0.000471522 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8 | -0.000413369 / 0.000413365 | -0.000833991 / 0.000833951 | -0.00369015 / 0.00369031 | -0.00273496 / 0.00273506 | 0.00150675 / -0.00150671 | -0.000157898 / 0.000157957 | 0.00787381 / -0.00787322 | -0.0284516 / 0.0284574 | -0.00236757 / 0.00236765 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_7 | 1.09028e-05 / -1.09087e-05 | 9.04233e-05 / -9.04711e-05 | 0.00115364 / -0.00115371 | 0.00389077 / -0.00389084 | 0.000134628 / -0.000134662 | 0.000536322 / -0.000536359 | 0.0141643 / -0.0141655 | -0.0783082 / 0.0782794 | 0.000429693 / -0.000429772 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000351376 / -0.000351296 | 0.00146727 / -0.00146731 | -0.00031264 / 0.000312681 | 0.000809923 / -0.00080989 | 0.00188028 / -0.00188024 | -0.00244705 / 0.00244704 | -0.00083995 / 0.000840035 | 0.00102884 / -0.00102884 | -0.00206352 / 0.00206346 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | -0.00101228 / 0.0010124 | 0.0125024 / -0.0124949 | -0.00659058 / 0.00659261 | 0.00514022 / -0.00513895 | 0.0104263 / -0.0104211 | 0.0132221 / -0.0132138 | -0.00427213 / 0.00427296 | -0.0160133 / 0.0177732 | 0.0849621 / -0.0457318 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | -0.000106257 / 0.000106251 | -0.00279235 / 0.00279242 | -0.000236462 / 0.000236401 | 0.00715709 / -0.00715706 | 0.00251054 / -0.00251051 | 0.00809132 / -0.00809126 | -0.00628251 / 0.00628253 | -0.188662 / 0.18903 | 0.0039785 / -0.00397846 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -9.18863e-05 / 9.18804e-05 | -2.4065e-08 / -2.4065e-08 | -5.47164e-08 / 9.63589e-08 | -0.000120355 / 0.000120386 | 1.12877e-05 / -1.12613e-05 | -1.42689e-05 / 1.42332e-05 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 9.03977e-05 / -9.04035e-05 | 1.94893e-06 / -1.88566e-06 | -0.00119015 / 0.00119008 | 0.000813727 / -0.000813774 | -0.000292804 / 0.00029283 | 0.000414962 / -0.000414902 | 0.00568295 / -0.00568318 | -0.0266178 / 0.026613 | 0.00234001 / -0.00234002 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 0.000808949 / -0.000808959 | -0.000592621 / 0.000592571 | 0.000635259 / -0.00063522 | 0.00075259 / -0.000752637 | 0.000284897 / -0.000284931 | 0.00204061 / -0.00204067 | -0.00169755 / 0.00169752 | -0.00152962 / 0.0015296 | 0.00196835 / -0.00196834 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.000114216 / -0.000114222 | 0.00207573 / -0.00207582 | -0.00187666 / 0.00187657 | -0.000898939 / 0.000898964 | 0.0037839 / -0.00378405 | -0.0020926 / 0.00209262 | -0.01462 / 0.0146183 | 0.105314 / -0.10541 | 0.000330753 / -0.000330723 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Composition | -0.00469694 / 0.00471785 | 0.0206815 / -0.0202854 | -0.00718347 / 0.00723248 | 0.0326536 / -0.0316765 | 0.019988 / -0.0196177 | 0.00934074 / -0.00925911 | 0.00493572 / -0.00491283 | 0.193468 / -0.163208 | 0.0569493 / -0.0491286 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Response | 0.00132038 / -0.00132004 | -0.0132042 / 0.0132388 | 0.00589955 / -0.00589276 | -0.0133729 / 0.0134083 | -0.0148879 / 0.0149319 | -0.00359598 / 0.00359849 | 0.0195407 / -0.0194676 | 0.0749889 / -0.0739792 | -0.0443566 / 0.0447603 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_PunchThrough_MC16 | 2.74464e-05 / -2.73655e-05 | -0.000433231 / 0.000433294 | 5.79605e-05 / -5.79189e-05 | -0.00021746 / 0.000217492 | 5.71082e-05 / -5.70818e-05 | -0.000193559 / 0.000193623 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | 3.18316e-05 / -3.18007e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | 0.00263727 / -0.00263715 | 0.0118965 / -0.0118944 | 0.00636403 / -0.00636338 | 0.00300454 / -0.00300439 | 0.00317228 / -0.00317212 | 0.00190767 / -0.00190761 | -0.0327795 / 0.0328004 | 0.295724 / -0.296759 | -0.00207617 / 0.00207624 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_1 | 0.0107186 / -0.0107221 | 0.01834 / -0.0183502 | 0.00452651 / -0.00452713 | 0.0172462 / -0.0172552 | 0.0105021 / -0.0105055 | 0.0182279 / -0.018238 | -0.0458668 / 0.0458004 | -0.0536998 / 0.0536083 | 0.171559 / -0.172355 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_2 | 0.0111251 / -0.0111107 | 0.0152459 / -0.0152186 | 0.00261821 / -0.00261741 | 0.0204161 / -0.0203668 | 0.00689522 / -0.00688969 | 0.0204768 / -0.0204272 | -0.0483506 / 0.0486041 | 0.376016 / -0.353375 | 0.0080632 / -0.00805562 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_3 | 0.00817069 / -0.00816418 | 0.00882166 / -0.00881407 | 0.00400296 / -0.00400141 | 0.0128641 / -0.0128479 | 0.00878673 / -0.0087792 | 0.00891476 / -0.00890701 | -0.0649844 / 0.0653548 | 0.142361 / -0.14005 | 0.179418 / -0.175609 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_4 | 0.0056266 / -0.00562667 | 0.0136438 / -0.0136443 | 0.00577674 / -0.00577681 | 0.0105616 / -0.0105618 | 0.00649168 / -0.00649177 | 0.0185667 / -0.0185678 | -0.0367805 / 0.0367819 | 0.399011 / -0.404559 | 0.000208935 / -0.000208935 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_5 | 0.00385544 / -0.00385566 | -0.00290907 / 0.00290895 | 1.64719e-05 / -1.64719e-05 | 0.00369509 / -0.00369529 | 0.00616726 / -0.00616783 | 0.00267722 / -0.00267733 | -0.0141357 / 0.0141329 | -0.11325 / 0.113124 | 0.00824739 / -0.00824841 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_6 | 0.00876137 / -0.00874817 | 0.00188896 / -0.00188835 | -0.000864035 / 0.000864163 | 0.000317613 / -0.000317596 | 0.00534872 / -0.00534381 | 0.00672924 / -0.00672146 | -0.0424912 / 0.0427888 | 0.0281433 / -0.028005 | 0.188667 / -0.18178 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | 0.00890646 / -0.00890134 | 0.0101544 / -0.0101478 | 0.00504058 / -0.00503892 | 0.013175 / -0.0131639 | 0.00819825 / -0.00819391 | 0.01043 / -0.010423 | -0.0254248 / 0.0254695 | 0.16233 / -0.161175 | 0.171767 / -0.170512 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetMu | -0.00137932 / 0.00137932 | 0.00372613 / -0.00372604 | 0.00278419 / -0.00278413 | 0.00847264 / -0.00847257 | 0.00334422 / -0.00334423 | 0.0120083 / -0.0120081 | 0.00217139 / -0.00217139 | 0.222376 / -0.223232 | -0.0412636 / 0.0412732 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetNPV | -0.00113245 / 0.0011328 | 0.00749788 / -0.00748234 | 0.00266087 / -0.00265889 | 0.00510515 / -0.00509795 | 0.0080224 / -0.00800463 | 0.0103913 / -0.0103615 | -0.0176538 / 0.0177388 | 0.226428 / -0.187617 | -0.000346093 / 0.000346147 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_PtTerm | 0.00181085 / -0.0018109 | -0.000877187 / 0.000877129 | -0.000448442 / 0.000448386 | 0.0024161 / -0.00241614 | 0.00169201 / -0.00169202 | -0.000316492 / 0.000316558 | 0.00128701 / -0.00128695 | -0.0872554 / 0.0871488 | 0.00158693 / -0.00158693 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_RhoTopology | -0.00314026 / 0.00315002 | 0.0279392 / -0.0271891 | -0.0105676 / 0.010679 | 0.0148738 / -0.0146586 | 0.0169105 / -0.0166328 | 0.0148216 / -0.0146079 | -0.00119178 / 0.00119318 | 0.0829947 / -0.0766883 | 0.00396751 / -0.00395203 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_SingleParticle_HighPt | 4.04346e-08 / 4.04346e-08 | -2.4065e-08 / -2.4065e-08 | 2.08101e-08 / 2.08101e-08 | -2.20222e-08 / -2.20222e-08 | 1.32346e-08 / 1.32346e-08 | -1.78791e-08 / -1.78791e-08 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPara | -0.00401107 / 0.00401138 | 0.0012837 / -0.00128367 | -0.00910519 / 0.00910683 | -0.00404247 / 0.00404278 | 0.00154419 / -0.00154415 | -0.0141034 / 0.0141074 | -0.0349773 / 0.0350044 | 0.209185 / -0.209215 | 0.168734 / -0.168641 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPerp | -0.00108869 / 0.00108868 | -0.000802736 / 0.000802732 | -0.014775 / 0.0147733 | -0.00195075 / 0.00195073 | -1.54225e-05 / 1.54225e-05 | -0.0109287 / 0.0109279 | 0.00956873 / -0.00956928 | 0.257151 / -0.256542 | 0.171401 / -0.171286 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_Scale | -0.00512208 / 0.00512356 | 0.00189491 / -0.00189467 | -0.00634612 / 0.00634822 | -0.00193062 / 0.00193084 | -0.00398351 / 0.00398433 | -0.0114668 / 0.011474 | 0.0101727 / -0.0101674 | 0.18528 / -0.18424 | 0.0852352 / -0.0450072 | -nan / -nan | -nan / -nan |
 | MUON_ID | -1.61882e-05 / 1.61828e-05 | -0.0042491 / 0.0042495 | -3.97829e-05 / 3.98225e-05 | 0.000670973 / -0.000671003 | -0.00116779 / 0.00116785 | 0.00312652 / -0.00312632 | -0.00201162 / 0.00201171 | 0.0519185 / -0.0508406 | 0.00138671 / -0.00138664 | -nan / -nan | -nan / -nan |
 | MUON_MS | -0.000267843 / 0.000267837 | 0.000130689 / -0.000130626 | 0.00212078 / -0.00212075 | 0.00442112 / -0.00442113 | 0.000233404 / -0.000233438 | -0.00119166 / 0.00119162 | -0.00159296 / 0.00159294 | 0.0509904 / -0.0510006 | 0.00583858 / -0.00583862 | -nan / -nan | -nan / -nan |
 | MUON_SCALE | 0.000308424 / -0.00030843 | 0.00270482 / -0.00270494 | -0.00272602 / 0.002726 | 0.00269407 / -0.00269418 | 0.000703443 / -0.000703482 | 0.00570913 / -0.00570947 | -0.00842154 / 0.00842087 | 0.04089 / -0.0398573 | -0.0434462 / 0.0434295 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RESBIAS | 3.27426e-05 / -3.27485e-05 | -2.4065e-08 / -2.4065e-08 | 2.08101e-08 / 2.08101e-08 | -2.20222e-08 / -2.20222e-08 | -1.13426e-05 / 1.13087e-05 | -3.43586e-05 / 3.43228e-05 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RHO | 4.04346e-08 / 4.04346e-08 | -2.4065e-08 / -2.4065e-08 | 2.08101e-08 / 2.08101e-08 | -2.20222e-08 / -2.20222e-08 | 1.32346e-08 / 1.32346e-08 | -1.78791e-08 / -1.78791e-08 | 4.18784e-08 / 4.18784e-08 | -1.74651e-09 / -1.74651e-09 | -3.95272e-08 / -3.95272e-08 | -nan / -nan | -nan / -nan |
