 |       | t#bar{t}Z+tWZ      | t#bar{t}W      | t#bar{t}H      | VV+LF      | VV+HF      | tZ      | t#bar{t}+Wt      | Other fakes      | Other      | FCNC (c)tZ      | FCNC t#bar{t}(cZ) |
 | bTagSF_eigenvars_C_0 | -0.00120457 / 0.00120464 | 0.00163493 / -0.00163479 | -0.000771005 / 0.000771035 | -0.00262776 / 0.00262812 | -0.0192843 / 0.0193039 | -0.000361241 / 0.000361248 | -0.00227049 / 0.00227075 | -0.361619 / 0.37375 | -0.000103251 / 0.000103252 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_1 | -0.000134802 / 0.000134802 | -2.24014e-05 / 2.24014e-05 | 3.00862e-05 / -3.00863e-05 | 7.79175e-05 / -7.79175e-05 | -0.00207507 / 0.00207505 | -4.17467e-05 / 4.17467e-05 | -0.000323678 / 0.000323677 | -0.112968 / 0.112866 | -0.000255615 / 0.000255615 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_2 | 3.36679e-05 / -3.36679e-05 | 1.60298e-05 / -1.60298e-05 | -3.6481e-05 / 3.6481e-05 | 6.4094e-05 / -6.40941e-05 | 0.000673776 / -0.000673779 | 3.17663e-06 / -3.17663e-06 | 6.58734e-05 / -6.58734e-05 | 0.0928034 / -0.0928617 | -3.70047e-05 / 3.70047e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_C_3 | -4.45242e-06 / 4.45242e-06 | -1.2951e-05 / 1.2951e-05 | 6.05181e-06 / -6.05181e-06 | -4.52879e-05 / 4.52879e-05 | -0.00027307 / 0.00027307 | -1.43568e-05 / 1.43568e-05 | -0.000130616 / 0.000130616 | 0.00091652 / -0.000916526 | -5.43934e-05 / 5.43934e-05 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_0 | -0.000582951 / 0.000582955 | 0.000657649 / -0.000657643 | 0.000616368 / -0.000616363 | -0.263482 / 0.262858 | -0.014514 / 0.0145164 | -0.000121797 / 0.000121797 | -0.00111712 / 0.00111714 | -0.00627283 / 0.0062733 | -0.00171372 / 0.00171376 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_1 | 3.7679e-05 / -3.7679e-05 | 3.15538e-05 / -3.15538e-05 | -8.8383e-05 / 8.8383e-05 | 0.00437341 / -0.00437344 | 0.000237436 / -0.000237436 | 6.34454e-07 / -6.34454e-07 | -0.000183644 / 0.000183644 | 0.001701 / -0.001701 | 0.000116913 / -0.000116913 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_2 | -5.7734e-05 / 5.7734e-05 | -0.000307542 / 0.000307542 | -4.38559e-05 / 4.38559e-05 | -0.0148542 / 0.0148526 | -0.000433315 / 0.000433314 | 1.49873e-05 / -1.49873e-05 | 0.000661493 / -0.000661496 | -0.00205612 / 0.00205609 | 0.000346564 / -0.000346565 | -nan / -nan | -nan / -nan |
 | bTagSF_eigenvars_Light_3 | -1.74938e-06 / 1.74938e-06 | 9.86595e-05 / -9.86596e-05 | 2.76893e-05 / -2.76893e-05 | -0.00740741 / 0.00740704 | -0.00029346 / 0.000293459 | -4.31411e-05 / 4.31411e-05 | -0.000145684 / 0.000145684 | -0.000372248 / 0.000372247 | -6.40999e-05 / 6.40999e-05 | -nan / -nan | -nan / -nan |
 | EG_RESOLUTION_ALL | 0.000445317 / -0.000445247 | 0.00111204 / -0.00111205 | 4.28755e-05 / -4.28595e-05 | 1.1543e-05 / -1.14969e-05 | 0.00077506 / -0.000775085 | -9.36382e-06 / 9.3684e-06 | -0.00818127 / 0.00818206 | -0.032955 / 0.0329701 | 1.29527e-05 / -1.29529e-05 | -nan / -nan | -nan / -nan |
 | EG_SCALE_ALL | 0.00030081 / -0.000300832 | 0.00225111 / -0.00225102 | 0.00137834 / -0.00137833 | 9.22318e-06 / -9.17647e-06 | 0.00167367 / -0.0016737 | -5.08441e-05 / 5.08506e-05 | -0.0202974 / 0.0202982 | 0 / 0 | 0.00449278 / -0.00449272 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_BJES_Response | 0.00773162 / -0.00773177 | 0.00586116 / -0.00586131 | 0.00806252 / -0.00806273 | -2.36482e-05 / 2.3695e-05 | 0.0143692 / -0.01437 | 0.0134948 / -0.0134955 | 0.0181939 / -0.0181949 | 0.00095205 / -0.000952053 | 0.00402239 / -0.00402245 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_1 | 0.010423 / -0.0104152 | 0.0183306 / -0.018306 | 0.0109233 / -0.0109147 | 0.0609584 / -0.0606684 | 0.0226253 / -0.0225876 | 0.0147964 / -0.0147804 | 0.0292201 / -0.0291565 | 0.0223211 / -0.0222844 | 0.00260164 / -0.00260116 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_2 | -0.00245023 / 0.00245023 | -0.00430294 / 0.00430271 | -0.00277687 / 0.0027768 | 3.78753e-05 / -3.79011e-05 | -0.00507356 / 0.00507324 | -0.00450792 / 0.0045077 | -0.0121529 / 0.0121512 | 0.000762663 / -0.00076267 | -0.00169061 / 0.00169058 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_3 | 0.000594993 / -0.000595004 | 0.000616748 / -0.00061676 | 0.00122436 / -0.0012243 | 3.08295e-05 / -3.0854e-05 | 0.00119333 / -0.00119324 | 0.0011709 / -0.00117086 | -7.19212e-06 / 7.15987e-06 | -0.00034 / 0.000340004 | -4.03551e-05 / 4.03549e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_4 | -0.00024475 / 0.000244727 | 0.00111537 / -0.00111539 | -0.000930257 / 0.000930275 | 2.00903e-05 / -2.00438e-05 | -0.000169305 / 0.000169274 | -0.000650332 / 0.000650338 | 7.79767e-06 / -7.754e-06 | 0.000362204 / -0.000362204 | -3.36254e-05 / 3.36252e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_5 | 7.09909e-06 / -7.12212e-06 | -6.14629e-06 / 6.12164e-06 | 5.05518e-05 / -5.05355e-05 | -5.05209e-05 / 5.0568e-05 | -0.000280519 / 0.000280487 | -2.49768e-05 / 2.49822e-05 | -3.51747e-06 / 3.56172e-06 | -0.000460125 / 0.000460123 | -0.00017245 / 0.000172449 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8 | -6.79274e-05 / 6.7905e-05 | 5.28129e-06 / -5.3053e-06 | -0.000328561 / 0.000328493 | 3.10302e-05 / -3.10557e-05 | -4.54421e-05 / 4.54115e-05 | -0.000304748 / 0.000304754 | 4.01249e-06 / -3.96941e-06 | 0.000480611 / -0.000480609 | -0.000185624 / 0.000185624 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_7 | -4.18789e-05 / 4.18558e-05 | -3.19594e-07 / 2.9496e-07 | -0.00011116 / 0.000111176 | -1.03424e-05 / 1.03163e-05 | 0.000273481 / -0.000273513 | -2.80449e-05 / 2.80502e-05 | -1.15906e-06 / 1.12468e-06 | -0.00051584 / 0.000515839 | 0.000142062 / -0.000142062 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EffectiveNP_8restTerm | 0.000174435 / -0.000174458 | 1.92747e-06 / -1.95172e-06 | 4.53936e-05 / -4.53775e-05 | -1.25362e-06 / 1.22794e-06 | -4.62442e-05 / 4.62867e-05 | 0.000399474 / -0.000399469 | 3.47777e-06 / -3.51162e-06 | -0.000543829 / 0.000543831 | -0.000150444 / 0.000150444 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_Modelling | 0.00889825 / -0.00889444 | 0.0149631 / -0.0149524 | 0.00846472 / -0.00846132 | 0.030937 / -0.0308895 | 0.0195589 / -0.0195403 | 0.0181489 / -0.018133 | 0.0286745 / -0.0286339 | 0.0255865 / -0.0255544 | 0.00600631 / -0.00600461 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_2018data | 0.00169441 / -0.00169444 | 0.00350123 / -0.00350126 | 0.00150607 / -0.00150605 | -0.000110364 / 0.000110338 | 0.00414453 / -0.00414448 | 0.00333934 / -0.00333934 | 0.0244648 / -0.0244654 | 0.00154271 / -0.00154271 | 0.00200246 / -0.00200246 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_highE | -8.52385e-06 / 8.50063e-06 | -1.24294e-08 / -1.24294e-08 | -3.59335e-08 / -3.59335e-08 | -1.31641e-08 / -1.31641e-08 | -1.59009e-08 / -1.59009e-08 | -3.00909e-08 / -3.00909e-08 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 5.60172e-08 / 5.60172e-08 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_negEta | 8.22201e-05 / -8.22431e-05 | 0.000498751 / -0.000498675 | 0.000111649 / -0.000111633 | -7.34457e-06 / 7.31842e-06 | 0.000641566 / -0.000641526 | 0.00112786 / -0.00112786 | 3.48847e-06 / -3.44415e-06 | 0 / 0 | 0.00033569 / -0.000335691 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_NonClosure_posEta | 0.000135515 / -0.000135539 | 0.00229346 / -0.00229341 | -0.000157397 / 0.000157414 | 1.59943e-06 / -1.62557e-06 | 0.000870341 / -0.000870302 | 0.000686307 / -0.000686305 | 1.8005e-07 / -1.35764e-07 | 0 / 0 | -0.000151522 / 0.000151522 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_EtaIntercalibration_TotalStat | 0.0022563 / -0.00225636 | 0.00264759 / -0.00264767 | 0.00217677 / -0.0021768 | 0.00306193 / -0.00306203 | 0.00516919 / -0.00516944 | 0.00446008 / -0.00446024 | 0.00658266 / -0.00658297 | -0.000817931 / 0.000817926 | 0.00174419 / -0.00174422 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Composition | 0.0203356 / -0.0199525 | 0.0581343 / -0.0551057 | 0.0230128 / -0.0225233 | 0.162041 / -0.140462 | 0.0383898 / -0.0370461 | 0.0348099 / -0.0337016 | 0.0633795 / -0.059796 | 0.00689895 / -0.00685432 | 0.0161055 / -0.0158643 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Flavor_Response | -0.0106018 / 0.010624 | -0.0287093 / 0.0288756 | -0.0104594 / 0.010481 | -0.0688222 / 0.0698201 | -0.0210281 / 0.0211165 | -0.0169665 / 0.0170238 | -0.0454647 / 0.0458894 | -0.0214245 / 0.0215163 | -0.000828866 / 0.000829 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_PunchThrough_MC16 | 2.23711e-05 / -2.23943e-05 | 9.06597e-08 / -1.15519e-07 | -3.57988e-08 / 5.2187e-08 | -1.31641e-08 / -1.31641e-08 | -1.59183e-08 / 5.94522e-08 | 0.000126956 / -0.000126951 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 3.92694e-07 / -3.92885e-07 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_DataVsMC_MC16 | -0.00147426 / 0.0014743 | 0.00837442 / -0.00837331 | -0.000188512 / 0.000188512 | -0.101178 / 0.101441 | 0.00597265 / -0.00597208 | -0.00420308 / 0.00420338 | 0.00469708 / -0.00469673 | -0.0165682 / 0.0165731 | -0.00192088 / 0.00192094 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_1 | -0.00353413 / 0.00353375 | 0.00260251 / -0.00260271 | 0.000789396 / -0.000789415 | 0.0486955 / -0.0487656 | 0.0166649 / -0.0166733 | 0.0015014 / -0.00150147 | -0.0154575 / 0.0154501 | -0.0920005 / 0.0917246 | 0.00584081 / -0.00584185 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_2 | -0.00355686 / 0.00355832 | -0.00131835 / 0.00131855 | 0.000237336 / -0.00023733 | 0.0540667 / -0.0537079 | 0.0228841 / -0.0228221 | 0.00588542 / -0.0058814 | 0.0338719 / -0.0337342 | -0.095348 / 0.0962701 | 3.51403e-05 / -3.51402e-05 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_3 | -0.00218456 / 0.00218502 | -0.00324894 / 0.00324995 | 0.00155082 / -0.00155059 | 0.0307564 / -0.0306615 | 0.018891 / -0.0188558 | 0.00317739 / -0.00317641 | 0.0211503 / -0.021106 | -0.0910144 / 0.0917113 | 0.00245469 / -0.00245411 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_4 | -0.00067143 / 0.000671429 | -0.00230142 / 0.00230141 | 0.00167496 / -0.00167497 | 0.051066 / -0.0510802 | 0.0178953 / -0.0178963 | 0.00785787 / -0.00785801 | 0.027453 / -0.0274558 | -0.0961297 / 0.0961792 | 0.00674733 / -0.00674743 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_5 | -0.00223341 / 0.00223334 | -0.012697 / 0.0126947 | -0.00203186 / 0.0020318 | 0.0517432 / -0.0517888 | 0.00972317 / -0.0097246 | 0.00235715 / -0.00235723 | -0.0209995 / 0.0209934 | -0.0784103 / 0.0783405 | 0.00221155 / -0.00221163 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_6 | -0.00292981 / 0.00293127 | -0.00702594 / 0.00703433 | -0.0017316 / 0.00173211 | 0.0303389 / -0.030178 | 0.00483716 / -0.00483315 | 0.00353568 / -0.00353354 | 0.00947247 / -0.00945703 | -0.00747086 / 0.00748034 | 0.00857422 / -0.00856158 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_JER_EffectiveNP_7restTerm | -0.00134898 / 0.0013491 | 0.00289677 / -0.00289623 | -0.00114679 / 0.00114687 | 0.0421633 / -0.0420565 | 0.0135987 / -0.0135868 | 0.000884362 / -0.000884311 | 0.00200752 / -0.00200726 | -0.00593332 / 0.00593566 | 0.00778648 / -0.00778256 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetMu | 0.00343692 / -0.00343692 | 0.00958152 / -0.00958142 | 0.00393163 / -0.00393158 | 0.0204507 / -0.0204504 | 0.0112197 / -0.0112196 | 0.00777754 / -0.00777744 | 0.00707757 / -0.00707752 | -0.000154643 / 0.000154643 | 0.0017839 / -0.00178389 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_OffsetNPV | 0.00837162 / -0.0083523 | 0.023868 / -0.0237099 | 0.0108997 / -0.0108669 | 0.0842396 / -0.0822293 | 0.0238196 / -0.0236621 | 0.0191688 / -0.019067 | -0.00477348 / 0.00477976 | -0.00153144 / 0.00153209 | 0.00339095 / -0.00338779 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_PtTerm | -5.49606e-05 / 5.49376e-05 | -0.00100951 / 0.00100947 | 0.000432371 / -0.000432444 | -0.000185339 / 0.000185312 | 0.00148145 / -0.00148151 | -0.00181001 / 0.00180997 | 7.56885e-05 / -7.57228e-05 | -0.000320754 / 0.000320753 | -0.000147861 / 0.00014786 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_Pileup_RhoTopology | 0.0255574 / -0.0249284 | 0.0557228 / -0.0528163 | 0.0275147 / -0.026787 | 0.125335 / -0.111525 | 0.0489418 / -0.0466854 | 0.0445623 / -0.042684 | 0.0726504 / -0.0677865 | 0.0137197 / -0.0135363 | 0.0107447 / -0.010632 | -nan / -nan | -nan / -nan |
 | GlobalReduction_JET_SingleParticle_HighPt | 3.49064e-08 / 3.49064e-08 | -1.24294e-08 / -1.24294e-08 | -3.59335e-08 / -3.59335e-08 | -1.31641e-08 / -1.31641e-08 | -1.59009e-08 / -1.59009e-08 | -3.00909e-08 / -3.00909e-08 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 5.60172e-08 / 5.60172e-08 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPara | -1.90535e-07 / 1.90535e-07 | -0.00587017 / 0.00587084 | 0.000683262 / -0.000683254 | 0.00183042 / -0.00183035 | 0.00239331 / -0.0023932 | -0.00327131 / 0.00327152 | 0.00629945 / -0.00629872 | 0 / 0 | -0.00147046 / 0.00147051 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_ResoPerp | 0.000248862 / -0.000248862 | -0.00622056 / 0.00622029 | 0.00021828 / -0.000218281 | 0.027394 / -0.0273977 | -0.00256903 / 0.00256898 | 0.00295462 / -0.00295468 | -0.00481145 / 0.00481129 | 0 / 0 | 0.000480586 / -0.000480587 | -nan / -nan | -nan / -nan |
 | MET_SoftTrk_Scale | 0.000524106 / -0.000524113 | 0.000234394 / -0.00023432 | 0.00126948 / -0.00126938 | -1.44943e-08 / -9.35873e-09 | -0.000750757 / 0.000750758 | 0.0014291 / -0.00142899 | 0.00323814 / -0.00323755 | 0 / 0 | -0.00185342 / 0.0018536 | -nan / -nan | -nan / -nan |
 | MUON_ID | -0.000478983 / 0.000478966 | 0.00578152 / -0.0057807 | 0.000341651 / -0.000341634 | 1.8848e-05 / -1.8873e-05 | 0.000794499 / -0.00079451 | -0.00030134 / 0.000301347 | -0.0126839 / 0.0126877 | 0 / 0 | 0.000586272 / -0.000586264 | -nan / -nan | -nan / -nan |
 | MUON_MS | 0.000191208 / -0.000191231 | 0.00272939 / -0.00272943 | 0.000517892 / -0.000517876 | 2.25572e-06 / -2.209e-06 | 0.000318129 / -0.000318161 | 0.000803606 / -0.000803603 | 0.014259 / -0.0142595 | 0 / 0 | 0.00093787 / -0.000937872 | -nan / -nan | -nan / -nan |
 | MUON_SCALE | 0.000641309 / -0.000641336 | 0.0002494 / -0.000249426 | -0.000379436 / 0.000379451 | 2.25258e-06 / -2.20561e-06 | 0.000136756 / -0.000136788 | 0.00033325 / -0.000333245 | 0.00393523 / -0.00393542 | 0 / 0 | 0.000137037 / -0.000137037 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RESBIAS | -2.8528e-06 / 2.82964e-06 | -1.24294e-08 / -1.24294e-08 | -8.66896e-05 / 8.6706e-05 | -1.31641e-08 / -1.31641e-08 | -0.000108366 / 0.00010841 | -4.52755e-05 / 4.52808e-05 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 5.60172e-08 / 5.60172e-08 | -nan / -nan | -nan / -nan |
 | MUON_SAGITTA_RHO | 3.49064e-08 / 3.49064e-08 | -1.24294e-08 / -1.24294e-08 | -3.59335e-08 / -3.59335e-08 | -1.31641e-08 / -1.31641e-08 | -1.59009e-08 / -1.59009e-08 | -3.00909e-08 / -3.00909e-08 | 2.23075e-08 / 2.23075e-08 | 0 / 0 | 5.60172e-08 / 5.60172e-08 | -nan / -nan | -nan / -nan |
